source_release,workbook_basename,workbook_sha256,sheet,source_row,source_cell,source_year_cell,source_status_cell,source_formula,asserted_formula,FY,period,period_status,source_label,source_series_id,runtime_series_id,dashboard_label,source_display_name,label,series_id,display_name,section,unit,metric_type,row_role,value,value_status,source_kind
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,6,K6,K1,K2,,,2010,FY2010,ACTUAL,Heavy RUC net km (m km),heavy_ruc_net_km,heavy_ruc_net_km,Heavy RUC net km,Heavy RUC net km,Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,3220.971628,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,6,L6,L1,L2,,,2011,FY2011,ACTUAL,Heavy RUC net km (m km),heavy_ruc_net_km,heavy_ruc_net_km,Heavy RUC net km,Heavy RUC net km,Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,3388.443183,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,6,M6,M1,M2,,,2012,FY2012,ACTUAL,Heavy RUC net km (m km),heavy_ruc_net_km,heavy_ruc_net_km,Heavy RUC net km,Heavy RUC net km,Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,3430.029183,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,6,N6,N1,N2,,,2013,FY2013,ACTUAL,Heavy RUC net km (m km),heavy_ruc_net_km,heavy_ruc_net_km,Heavy RUC net km,Heavy RUC net km,Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,3552.310017,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,6,O6,O1,O2,,,2014,FY2014,ACTUAL,Heavy RUC net km (m km),heavy_ruc_net_km,heavy_ruc_net_km,Heavy RUC net km,Heavy RUC net km,Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,3646.506756,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,6,P6,P1,P2,,,2015,FY2015,ACTUAL,Heavy RUC net km (m km),heavy_ruc_net_km,heavy_ruc_net_km,Heavy RUC net km,Heavy RUC net km,Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,3698.793648,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,6,Q6,Q1,Q2,,,2016,FY2016,ACTUAL,Heavy RUC net km (m km),heavy_ruc_net_km,heavy_ruc_net_km,Heavy RUC net km,Heavy RUC net km,Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,3716.710068,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,6,R6,R1,R2,,,2017,FY2017,ACTUAL,Heavy RUC net km (m km),heavy_ruc_net_km,heavy_ruc_net_km,Heavy RUC net km,Heavy RUC net km,Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,3842.683587,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,6,S6,S1,S2,,,2018,FY2018,ACTUAL,Heavy RUC net km (m km),heavy_ruc_net_km,heavy_ruc_net_km,Heavy RUC net km,Heavy RUC net km,Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,4022.092402,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,6,T6,T1,T2,,,2019,FY2019,ACTUAL,Heavy RUC net km (m km),heavy_ruc_net_km,heavy_ruc_net_km,Heavy RUC net km,Heavy RUC net km,Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,4071.164816,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,6,U6,U1,U2,,,2020,FY2020,ACTUAL,Heavy RUC net km (m km),heavy_ruc_net_km,heavy_ruc_net_km,Heavy RUC net km,Heavy RUC net km,Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,3867.517432,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,6,V6,V1,V2,,,2021,FY2021,ACTUAL,Heavy RUC net km (m km),heavy_ruc_net_km,heavy_ruc_net_km,Heavy RUC net km,Heavy RUC net km,Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,4141.235503,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,6,W6,W1,W2,,,2022,FY2022,ACTUAL,Heavy RUC net km (m km),heavy_ruc_net_km,heavy_ruc_net_km,Heavy RUC net km,Heavy RUC net km,Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,4170.928916,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,6,X6,X1,X2,,,2023,FY2023,ACTUAL,Heavy RUC net km (m km),heavy_ruc_net_km,heavy_ruc_net_km,Heavy RUC net km,Heavy RUC net km,Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,4152.746925,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,6,Y6,Y1,Y2,,,2024,FY2024,ACTUAL,Heavy RUC net km (m km),heavy_ruc_net_km,heavy_ruc_net_km,Heavy RUC net km,Heavy RUC net km,Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,3903.861766,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,6,Z6,Z1,Z2,,,2025,FY2025,ACTUAL,Heavy RUC net km (m km),heavy_ruc_net_km,heavy_ruc_net_km,Heavy RUC net km,Heavy RUC net km,Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,3981.873439,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,6,AA6,AA1,AA2,,,2026,FY2026,ST_FORECAST,Heavy RUC net km (m km),heavy_ruc_net_km,heavy_ruc_net_km,Heavy RUC net km,Heavy RUC net km,Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,4099.61725114751,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,6,AB6,AB1,AB2,,,2027,FY2027,ST_FORECAST,Heavy RUC net km (m km),heavy_ruc_net_km,heavy_ruc_net_km,Heavy RUC net km,Heavy RUC net km,Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,4234.60357706342,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,6,AC6,AC1,AC2,,,2028,FY2028,ST_FORECAST,Heavy RUC net km (m km),heavy_ruc_net_km,heavy_ruc_net_km,Heavy RUC net km,Heavy RUC net km,Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,4316.6483901476,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,6,AD6,AD1,AD2,,,2029,FY2029,ST_FORECAST,Heavy RUC net km (m km),heavy_ruc_net_km,heavy_ruc_net_km,Heavy RUC net km,Heavy RUC net km,Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,4404.90355650087,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,6,AE6,AE1,AE2,,,2030,FY2030,ST_FORECAST,Heavy RUC net km (m km),heavy_ruc_net_km,heavy_ruc_net_km,Heavy RUC net km,Heavy RUC net km,Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,4484.64725020264,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,6,AF6,AF1,AF2,,,2031,FY2031,LT_FORECAST,Heavy RUC net km (m km),heavy_ruc_net_km,heavy_ruc_net_km,Heavy RUC net km,Heavy RUC net km,Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,4490.71544317852,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,6,AG6,AG1,AG2,,,2032,FY2032,LT_FORECAST,Heavy RUC net km (m km),heavy_ruc_net_km,heavy_ruc_net_km,Heavy RUC net km,Heavy RUC net km,Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,4491.78285565205,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,6,AH6,AH1,AH2,,,2033,FY2033,LT_FORECAST,Heavy RUC net km (m km),heavy_ruc_net_km,heavy_ruc_net_km,Heavy RUC net km,Heavy RUC net km,Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,4487.79130640681,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,6,AI6,AI1,AI2,,,2034,FY2034,LT_FORECAST,Heavy RUC net km (m km),heavy_ruc_net_km,heavy_ruc_net_km,Heavy RUC net km,Heavy RUC net km,Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,4470.22231621812,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,6,AJ6,AJ1,AJ2,,,2035,FY2035,LT_FORECAST,Heavy RUC net km (m km),heavy_ruc_net_km,heavy_ruc_net_km,Heavy RUC net km,Heavy RUC net km,Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,4441.15072455452,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,6,AK6,AK1,AK2,,,2036,FY2036,LT_FORECAST,Heavy RUC net km (m km),heavy_ruc_net_km,heavy_ruc_net_km,Heavy RUC net km,Heavy RUC net km,Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,4410.7632974168,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,6,AL6,AL1,AL2,,,2037,FY2037,LT_FORECAST,Heavy RUC net km (m km),heavy_ruc_net_km,heavy_ruc_net_km,Heavy RUC net km,Heavy RUC net km,Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,4377.15139024006,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,6,AM6,AM1,AM2,,,2038,FY2038,LT_FORECAST,Heavy RUC net km (m km),heavy_ruc_net_km,heavy_ruc_net_km,Heavy RUC net km,Heavy RUC net km,Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,4341.17808389753,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,6,AN6,AN1,AN2,,,2039,FY2039,LT_FORECAST,Heavy RUC net km (m km),heavy_ruc_net_km,heavy_ruc_net_km,Heavy RUC net km,Heavy RUC net km,Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,4301.69654929514,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,6,AO6,AO1,AO2,,,2040,FY2040,LT_FORECAST,Heavy RUC net km (m km),heavy_ruc_net_km,heavy_ruc_net_km,Heavy RUC net km,Heavy RUC net km,Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,4259.51712142992,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,6,AP6,AP1,AP2,,,2041,FY2041,LT_FORECAST,Heavy RUC net km (m km),heavy_ruc_net_km,heavy_ruc_net_km,Heavy RUC net km,Heavy RUC net km,Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,4215.74340431015,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,6,AQ6,AQ1,AQ2,,,2042,FY2042,LT_FORECAST,Heavy RUC net km (m km),heavy_ruc_net_km,heavy_ruc_net_km,Heavy RUC net km,Heavy RUC net km,Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,4170.42157505993,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,6,AR6,AR1,AR2,,,2043,FY2043,LT_FORECAST,Heavy RUC net km (m km),heavy_ruc_net_km,heavy_ruc_net_km,Heavy RUC net km,Heavy RUC net km,Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,4121.07711172347,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,6,AS6,AS1,AS2,,,2044,FY2044,LT_FORECAST,Heavy RUC net km (m km),heavy_ruc_net_km,heavy_ruc_net_km,Heavy RUC net km,Heavy RUC net km,Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,4069.37564724025,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,6,AT6,AT1,AT2,,,2045,FY2045,LT_FORECAST,Heavy RUC net km (m km),heavy_ruc_net_km,heavy_ruc_net_km,Heavy RUC net km,Heavy RUC net km,Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,4015.64208269999,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,6,AU6,AU1,AU2,,,2046,FY2046,LT_FORECAST,Heavy RUC net km (m km),heavy_ruc_net_km,heavy_ruc_net_km,Heavy RUC net km,Heavy RUC net km,Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,3957.05933971618,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,6,AV6,AV1,AV2,,,2047,FY2047,LT_FORECAST,Heavy RUC net km (m km),heavy_ruc_net_km,heavy_ruc_net_km,Heavy RUC net km,Heavy RUC net km,Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,3895.16043596497,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,6,AW6,AW1,AW2,,,2048,FY2048,LT_FORECAST,Heavy RUC net km (m km),heavy_ruc_net_km,heavy_ruc_net_km,Heavy RUC net km,Heavy RUC net km,Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,3830.05987981738,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,6,AX6,AX1,AX2,,,2049,FY2049,LT_FORECAST,Heavy RUC net km (m km),heavy_ruc_net_km,heavy_ruc_net_km,Heavy RUC net km,Heavy RUC net km,Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,3761.76711385857,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,6,AY6,AY1,AY2,,,2050,FY2050,LT_FORECAST,Heavy RUC net km (m km),heavy_ruc_net_km,heavy_ruc_net_km,Heavy RUC net km,Heavy RUC net km,Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,3692.61843410482,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,6,AZ6,AZ1,AZ2,,,2051,FY2051,LT_FORECAST,Heavy RUC net km (m km),heavy_ruc_net_km,heavy_ruc_net_km,Heavy RUC net km,Heavy RUC net km,Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,3621.57503281081,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,6,BA6,BA1,BA2,,,2052,FY2052,LT_FORECAST,Heavy RUC net km (m km),heavy_ruc_net_km,heavy_ruc_net_km,Heavy RUC net km,Heavy RUC net km,Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,3547.96452736129,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,6,BB6,BB1,BB2,,,2053,FY2053,LT_FORECAST,Heavy RUC net km (m km),heavy_ruc_net_km,heavy_ruc_net_km,Heavy RUC net km,Heavy RUC net km,Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,3472.23310377937,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,6,BC6,BC1,BC2,,,2054,FY2054,LT_FORECAST,Heavy RUC net km (m km),heavy_ruc_net_km,heavy_ruc_net_km,Heavy RUC net km,Heavy RUC net km,Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,3396.62635648456,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,6,BD6,BD1,BD2,,,2055,FY2055,LT_FORECAST,Heavy RUC net km (m km),heavy_ruc_net_km,heavy_ruc_net_km,Heavy RUC net km,Heavy RUC net km,Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,3312.20489221821,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,7,B7,B1,B2,,,2001,FY2001,ACTUAL,Light BEV RUC net km (m km),light_bev_ruc_net_km,light_bev_ruc_net_km,Light BEV RUC net km,Light BEV RUC net km,Light BEV RUC net km,light_bev_ruc_net_km,Light BEV RUC net km,Key volumes,million km,activity,bridge_input,0,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,7,C7,C1,C2,,,2002,FY2002,ACTUAL,Light BEV RUC net km (m km),light_bev_ruc_net_km,light_bev_ruc_net_km,Light BEV RUC net km,Light BEV RUC net km,Light BEV RUC net km,light_bev_ruc_net_km,Light BEV RUC net km,Key volumes,million km,activity,bridge_input,0,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,7,D7,D1,D2,,,2003,FY2003,ACTUAL,Light BEV RUC net km (m km),light_bev_ruc_net_km,light_bev_ruc_net_km,Light BEV RUC net km,Light BEV RUC net km,Light BEV RUC net km,light_bev_ruc_net_km,Light BEV RUC net km,Key volumes,million km,activity,bridge_input,0,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,7,E7,E1,E2,,,2004,FY2004,ACTUAL,Light BEV RUC net km (m km),light_bev_ruc_net_km,light_bev_ruc_net_km,Light BEV RUC net km,Light BEV RUC net km,Light BEV RUC net km,light_bev_ruc_net_km,Light BEV RUC net km,Key volumes,million km,activity,bridge_input,0,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,7,F7,F1,F2,,,2005,FY2005,ACTUAL,Light BEV RUC net km (m km),light_bev_ruc_net_km,light_bev_ruc_net_km,Light BEV RUC net km,Light BEV RUC net km,Light BEV RUC net km,light_bev_ruc_net_km,Light BEV RUC net km,Key volumes,million km,activity,bridge_input,0,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,7,G7,G1,G2,,,2006,FY2006,ACTUAL,Light BEV RUC net km (m km),light_bev_ruc_net_km,light_bev_ruc_net_km,Light BEV RUC net km,Light BEV RUC net km,Light BEV RUC net km,light_bev_ruc_net_km,Light BEV RUC net km,Key volumes,million km,activity,bridge_input,0,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,7,H7,H1,H2,,,2007,FY2007,ACTUAL,Light BEV RUC net km (m km),light_bev_ruc_net_km,light_bev_ruc_net_km,Light BEV RUC net km,Light BEV RUC net km,Light BEV RUC net km,light_bev_ruc_net_km,Light BEV RUC net km,Key volumes,million km,activity,bridge_input,0,actual,official_source_row
