source_release,workbook_basename,workbook_sha256,sheet,source_row,source_cell,source_year_cell,source_status_cell,source_formula,asserted_formula,FY,period,period_status,source_label,label,series_id,display_name,section,unit,metric_type,row_role,value,value_status,source_kind
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,36,D36,D6,D7,,,2002,FY2002,ACTUAL,Heavy BEV RUC net revenue (m $),Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,Heavy BEV RUC net revenue,RUC,$m nominal ex GST,revenue,leaf,0,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,36,E36,E6,E7,,,2003,FY2003,ACTUAL,Heavy BEV RUC net revenue (m $),Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,Heavy BEV RUC net revenue,RUC,$m nominal ex GST,revenue,leaf,0,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,36,F36,F6,F7,,,2004,FY2004,ACTUAL,Heavy BEV RUC net revenue (m $),Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,Heavy BEV RUC net revenue,RUC,$m nominal ex GST,revenue,leaf,0,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,36,G36,G6,G7,,,2005,FY2005,ACTUAL,Heavy BEV RUC net revenue (m $),Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,Heavy BEV RUC net revenue,RUC,$m nominal ex GST,revenue,leaf,0,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,36,H36,H6,H7,,,2006,FY2006,ACTUAL,Heavy BEV RUC net revenue (m $),Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,Heavy BEV RUC net revenue,RUC,$m nominal ex GST,revenue,leaf,0,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,36,I36,I6,I7,,,2007,FY2007,ACTUAL,Heavy BEV RUC net revenue (m $),Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,Heavy BEV RUC net revenue,RUC,$m nominal ex GST,revenue,leaf,0,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,36,J36,J6,J7,,,2008,FY2008,ACTUAL,Heavy BEV RUC net revenue (m $),Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,Heavy BEV RUC net revenue,RUC,$m nominal ex GST,revenue,leaf,0,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,36,K36,K6,K7,,,2009,FY2009,ACTUAL,Heavy BEV RUC net revenue (m $),Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,Heavy BEV RUC net revenue,RUC,$m nominal ex GST,revenue,leaf,0,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,36,L36,L6,L7,,,2010,FY2010,ACTUAL,Heavy BEV RUC net revenue (m $),Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,Heavy BEV RUC net revenue,RUC,$m nominal ex GST,revenue,leaf,0,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,36,M36,M6,M7,,,2011,FY2011,ACTUAL,Heavy BEV RUC net revenue (m $),Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,Heavy BEV RUC net revenue,RUC,$m nominal ex GST,revenue,leaf,0,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,36,N36,N6,N7,,,2012,FY2012,ACTUAL,Heavy BEV RUC net revenue (m $),Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,Heavy BEV RUC net revenue,RUC,$m nominal ex GST,revenue,leaf,0,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,36,O36,O6,O7,,,2013,FY2013,ACTUAL,Heavy BEV RUC net revenue (m $),Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,Heavy BEV RUC net revenue,RUC,$m nominal ex GST,revenue,leaf,0,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,36,P36,P6,P7,,,2014,FY2014,ACTUAL,Heavy BEV RUC net revenue (m $),Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,Heavy BEV RUC net revenue,RUC,$m nominal ex GST,revenue,leaf,0,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,36,Q36,Q6,Q7,,,2015,FY2015,ACTUAL,Heavy BEV RUC net revenue (m $),Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,Heavy BEV RUC net revenue,RUC,$m nominal ex GST,revenue,leaf,0,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,36,R36,R6,R7,,,2016,FY2016,ACTUAL,Heavy BEV RUC net revenue (m $),Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,Heavy BEV RUC net revenue,RUC,$m nominal ex GST,revenue,leaf,0,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,36,S36,S6,S7,,,2017,FY2017,ACTUAL,Heavy BEV RUC net revenue (m $),Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,Heavy BEV RUC net revenue,RUC,$m nominal ex GST,revenue,leaf,0,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,36,T36,T6,T7,,,2018,FY2018,ACTUAL,Heavy BEV RUC net revenue (m $),Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,Heavy BEV RUC net revenue,RUC,$m nominal ex GST,revenue,leaf,0,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,36,U36,U6,U7,,,2019,FY2019,ACTUAL,Heavy BEV RUC net revenue (m $),Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,Heavy BEV RUC net revenue,RUC,$m nominal ex GST,revenue,leaf,0,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,36,V36,V6,V7,,,2020,FY2020,ACTUAL,Heavy BEV RUC net revenue (m $),Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,Heavy BEV RUC net revenue,RUC,$m nominal ex GST,revenue,leaf,0,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,36,W36,W6,W7,,,2021,FY2021,ACTUAL,Heavy BEV RUC net revenue (m $),Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,Heavy BEV RUC net revenue,RUC,$m nominal ex GST,revenue,leaf,0,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,36,X36,X6,X7,,,2022,FY2022,ACTUAL,Heavy BEV RUC net revenue (m $),Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,Heavy BEV RUC net revenue,RUC,$m nominal ex GST,revenue,leaf,0,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,36,Y36,Y6,Y7,,,2023,FY2023,ACTUAL,Heavy BEV RUC net revenue (m $),Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,Heavy BEV RUC net revenue,RUC,$m nominal ex GST,revenue,leaf,0,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,36,Z36,Z6,Z7,,,2024,FY2024,ACTUAL,Heavy BEV RUC net revenue (m $),Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,Heavy BEV RUC net revenue,RUC,$m nominal ex GST,revenue,leaf,0,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,36,AA36,AA6,AA7,,,2025,FY2025,ACTUAL,Heavy BEV RUC net revenue (m $),Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,Heavy BEV RUC net revenue,RUC,$m nominal ex GST,revenue,leaf,0,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,36,AB36,AB6,AB7,,,2026,FY2026,ST_FORECAST,Heavy BEV RUC net revenue (m $),Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,Heavy BEV RUC net revenue,RUC,$m nominal ex GST,revenue,leaf,0,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,36,AC36,AC6,AC7,,,2027,FY2027,ST_FORECAST,Heavy BEV RUC net revenue (m $),Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,Heavy BEV RUC net revenue,RUC,$m nominal ex GST,revenue,leaf,0,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,36,AD36,AD6,AD7,,,2028,FY2028,ST_FORECAST,Heavy BEV RUC net revenue (m $),Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,Heavy BEV RUC net revenue,RUC,$m nominal ex GST,revenue,leaf,20.2030363135059,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,36,AE36,AE6,AE7,,,2029,FY2029,ST_FORECAST,Heavy BEV RUC net revenue (m $),Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,Heavy BEV RUC net revenue,RUC,$m nominal ex GST,revenue,leaf,26.0839002326657,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,36,AF36,AF6,AF7,,,2030,FY2030,ST_FORECAST,Heavy BEV RUC net revenue (m $),Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,Heavy BEV RUC net revenue,RUC,$m nominal ex GST,revenue,leaf,32.8477686056627,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,36,AG36,AG6,AG7,,,2031,FY2031,LT_FORECAST,Heavy BEV RUC net revenue (m $),Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,Heavy BEV RUC net revenue,RUC,$m nominal ex GST,revenue,leaf,41.0117467869006,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,36,AH36,AH6,AH7,,,2032,FY2032,LT_FORECAST,Heavy BEV RUC net revenue (m $),Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,Heavy BEV RUC net revenue,RUC,$m nominal ex GST,revenue,leaf,51.1473679964819,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,36,AI36,AI6,AI7,,,2033,FY2033,LT_FORECAST,Heavy BEV RUC net revenue (m $),Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,Heavy BEV RUC net revenue,RUC,$m nominal ex GST,revenue,leaf,63.2839809951267,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,36,AJ36,AJ6,AJ7,,,2034,FY2034,LT_FORECAST,Heavy BEV RUC net revenue (m $),Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,Heavy BEV RUC net revenue,RUC,$m nominal ex GST,revenue,leaf,76.9285191687259,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,36,AK36,AK6,AK7,,,2035,FY2035,LT_FORECAST,Heavy BEV RUC net revenue (m $),Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,Heavy BEV RUC net revenue,RUC,$m nominal ex GST,revenue,leaf,91.9519535476318,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,36,AL36,AL6,AL7,,,2036,FY2036,LT_FORECAST,Heavy BEV RUC net revenue (m $),Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,Heavy BEV RUC net revenue,RUC,$m nominal ex GST,revenue,leaf,109.203809524932,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,36,AM36,AM6,AM7,,,2037,FY2037,LT_FORECAST,Heavy BEV RUC net revenue (m $),Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,Heavy BEV RUC net revenue,RUC,$m nominal ex GST,revenue,leaf,128.51123816134,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,36,AN36,AN6,AN7,,,2038,FY2038,LT_FORECAST,Heavy BEV RUC net revenue (m $),Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,Heavy BEV RUC net revenue,RUC,$m nominal ex GST,revenue,leaf,149.985846124059,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,36,AO36,AO6,AO7,,,2039,FY2039,LT_FORECAST,Heavy BEV RUC net revenue (m $),Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,Heavy BEV RUC net revenue,RUC,$m nominal ex GST,revenue,leaf,173.707393127976,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,36,AP36,AP6,AP7,,,2040,FY2040,LT_FORECAST,Heavy BEV RUC net revenue (m $),Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,Heavy BEV RUC net revenue,RUC,$m nominal ex GST,revenue,leaf,199.41036530757,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,36,AQ36,AQ6,AQ7,,,2041,FY2041,LT_FORECAST,Heavy BEV RUC net revenue (m $),Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,Heavy BEV RUC net revenue,RUC,$m nominal ex GST,revenue,leaf,227.224707529575,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,36,AR36,AR6,AR7,,,2042,FY2042,LT_FORECAST,Heavy BEV RUC net revenue (m $),Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,Heavy BEV RUC net revenue,RUC,$m nominal ex GST,revenue,leaf,263.876076225064,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,36,AS36,AS6,AS7,,,2043,FY2043,LT_FORECAST,Heavy BEV RUC net revenue (m $),Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,Heavy BEV RUC net revenue,RUC,$m nominal ex GST,revenue,leaf,305.214624217451,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,36,AT36,AT6,AT7,,,2044,FY2044,LT_FORECAST,Heavy BEV RUC net revenue (m $),Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,Heavy BEV RUC net revenue,RUC,$m nominal ex GST,revenue,leaf,352.233227602405,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,36,AU36,AU6,AU7,,,2045,FY2045,LT_FORECAST,Heavy BEV RUC net revenue (m $),Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,Heavy BEV RUC net revenue,RUC,$m nominal ex GST,revenue,leaf,405.195236248007,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,36,AV36,AV6,AV7,,,2046,FY2046,LT_FORECAST,Heavy BEV RUC net revenue (m $),Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,Heavy BEV RUC net revenue,RUC,$m nominal ex GST,revenue,leaf,464.56305799956,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,36,AW36,AW6,AW7,,,2047,FY2047,LT_FORECAST,Heavy BEV RUC net revenue (m $),Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,Heavy BEV RUC net revenue,RUC,$m nominal ex GST,revenue,leaf,530.440747784838,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,36,AX36,AX6,AX7,,,2048,FY2048,LT_FORECAST,Heavy BEV RUC net revenue (m $),Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,Heavy BEV RUC net revenue,RUC,$m nominal ex GST,revenue,leaf,603.069357311424,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,36,AY36,AY6,AY7,,,2049,FY2049,LT_FORECAST,Heavy BEV RUC net revenue (m $),Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,Heavy BEV RUC net revenue,RUC,$m nominal ex GST,revenue,leaf,682.334740954331,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,36,AZ36,AZ6,AZ7,,,2050,FY2050,LT_FORECAST,Heavy BEV RUC net revenue (m $),Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,Heavy BEV RUC net revenue,RUC,$m nominal ex GST,revenue,leaf,767.053372995499,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,36,BA36,BA6,BA7,,,2051,FY2051,LT_FORECAST,Heavy BEV RUC net revenue (m $),Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,Heavy BEV RUC net revenue,RUC,$m nominal ex GST,revenue,leaf,858.780051859186,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,36,BB36,BB6,BB7,,,2052,FY2052,LT_FORECAST,Heavy BEV RUC net revenue (m $),Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,Heavy BEV RUC net revenue,RUC,$m nominal ex GST,revenue,leaf,939.093113182723,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,36,BC36,BC6,BC7,,,2053,FY2053,LT_FORECAST,Heavy BEV RUC net revenue (m $),Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,Heavy BEV RUC net revenue,RUC,$m nominal ex GST,revenue,leaf,1023.84357862907,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,36,BD36,BD6,BD7,,,2054,FY2054,LT_FORECAST,Heavy BEV RUC net revenue (m $),Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,Heavy BEV RUC net revenue,RUC,$m nominal ex GST,revenue,leaf,1099.14599277597,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,36,BE36,BE6,BE7,,,2055,FY2055,LT_FORECAST,Heavy BEV RUC net revenue (m $),Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,Heavy BEV RUC net revenue,RUC,$m nominal ex GST,revenue,leaf,1170.50256903506,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,37,C37,C6,C7,,,2001,FY2001,ACTUAL,PHEV RUC net revenue (m $),PHEV RUC net revenue,phev_ruc_net_revenue,PHEV RUC net revenue,RUC,$m nominal ex GST,revenue,leaf,0,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,37,D37,D6,D7,,,2002,FY2002,ACTUAL,PHEV RUC net revenue (m $),PHEV RUC net revenue,phev_ruc_net_revenue,PHEV RUC net revenue,RUC,$m nominal ex GST,revenue,leaf,0,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,37,E37,E6,E7,,,2003,FY2003,ACTUAL,PHEV RUC net revenue (m $),PHEV RUC net revenue,phev_ruc_net_revenue,PHEV RUC net revenue,RUC,$m nominal ex GST,revenue,leaf,0,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,37,F37,F6,F7,,,2004,FY2004,ACTUAL,PHEV RUC net revenue (m $),PHEV RUC net revenue,phev_ruc_net_revenue,PHEV RUC net revenue,RUC,$m nominal ex GST,revenue,leaf,0,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,37,G37,G6,G7,,,2005,FY2005,ACTUAL,PHEV RUC net revenue (m $),PHEV RUC net revenue,phev_ruc_net_revenue,PHEV RUC net revenue,RUC,$m nominal ex GST,revenue,leaf,0,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,37,H37,H6,H7,,,2006,FY2006,ACTUAL,PHEV RUC net revenue (m $),PHEV RUC net revenue,phev_ruc_net_revenue,PHEV RUC net revenue,RUC,$m nominal ex GST,revenue,leaf,0,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,37,I37,I6,I7,,,2007,FY2007,ACTUAL,PHEV RUC net revenue (m $),PHEV RUC net revenue,phev_ruc_net_revenue,PHEV RUC net revenue,RUC,$m nominal ex GST,revenue,leaf,0,actual,mbu26_source_row
