stream,model_id,feature_name,scenario_name,period,value,source_artifact,canonical_variable,fallback_flag,fallback_reason,source_status
HEAVY_RUC,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,post_2020_dummy,current_basecase,2026Q4,1.0,scenario_inputs/scenario_input_long.parquet,post_2020_dummy,False,,committed_scenario_input
HEAVY_RUC,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,q2_dummy,current_basecase,2026Q4,0.0,scenario_inputs/scenario_input_long.parquet,q2_dummy,False,,committed_scenario_input
HEAVY_RUC,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,q3_dummy,current_basecase,2026Q4,0.0,scenario_inputs/scenario_input_long.parquet,q3_dummy,False,,committed_scenario_input
HEAVY_RUC,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,q4_dummy,current_basecase,2026Q4,1.0,scenario_inputs/scenario_input_long.parquet,q4_dummy,False,,committed_scenario_input
HEAVY_RUC,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,quarter,current_basecase,2026Q4,4.0,scenario_inputs/scenario_input_long.parquet,quarter,False,,committed_scenario_input
HEAVY_RUC,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,real_diesel_price_cents_per_litre,current_basecase,2026Q4,210.7157894736842,scenario_inputs/scenario_input_long.parquet,real_diesel_price_cents_per_litre,False,,committed_scenario_input
HEAVY_RUC,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,real_gdp_sa_nzd,current_basecase,2026Q4,115695161999.99998,scenario_inputs/scenario_input_long.parquet,real_gdp_sa_nzd,False,,committed_scenario_input
HEAVY_RUC,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,real_heavy_ruc_price_nzd_per_1000km,current_basecase,2026Q4,323.5321142520765,scenario_inputs/scenario_input_long.parquet,real_heavy_ruc_price_nzd_per_1000km,False,,committed_scenario_input
HEAVY_RUC,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,real_light_ruc_price_nzd_per_1000km,current_basecase,2026Q4,78.53112097855451,scenario_inputs/scenario_input_long.parquet,real_light_ruc_price_nzd_per_1000km,False,,committed_scenario_input
HEAVY_RUC,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,target_lag_1,current_basecase,2026Q4,989763078.573,scenario_inputs/scenario_input_long.parquet,target_lag_1,False,,committed_scenario_input
HEAVY_RUC,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,target_lag_4,current_basecase,2026Q4,1064388483.0,scenario_inputs/scenario_input_long.parquet,target_lag_4,False,,committed_scenario_input
HEAVY_RUC,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,trend_index,current_basecase,2026Q4,100.0,scenario_inputs/scenario_input_long.parquet,trend_index,False,,committed_scenario_input
HEAVY_RUC,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,unemployment_rate,current_basecase,2026Q4,0.0523570125,scenario_inputs/scenario_input_long.parquet,unemployment_rate,False,,committed_scenario_input
HEAVY_RUC,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,year,current_basecase,2026Q4,2026.0,scenario_inputs/scenario_input_long.parquet,year,False,,committed_scenario_input
HEAVY_RUC,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,diff_log_real_gdp,current_basecase,2027Q1,0.0059291316543301775,scenario_inputs/scenario_input_long.parquet,diff_log_real_gdp,False,,committed_scenario_input
HEAVY_RUC,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,gdp_heavy_ruc_price_interaction,current_basecase,2027Q1,147.25103828405392,scenario_inputs/scenario_input_long.parquet,gdp_heavy_ruc_price_interaction,False,,committed_scenario_input
HEAVY_RUC,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,lagged_real_light_ruc_price_nzd_per_1000km,current_basecase,2027Q1,78.53112097855451,scenario_inputs/scenario_input_long.parquet,lagged_real_light_ruc_price_nzd_per_1000km,False,,committed_scenario_input
HEAVY_RUC,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,lead_real_heavy_ruc_price_nzd_per_1000km,current_basecase,2027Q1,323.3703077332028,scenario_inputs/scenario_input_long.parquet,lead_real_heavy_ruc_price_nzd_per_1000km,False,,committed_scenario_input
HEAVY_RUC,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,log_lagged_real_light_ruc_price,current_basecase,2027Q1,4.363494991811256,scenario_inputs/scenario_input_long.parquet,log_lagged_real_light_ruc_price,False,,committed_scenario_input
HEAVY_RUC,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,log_lead_real_heavy_ruc_price,current_basecase,2027Q1,5.778798130105449,scenario_inputs/scenario_input_long.parquet,log_lead_real_heavy_ruc_price,False,,committed_scenario_input
HEAVY_RUC,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,log_real_diesel_price,current_basecase,2027Q1,5.344346831260488,scenario_inputs/scenario_input_long.parquet,log_real_diesel_price,False,,committed_scenario_input
