source_sheet,release_round,release_family,release_year,FY,horizon,series,metric,unit,forecast,raw_actual,crown_top_up,benchmark_actual,error,pct_error,source_cell,source_workbook_sheet,source_workbook_row,value_status,revenue_basis
MBU 2018,MBU18,MBU,2018,2023,5,Heavy RUC net km,Volume,million km,4384.543420741527,4152.746925,0,4152.746925,231.796495741527,0.05581763105911564,J133,Forecast archive,133,forecast_archive,activity
MBU 2018,MBU18,MBU,2018,2024,6,Heavy RUC net km,Volume,million km,4482.068868022477,3903.861766,0,3903.861766,578.2071020224766,0.148111571741159,J134,Forecast archive,134,forecast_archive,activity
OBU 2018,OBU18,OBU,2018,2019,1,Heavy RUC net km,Volume,million km,4196.981892249589,4071.164816,0,4071.164816,125.81707624958881,0.030904441833235968,J135,Forecast archive,135,forecast_archive,activity
OBU 2018,OBU18,OBU,2018,2020,2,Heavy RUC net km,Volume,million km,4346.754125494808,3867.517432,0,3867.517432,479.23669349480815,0.12391326010054507,J136,Forecast archive,136,forecast_archive,activity
OBU 2018,OBU18,OBU,2018,2021,3,Heavy RUC net km,Volume,million km,4454.766554426385,4141.235503,0,4141.235503,313.5310514263847,0.07570954397528372,J137,Forecast archive,137,forecast_archive,activity
OBU 2018,OBU18,OBU,2018,2022,4,Heavy RUC net km,Volume,million km,4544.236806712171,4170.928916,0,4170.928916,373.3078907121708,0.08950233826333827,J138,Forecast archive,138,forecast_archive,activity
OBU 2018,OBU18,OBU,2018,2023,5,Heavy RUC net km,Volume,million km,4628.278804153529,4152.746925,0,4152.746925,475.5318791535283,0.11451019957194436,J139,Forecast archive,139,forecast_archive,activity
OBU 2018,OBU18,OBU,2018,2024,6,Heavy RUC net km,Volume,million km,4718.800278950306,3903.861766,0,3903.861766,814.9385129503062,0.20875188769435188,J140,Forecast archive,140,forecast_archive,activity
MOT summary sheets,BEFU19,BEFU,2019,2019,0,Heavy RUC net km,Volume,million km,4111.218020029411,4071.164816,0,4071.164816,40.05320402941061,0.009838266402774545,J141,Forecast archive,141,forecast_archive,activity
MOT summary sheets,BEFU19,BEFU,2019,2020,1,Heavy RUC net km,Volume,million km,4137.04955564663,3867.517432,0,3867.517432,269.5321236466302,0.06969124984841961,J142,Forecast archive,142,forecast_archive,activity
MOT summary sheets,BEFU19,BEFU,2019,2021,2,Heavy RUC net km,Volume,million km,4174.17657867637,4141.235503,0,4141.235503,32.94107567637002,0.007954407725063402,J143,Forecast archive,143,forecast_archive,activity
MOT summary sheets,BEFU19,BEFU,2019,2022,3,Heavy RUC net km,Volume,million km,4268.685567651863,4170.928916,0,4170.928916,97.75665165186274,0.023437621120048536,J144,Forecast archive,144,forecast_archive,activity
MOT summary sheets,BEFU19,BEFU,2019,2023,4,Heavy RUC net km,Volume,million km,4359.568353057586,4152.746925,0,4152.746925,206.82142805758576,0.049803523256497444,J145,Forecast archive,145,forecast_archive,activity
MOT summary sheets,BEFU19,BEFU,2019,2024,5,Heavy RUC net km,Volume,million km,4451.257625052525,3903.861766,0,3903.861766,547.3958590525253,0.14021906815962942,J146,Forecast archive,146,forecast_archive,activity
HYEFU 2019,HYEFU19,HYEFU,2019,2020,1,Heavy RUC net km,Volume,million km,4141.995544339798,3867.517432,0,3867.517432,274.47811233979746,0.07097010347484257,J147,Forecast archive,147,forecast_archive,activity
HYEFU 2019,HYEFU19,HYEFU,2019,2021,2,Heavy RUC net km,Volume,million km,4149.675978832843,4141.235503,0,4141.235503,8.440475832842822,0.0020381540307785827,J148,Forecast archive,148,forecast_archive,activity
HYEFU 2019,HYEFU19,HYEFU,2019,2022,3,Heavy RUC net km,Volume,million km,4256.337212302618,4170.928916,0,4170.928916,85.40829630261851,0.020477044328179702,J149,Forecast archive,149,forecast_archive,activity
HYEFU 2019,HYEFU19,HYEFU,2019,2023,4,Heavy RUC net km,Volume,million km,4358.973543637133,4152.746925,0,4152.746925,206.22661863713256,0.04966029049245098,J150,Forecast archive,150,forecast_archive,activity
HYEFU 2019,HYEFU19,HYEFU,2019,2024,5,Heavy RUC net km,Volume,million km,4462.433541721295,3903.861766,0,3903.861766,558.5717757212951,0.14308185309891813,J151,Forecast archive,151,forecast_archive,activity
MBU 2019,MBU19,MBU,2019,2018,-1,Heavy RUC net km,Volume,million km,4022.092402,4022.092402,0,4022.092402,0,0,J152,Forecast archive,152,forecast_archive,activity
MBU 2019,MBU19,MBU,2019,2019,0,Heavy RUC net km,Volume,million km,4126.526126389852,4071.164816,0,4071.164816,55.36131038985195,0.013598395764346759,J153,Forecast archive,153,forecast_archive,activity
MBU 2019,MBU19,MBU,2019,2020,1,Heavy RUC net km,Volume,million km,4114.451636753434,3867.517432,0,3867.517432,246.9342047534342,0.06384824608941392,J154,Forecast archive,154,forecast_archive,activity
MBU 2019,MBU19,MBU,2019,2021,2,Heavy RUC net km,Volume,million km,4148.562427859336,4141.235503,0,4141.235503,7.326924859336032,0.0017692606117252327,J155,Forecast archive,155,forecast_archive,activity
MBU 2019,MBU19,MBU,2019,2022,3,Heavy RUC net km,Volume,million km,4247.190789995584,4170.928916,0,4170.928916,76.26187399558421,0.01828414617737499,J156,Forecast archive,156,forecast_archive,activity
MBU 2019,MBU19,MBU,2019,2023,4,Heavy RUC net km,Volume,million km,4343.190796713803,4152.746925,0,4152.746925,190.44387171380276,0.04585973456925809,J157,Forecast archive,157,forecast_archive,activity
MBU 2019,MBU19,MBU,2019,2024,5,Heavy RUC net km,Volume,million km,4434.889042479944,3903.861766,0,3903.861766,531.0272764799438,0.13602614752008713,J158,Forecast archive,158,forecast_archive,activity
OBU 2019,OBU19,OBU,2019,2020,1,Heavy RUC net km,Volume,million km,4144.11727778642,3867.517432,0,3867.517432,276.59984578642025,0.07151870693531247,J159,Forecast archive,159,forecast_archive,activity
OBU 2019,OBU19,OBU,2019,2021,2,Heavy RUC net km,Volume,million km,4144.816511589408,4141.235503,0,4141.235503,3.5810085894081567,0.000864719861213881,J160,Forecast archive,160,forecast_archive,activity
OBU 2019,OBU19,OBU,2019,2022,3,Heavy RUC net km,Volume,million km,4241.651879368897,4170.928916,0,4170.928916,70.72296336889758,0.016956166070728015,J161,Forecast archive,161,forecast_archive,activity
OBU 2019,OBU19,OBU,2019,2023,4,Heavy RUC net km,Volume,million km,4342.256415552522,4152.746925,0,4152.746925,189.50949055252204,0.04563473141395969,J162,Forecast archive,162,forecast_archive,activity
OBU 2019,OBU19,OBU,2019,2024,5,Heavy RUC net km,Volume,million km,4445.911362894622,3903.861766,0,3903.861766,542.0495968946216,0.1388495877634571,J163,Forecast archive,163,forecast_archive,activity
MOT summary sheets,BEFU20,BEFU,2020,2020,0,Heavy RUC net km,Volume,million km,3762.832430225181,3867.517432,0,3867.517432,-104.68500177481928,-0.027067751759475272,J164,Forecast archive,164,forecast_archive,activity
MOT summary sheets,BEFU20,BEFU,2020,2021,1,Heavy RUC net km,Volume,million km,3709.557613824498,4141.235503,0,4141.235503,-431.67788917550206,-0.10423891345053556,J165,Forecast archive,165,forecast_archive,activity
MOT summary sheets,BEFU20,BEFU,2020,2022,2,Heavy RUC net km,Volume,million km,4064.640239124947,4170.928916,0,4170.928916,-106.28867687505272,-0.025483214654491302,J166,Forecast archive,166,forecast_archive,activity
MOT summary sheets,BEFU20,BEFU,2020,2023,3,Heavy RUC net km,Volume,million km,4246.795777787854,4152.746925,0,4152.746925,94.04885278785332,0.022647383644225638,J167,Forecast archive,167,forecast_archive,activity
MOT summary sheets,BEFU20,BEFU,2020,2024,4,Heavy RUC net km,Volume,million km,4392.235283496992,3903.861766,0,3903.861766,488.37351749699246,0.12510010517032033,J168,Forecast archive,168,forecast_archive,activity
HYEFU 2020,HYEFU20,HYEFU,2020,2021,1,Heavy RUC net km,Volume,million km,3963.370638134904,4141.235503,0,4141.235503,-177.86486486509602,-0.042949710234119,J169,Forecast archive,169,forecast_archive,activity
HYEFU 2020,HYEFU20,HYEFU,2020,2022,2,Heavy RUC net km,Volume,million km,3978.209988509222,4170.928916,0,4170.928916,-192.7189274907778,-0.04620527737873771,J170,Forecast archive,170,forecast_archive,activity
HYEFU 2020,HYEFU20,HYEFU,2020,2023,3,Heavy RUC net km,Volume,million km,4100.45962785486,4152.746925,0,4152.746925,-52.287297145140656,-0.012591014595752341,J171,Forecast archive,171,forecast_archive,activity
HYEFU 2020,HYEFU20,HYEFU,2020,2024,4,Heavy RUC net km,Volume,million km,4246.340340645053,3903.861766,0,3903.861766,342.4785746450534,0.08772815103951952,J172,Forecast archive,172,forecast_archive,activity
MBU 2020,MBU20,MBU,2020,2020,0,Heavy RUC net km,Volume,million km,4099,3867.517432,0,3867.517432,231.4825679999999,0.059853012189344905,J173,Forecast archive,173,forecast_archive,activity
MBU 2020,MBU20,MBU,2020,2021,1,Heavy RUC net km,Volume,million km,4162,4141.235503,0,4141.235503,20.76449700000012,0.0050140826294370056,J174,Forecast archive,174,forecast_archive,activity
MBU 2020,MBU20,MBU,2020,2022,2,Heavy RUC net km,Volume,million km,4275,4170.928916,0,4170.928916,104.07108400000016,0.02495153623951144,J175,Forecast archive,175,forecast_archive,activity
MBU 2020,MBU20,MBU,2020,2023,3,Heavy RUC net km,Volume,million km,4379,4152.746925,0,4152.746925,226.25307499999963,0.054482750595258006,J176,Forecast archive,176,forecast_archive,activity
MBU 2020,MBU20,MBU,2020,2024,4,Heavy RUC net km,Volume,million km,4484,3903.861766,0,3903.861766,580.138234,0.14860624396401848,J177,Forecast archive,177,forecast_archive,activity
OBU 2020,OBU20,OBU,2020,2021,1,Heavy RUC net km,Volume,million km,3963.370638134904,4141.235503,0,4141.235503,-177.86486486509602,-0.042949710234119,J178,Forecast archive,178,forecast_archive,activity
OBU 2020,OBU20,OBU,2020,2022,2,Heavy RUC net km,Volume,million km,3978.209988509222,4170.928916,0,4170.928916,-192.7189274907778,-0.04620527737873771,J179,Forecast archive,179,forecast_archive,activity
OBU 2020,OBU20,OBU,2020,2023,3,Heavy RUC net km,Volume,million km,4100.45962785486,4152.746925,0,4152.746925,-52.287297145140656,-0.012591014595752341,J180,Forecast archive,180,forecast_archive,activity
OBU 2020,OBU20,OBU,2020,2024,4,Heavy RUC net km,Volume,million km,4246.340340645053,3903.861766,0,3903.861766,342.4785746450534,0.08772815103951952,J181,Forecast archive,181,forecast_archive,activity
PREFU 2020,PREFU20,PREFU,2020,2021,1,Heavy RUC net km,Volume,million km,3857.287938667235,4141.235503,0,4141.235503,-283.94756433276507,-0.06856590602661147,J182,Forecast archive,182,forecast_archive,activity
PREFU 2020,PREFU20,PREFU,2020,2022,2,Heavy RUC net km,Volume,million km,3991.008138288035,4170.928916,0,4170.928916,-179.920777711965,-0.04313686023796168,J183,Forecast archive,183,forecast_archive,activity
PREFU 2020,PREFU20,PREFU,2020,2023,3,Heavy RUC net km,Volume,million km,4145.847478171536,4152.746925,0,4152.746925,-6.899446828464534,-0.001661417599740811,J184,Forecast archive,184,forecast_archive,activity
PREFU 2020,PREFU20,PREFU,2020,2024,4,Heavy RUC net km,Volume,million km,4297.55421158975,3903.861766,0,3903.861766,393.6924455897497,0.10084692265964565,J185,Forecast archive,185,forecast_archive,activity
MOT summary sheets,BEFU21,BEFU,2021,2021,0,Heavy RUC net km,Volume,million km,4054.123849598804,4141.235503,0,4141.235503,-87.11165340119578,-0.021035184629826106,J186,Forecast archive,186,forecast_archive,activity
MOT summary sheets,BEFU21,BEFU,2021,2022,1,Heavy RUC net km,Volume,million km,4087.297123943808,4170.928916,0,4170.928916,-83.6317920561919,-0.02005111900501924,J187,Forecast archive,187,forecast_archive,activity
MOT summary sheets,BEFU21,BEFU,2021,2023,2,Heavy RUC net km,Volume,million km,4227.86783042865,4152.746925,0,4152.746925,75.12090542865008,0.01808944941393222,J188,Forecast archive,188,forecast_archive,activity
MOT summary sheets,BEFU21,BEFU,2021,2024,3,Heavy RUC net km,Volume,million km,4347.697389909727,3903.861766,0,3903.861766,443.83562390972656,0.11369142928554365,J189,Forecast archive,189,forecast_archive,activity
BEFU21 NLTP,BEFU NLTP21,BEFU NLTP,2021,2021,0,Heavy RUC net km,Volume,million km,4082.483230712847,4141.235503,0,4141.235503,-58.752272287152664,-0.014187136241006157,J190,Forecast archive,190,forecast_archive,activity
BEFU21 NLTP,BEFU NLTP21,BEFU NLTP,2021,2022,1,Heavy RUC net km,Volume,million km,4227.183026061653,4170.928916,0,4170.928916,56.25411006165359,0.0134871898309891,J191,Forecast archive,191,forecast_archive,activity
BEFU21 NLTP,BEFU NLTP21,BEFU NLTP,2021,2023,2,Heavy RUC net km,Volume,million km,4374.460038946178,4152.746925,0,4152.746925,221.71311394617805,0.05338950770427168,J192,Forecast archive,192,forecast_archive,activity
BEFU21 NLTP,BEFU NLTP21,BEFU NLTP,2021,2024,3,Heavy RUC net km,Volume,million km,4498.455276223847,3903.861766,0,3903.861766,594.5935102238473,0.15230905853336182,J193,Forecast archive,193,forecast_archive,activity
"OBU21, HYEFU21",HYEFU21,HYEFU,2021,2022,1,Heavy RUC net km,Volume,million km,4072.899968830603,4170.928916,0,4170.928916,-98.02894716939682,-0.023502905262506472,J194,Forecast archive,194,forecast_archive,activity
"OBU21, HYEFU21",HYEFU21,HYEFU,2021,2023,2,Heavy RUC net km,Volume,million km,4247.437525955967,4152.746925,0,4152.746925,94.69060095596706,0.02280191946827269,J195,Forecast archive,195,forecast_archive,activity
"OBU21, HYEFU21",HYEFU21,HYEFU,2021,2024,3,Heavy RUC net km,Volume,million km,4357.528506273246,3903.861766,0,3903.861766,453.66674027324643,0.11620973473609579,J196,Forecast archive,196,forecast_archive,activity
MBU 2021,MBU21,MBU,2021,2021,0,Heavy RUC net km,Volume,million km,4052.800918292456,4141.235503,0,4141.235503,-88.43458470754376,-0.021354637919886434,J197,Forecast archive,197,forecast_archive,activity
MBU 2021,MBU21,MBU,2021,2022,1,Heavy RUC net km,Volume,million km,4107.757620244875,4170.928916,0,4170.928916,-63.17129575512445,-0.015145617925252708,J198,Forecast archive,198,forecast_archive,activity
MBU 2021,MBU21,MBU,2021,2023,2,Heavy RUC net km,Volume,million km,4243.676722502165,4152.746925,0,4152.746925,90.92979750216455,0.02189630120601788,J199,Forecast archive,199,forecast_archive,activity
MBU 2021,MBU21,MBU,2021,2024,3,Heavy RUC net km,Volume,million km,4361.996596134972,3903.861766,0,3903.861766,458.1348301349717,0.11735426549295795,J200,Forecast archive,200,forecast_archive,activity
"OBU21, HYEFU21",OBU21,OBU,2021,2022,1,Heavy RUC net km,Volume,million km,4072.899968830603,4170.928916,0,4170.928916,-98.02894716939682,-0.023502905262506472,J201,Forecast archive,201,forecast_archive,activity
"OBU21, HYEFU21",OBU21,OBU,2021,2023,2,Heavy RUC net km,Volume,million km,4247.437525955967,4152.746925,0,4152.746925,94.69060095596706,0.02280191946827269,J202,Forecast archive,202,forecast_archive,activity
"OBU21, HYEFU21",OBU21,OBU,2021,2024,3,Heavy RUC net km,Volume,million km,4357.528506273246,3903.861766,0,3903.861766,453.66674027324643,0.11620973473609579,J203,Forecast archive,203,forecast_archive,activity
MOT summary sheets,BEFU22,BEFU,2022,2022,0,Heavy RUC net km,Volume,million km,3867.525597683635,4170.928916,0,4170.928916,-303.4033183163647,-0.07274238531193532,J204,Forecast archive,204,forecast_archive,activity
MOT summary sheets,BEFU22,BEFU,2022,2023,1,Heavy RUC net km,Volume,million km,4673.940506168346,4152.746925,0,4152.746925,521.1935811683452,0.12550574127951347,J205,Forecast archive,205,forecast_archive,activity
MOT summary sheets,BEFU22,BEFU,2022,2024,2,Heavy RUC net km,Volume,million km,4325.267588479903,3903.861766,0,3903.861766,421.4058224799028,0.10794588736467642,J206,Forecast archive,206,forecast_archive,activity
"OBU22, HYEFU22",HYEFU22,HYEFU,2022,2023,1,Heavy RUC net km,Volume,million km,4535.220624368705,4152.746925,0,4152.746925,382.47369936870473,0.09210137440983228,J207,Forecast archive,207,forecast_archive,activity
"OBU22, HYEFU22",HYEFU22,HYEFU,2022,2024,2,Heavy RUC net km,Volume,million km,4225.311976914998,3903.861766,0,3903.861766,321.450210914998,0.08234159665042762,J208,Forecast archive,208,forecast_archive,activity
MBU22,MBU22,MBU,2022,2022,0,Heavy RUC net km,Volume,million km,4057.114649438882,4170.928916,0,4170.928916,-113.81426656111762,-0.02728751049305047,J209,Forecast archive,209,forecast_archive,activity
MBU22,MBU22,MBU,2022,2023,1,Heavy RUC net km,Volume,million km,4230.474964007903,4152.746925,0,4152.746925,77.72803900790223,0.018717258819691312,J210,Forecast archive,210,forecast_archive,activity
MBU22,MBU22,MBU,2022,2024,2,Heavy RUC net km,Volume,million km,4331.63598423962,3903.861766,0,3903.861766,427.7742182396196,0.10957719404033313,J211,Forecast archive,211,forecast_archive,activity
"OBU22, HYEFU22",OBU22,OBU,2022,2023,1,Heavy RUC net km,Volume,million km,4535.220624368705,4152.746925,0,4152.746925,382.47369936870473,0.09210137440983228,J212,Forecast archive,212,forecast_archive,activity
"OBU22, HYEFU22",OBU22,OBU,2022,2024,2,Heavy RUC net km,Volume,million km,4225.311976914998,3903.861766,0,3903.861766,321.450210914998,0.08234159665042762,J213,Forecast archive,213,forecast_archive,activity
MOT summary sheets,BEFU23,BEFU,2023,2023,0,Heavy RUC net km,Volume,million km,4506.714765411678,4152.746925,0,4152.746925,353.96784041167757,0.08523703630499409,J214,Forecast archive,214,forecast_archive,activity
MOT summary sheets,BEFU23,BEFU,2023,2024,1,Heavy RUC net km,Volume,million km,4043.571979605048,3903.861766,0,3903.861766,139.710213605048,0.035787694846633564,J215,Forecast archive,215,forecast_archive,activity
"OBU23, HYEFU23",HYEFU23,HYEFU,2023,2024,1,Heavy RUC net km,Volume,million km,4104.51476808047,3903.861766,0,3903.861766,200.6530020804703,0.051398593010649724,J216,Forecast archive,216,forecast_archive,activity
"MBU23, BEFU23",MBU23,MBU,2023,2023,0,Heavy RUC net km,Volume,million km,4506.714765411678,4152.746925,0,4152.746925,353.96784041167757,0.08523703630499409,J217,Forecast archive,217,forecast_archive,activity
"MBU23, BEFU23",MBU23,MBU,2023,2024,1,Heavy RUC net km,Volume,million km,4043.571979605048,3903.861766,0,3903.861766,139.710213605048,0.035787694846633564,J218,Forecast archive,218,forecast_archive,activity
"OBU23, HYEFU23",OBU23,OBU,2023,2024,1,Heavy RUC net km,Volume,million km,4104.51476808047,3903.861766,0,3903.861766,200.6530020804703,0.051398593010649724,J219,Forecast archive,219,forecast_archive,activity
PREFU23,PREFU23,PREFU,2023,2024,1,Heavy RUC net km,Volume,million km,4012.685742741548,3903.861766,0,3903.861766,108.823976741548,0.02787598108348286,J220,Forecast archive,220,forecast_archive,activity
MOT summary sheets,BEFU24,BEFU,2024,2024,0,Heavy RUC net km,Volume,million km,3928.41779613691,3903.861766,0,3903.861766,24.556030136910067,0.006290189460799178,J221,Forecast archive,221,forecast_archive,activity
MBU24,MBU24,MBU,2024,2024,0,Heavy RUC net km,Volume,million km,3959.8754569,3903.861766,0,3903.861766,56.0136908999998,0.014348277233543776,J222,Forecast archive,222,forecast_archive,activity
BEFU2012,BEFU12,BEFU,2012,2013,1,Heavy RUC revenue,Revenue,$m ex GST,806.9269010510599,724.602065443478,0,724.602065443478,82.32483560758192,0.11361385722409814,J223,Forecast archive,223,forecast_archive,nominal_ex_gst
