release_round,release_family,release_year,FY,horizon,series,value,unit,revenue_basis,scenario,fed_path,value_status,source_sheet,source_label,source_unit,derivation,source_workbook_sheet,source_workbook_row,source_cell
HYEFU12,HYEFU,2012,2025,13,Heavy RUC revenue,1416.926801087302,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,HYEFU2012,Heavy RUC (NET),$000,direct,MOT release series,133,D133
HYEFU12,HYEFU,2012,2026,14,Heavy RUC revenue,1485.631246403467,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,HYEFU2012,Heavy RUC (NET),$000,direct,MOT release series,134,D134
HYEFU12,HYEFU,2012,2027,15,Heavy RUC revenue,1557.356415059756,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,HYEFU2012,Heavy RUC (NET),$000,direct,MOT release series,135,D135
HYEFU12,HYEFU,2012,2028,16,Heavy RUC revenue,1632.525927307325,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,HYEFU2012,Heavy RUC (NET),$000,direct,MOT release series,136,D136
HYEFU12,HYEFU,2012,2029,17,Heavy RUC revenue,1711.456064427886,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,HYEFU2012,Heavy RUC (NET),$000,direct,MOT release series,137,D137
HYEFU12,HYEFU,2012,2030,18,Heavy RUC revenue,1793.943181228168,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,HYEFU2012,Heavy RUC (NET),$000,direct,MOT release series,138,D138
HYEFU12,HYEFU,2012,2031,19,Heavy RUC revenue,1879.572165986488,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,HYEFU2012,Heavy RUC (NET),$000,direct,MOT release series,139,D139
HYEFU12,HYEFU,2012,2014,2,Heavy conventional RUC revenue,819.8917929268681,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Heavy RUC revenue alias,,alias,MOT release series,140,D140
HYEFU12,HYEFU,2012,2015,3,Heavy conventional RUC revenue,857.2468402982284,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Heavy RUC revenue alias,,alias,MOT release series,141,D141
HYEFU12,HYEFU,2012,2016,4,Heavy conventional RUC revenue,899.5505110759266,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Heavy RUC revenue alias,,alias,MOT release series,142,D142
HYEFU12,HYEFU,2012,2017,5,Heavy conventional RUC revenue,948.354365393521,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Heavy RUC revenue alias,,alias,MOT release series,143,D143
HYEFU12,HYEFU,2012,2018,6,Heavy conventional RUC revenue,1001.751263196237,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Heavy RUC revenue alias,,alias,MOT release series,144,D144
HYEFU12,HYEFU,2012,2019,7,Heavy conventional RUC revenue,1054.672825558546,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Heavy RUC revenue alias,,alias,MOT release series,145,D145
HYEFU12,HYEFU,2012,2020,8,Heavy conventional RUC revenue,1109.624714547708,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Heavy RUC revenue alias,,alias,MOT release series,146,D146
HYEFU12,HYEFU,2012,2021,9,Heavy conventional RUC revenue,1167.053987755985,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Heavy RUC revenue alias,,alias,MOT release series,147,D147
HYEFU12,HYEFU,2012,2022,10,Heavy conventional RUC revenue,1226.449760598323,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Heavy RUC revenue alias,,alias,MOT release series,148,D148
HYEFU12,HYEFU,2012,2023,11,Heavy conventional RUC revenue,1287.716482817559,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Heavy RUC revenue alias,,alias,MOT release series,149,D149
HYEFU12,HYEFU,2012,2024,12,Heavy conventional RUC revenue,1351.077764189405,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Heavy RUC revenue alias,,alias,MOT release series,150,D150
HYEFU12,HYEFU,2012,2025,13,Heavy conventional RUC revenue,1416.926801087302,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Heavy RUC revenue alias,,alias,MOT release series,151,D151
HYEFU12,HYEFU,2012,2026,14,Heavy conventional RUC revenue,1485.631246403467,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Heavy RUC revenue alias,,alias,MOT release series,152,D152
HYEFU12,HYEFU,2012,2027,15,Heavy conventional RUC revenue,1557.356415059756,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Heavy RUC revenue alias,,alias,MOT release series,153,D153
HYEFU12,HYEFU,2012,2028,16,Heavy conventional RUC revenue,1632.525927307325,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Heavy RUC revenue alias,,alias,MOT release series,154,D154
HYEFU12,HYEFU,2012,2029,17,Heavy conventional RUC revenue,1711.456064427886,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Heavy RUC revenue alias,,alias,MOT release series,155,D155
HYEFU12,HYEFU,2012,2030,18,Heavy conventional RUC revenue,1793.943181228168,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Heavy RUC revenue alias,,alias,MOT release series,156,D156
HYEFU12,HYEFU,2012,2031,19,Heavy conventional RUC revenue,1879.572165986488,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Heavy RUC revenue alias,,alias,MOT release series,157,D157
HYEFU12,HYEFU,2012,2014,2,Light RUC revenue,368.1750074056512,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,HYEFU2012,Light RUC (Net),$000,direct,MOT release series,158,D158
HYEFU12,HYEFU,2012,2015,3,Light RUC revenue,386.0191530246369,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,HYEFU2012,Light RUC (Net),$000,direct,MOT release series,159,D159
HYEFU12,HYEFU,2012,2016,4,Light RUC revenue,404.7080264618899,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,HYEFU2012,Light RUC (Net),$000,direct,MOT release series,160,D160
HYEFU12,HYEFU,2012,2017,5,Light RUC revenue,421.7122432459283,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,HYEFU2012,Light RUC (Net),$000,direct,MOT release series,161,D161
HYEFU12,HYEFU,2012,2018,6,Light RUC revenue,437.3733705489364,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,HYEFU2012,Light RUC (Net),$000,direct,MOT release series,162,D162
HYEFU12,HYEFU,2012,2019,7,Light RUC revenue,453.9829000616602,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,HYEFU2012,Light RUC (Net),$000,direct,MOT release series,163,D163
HYEFU12,HYEFU,2012,2020,8,Light RUC revenue,470.8384638241517,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,HYEFU2012,Light RUC (Net),$000,direct,MOT release series,164,D164
HYEFU12,HYEFU,2012,2021,9,Light RUC revenue,487.7999347255038,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,HYEFU2012,Light RUC (Net),$000,direct,MOT release series,165,D165
HYEFU12,HYEFU,2012,2022,10,Light RUC revenue,505.149666303595,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,HYEFU2012,Light RUC (Net),$000,direct,MOT release series,166,D166
HYEFU12,HYEFU,2012,2023,11,Light RUC revenue,523.731597576724,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,HYEFU2012,Light RUC (Net),$000,direct,MOT release series,167,D167
HYEFU12,HYEFU,2012,2024,12,Light RUC revenue,543.2422590494068,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,HYEFU2012,Light RUC (Net),$000,direct,MOT release series,168,D168
HYEFU12,HYEFU,2012,2025,13,Light RUC revenue,563.2825174811086,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,HYEFU2012,Light RUC (Net),$000,direct,MOT release series,169,D169
HYEFU12,HYEFU,2012,2026,14,Light RUC revenue,583.6344113267421,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,HYEFU2012,Light RUC (Net),$000,direct,MOT release series,170,D170
HYEFU12,HYEFU,2012,2027,15,Light RUC revenue,603.9979082589459,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,HYEFU2012,Light RUC (Net),$000,direct,MOT release series,171,D171
HYEFU12,HYEFU,2012,2028,16,Light RUC revenue,624.6567483640923,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,HYEFU2012,Light RUC (Net),$000,direct,MOT release series,172,D172
HYEFU12,HYEFU,2012,2029,17,Light RUC revenue,645.970511116521,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,HYEFU2012,Light RUC (Net),$000,direct,MOT release series,173,D173
HYEFU12,HYEFU,2012,2030,18,Light RUC revenue,668.1931857284807,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,HYEFU2012,Light RUC (Net),$000,direct,MOT release series,174,D174
HYEFU12,HYEFU,2012,2031,19,Light RUC revenue,691.3184294461353,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,HYEFU2012,Light RUC (Net),$000,direct,MOT release series,175,D175
HYEFU12,HYEFU,2012,2014,2,Light conventional RUC revenue,368.1750074056512,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Light RUC revenue alias,,alias,MOT release series,176,D176
HYEFU12,HYEFU,2012,2015,3,Light conventional RUC revenue,386.0191530246369,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Light RUC revenue alias,,alias,MOT release series,177,D177
HYEFU12,HYEFU,2012,2016,4,Light conventional RUC revenue,404.7080264618899,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Light RUC revenue alias,,alias,MOT release series,178,D178
HYEFU12,HYEFU,2012,2017,5,Light conventional RUC revenue,421.7122432459283,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Light RUC revenue alias,,alias,MOT release series,179,D179
HYEFU12,HYEFU,2012,2018,6,Light conventional RUC revenue,437.3733705489364,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Light RUC revenue alias,,alias,MOT release series,180,D180
HYEFU12,HYEFU,2012,2019,7,Light conventional RUC revenue,453.9829000616602,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Light RUC revenue alias,,alias,MOT release series,181,D181
HYEFU12,HYEFU,2012,2020,8,Light conventional RUC revenue,470.8384638241517,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Light RUC revenue alias,,alias,MOT release series,182,D182
HYEFU12,HYEFU,2012,2021,9,Light conventional RUC revenue,487.7999347255038,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Light RUC revenue alias,,alias,MOT release series,183,D183
HYEFU12,HYEFU,2012,2022,10,Light conventional RUC revenue,505.149666303595,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Light RUC revenue alias,,alias,MOT release series,184,D184
HYEFU12,HYEFU,2012,2023,11,Light conventional RUC revenue,523.731597576724,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Light RUC revenue alias,,alias,MOT release series,185,D185
HYEFU12,HYEFU,2012,2024,12,Light conventional RUC revenue,543.2422590494068,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Light RUC revenue alias,,alias,MOT release series,186,D186
HYEFU12,HYEFU,2012,2025,13,Light conventional RUC revenue,563.2825174811086,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Light RUC revenue alias,,alias,MOT release series,187,D187
HYEFU12,HYEFU,2012,2026,14,Light conventional RUC revenue,583.6344113267421,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Light RUC revenue alias,,alias,MOT release series,188,D188
HYEFU12,HYEFU,2012,2027,15,Light conventional RUC revenue,603.9979082589459,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Light RUC revenue alias,,alias,MOT release series,189,D189
HYEFU12,HYEFU,2012,2028,16,Light conventional RUC revenue,624.6567483640923,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Light RUC revenue alias,,alias,MOT release series,190,D190
HYEFU12,HYEFU,2012,2029,17,Light conventional RUC revenue,645.970511116521,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Light RUC revenue alias,,alias,MOT release series,191,D191
HYEFU12,HYEFU,2012,2030,18,Light conventional RUC revenue,668.1931857284807,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Light RUC revenue alias,,alias,MOT release series,192,D192
HYEFU12,HYEFU,2012,2031,19,Light conventional RUC revenue,691.3184294461353,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Light RUC revenue alias,,alias,MOT release series,193,D193
HYEFU12,HYEFU,2012,2014,2,Net FED revenue,1619.476666760545,$m nominal ex GST,net,MOT release round,,forecast,HYEFU2012,Net FED of refunds,$000,direct,MOT release series,194,D194
HYEFU12,HYEFU,2012,2015,3,Net FED revenue,1694.414945697497,$m nominal ex GST,net,MOT release round,,forecast,HYEFU2012,Net FED of refunds,$000,direct,MOT release series,195,D195
HYEFU12,HYEFU,2012,2016,4,Net FED revenue,1749.684976303349,$m nominal ex GST,net,MOT release round,,forecast,HYEFU2012,Net FED of refunds,$000,direct,MOT release series,196,D196
HYEFU12,HYEFU,2012,2017,5,Net FED revenue,1790.021938334423,$m nominal ex GST,net,MOT release round,,forecast,HYEFU2012,Net FED of refunds,$000,direct,MOT release series,197,D197
HYEFU12,HYEFU,2012,2018,6,Net FED revenue,1830.984001701009,$m nominal ex GST,net,MOT release round,,forecast,HYEFU2012,Net FED of refunds,$000,direct,MOT release series,198,D198
HYEFU12,HYEFU,2012,2019,7,Net FED revenue,1883.118829001816,$m nominal ex GST,net,MOT release round,,forecast,HYEFU2012,Net FED of refunds,$000,direct,MOT release series,199,D199
HYEFU12,HYEFU,2012,2020,8,Net FED revenue,1935.877828708064,$m nominal ex GST,net,MOT release round,,forecast,HYEFU2012,Net FED of refunds,$000,direct,MOT release series,200,D200
HYEFU12,HYEFU,2012,2021,9,Net FED revenue,1990.163637809202,$m nominal ex GST,net,MOT release round,,forecast,HYEFU2012,Net FED of refunds,$000,direct,MOT release series,201,D201
HYEFU12,HYEFU,2012,2022,10,Net FED revenue,2046.71840648357,$m nominal ex GST,net,MOT release round,,forecast,HYEFU2012,Net FED of refunds,$000,direct,MOT release series,202,D202
HYEFU12,HYEFU,2012,2023,11,Net FED revenue,2104.798044780711,$m nominal ex GST,net,MOT release round,,forecast,HYEFU2012,Net FED of refunds,$000,direct,MOT release series,203,D203
HYEFU12,HYEFU,2012,2024,12,Net FED revenue,2165.497691468975,$m nominal ex GST,net,MOT release round,,forecast,HYEFU2012,Net FED of refunds,$000,direct,MOT release series,204,D204
HYEFU12,HYEFU,2012,2025,13,Net FED revenue,2228.254422730352,$m nominal ex GST,net,MOT release round,,forecast,HYEFU2012,Net FED of refunds,$000,direct,MOT release series,205,D205
HYEFU12,HYEFU,2012,2026,14,Net FED revenue,2292.936681491167,$m nominal ex GST,net,MOT release round,,forecast,HYEFU2012,Net FED of refunds,$000,direct,MOT release series,206,D206
HYEFU12,HYEFU,2012,2027,15,Net FED revenue,2359.178996672089,$m nominal ex GST,net,MOT release round,,forecast,HYEFU2012,Net FED of refunds,$000,direct,MOT release series,207,D207
HYEFU12,HYEFU,2012,2028,16,Net FED revenue,2426.644510763769,$m nominal ex GST,net,MOT release round,,forecast,HYEFU2012,Net FED of refunds,$000,direct,MOT release series,208,D208
HYEFU12,HYEFU,2012,2029,17,Net FED revenue,2496.039566362998,$m nominal ex GST,net,MOT release round,,forecast,HYEFU2012,Net FED of refunds,$000,direct,MOT release series,209,D209
HYEFU12,HYEFU,2012,2030,18,Net FED revenue,2567.567482018424,$m nominal ex GST,net,MOT release round,,forecast,HYEFU2012,Net FED of refunds,$000,direct,MOT release series,210,D210
HYEFU12,HYEFU,2012,2031,19,Net FED revenue,2641.418327917959,$m nominal ex GST,net,MOT release round,,forecast,HYEFU2012,Net FED of refunds,$000,direct,MOT release series,211,D211
HYEFU12,HYEFU,2012,2014,2,Net MVR revenue,184.1457241898628,$m nominal ex GST,net,MOT release round,,forecast,HYEFU2012,Net MVR of admn fees and refunds,$000,direct,MOT release series,212,D212
HYEFU12,HYEFU,2012,2015,3,Net MVR revenue,187.6279235016813,$m nominal ex GST,net,MOT release round,,forecast,HYEFU2012,Net MVR of admn fees and refunds,$000,direct,MOT release series,213,D213
HYEFU12,HYEFU,2012,2016,4,Net MVR revenue,190.3489686711452,$m nominal ex GST,net,MOT release round,,forecast,HYEFU2012,Net MVR of admn fees and refunds,$000,direct,MOT release series,214,D214
HYEFU12,HYEFU,2012,2017,5,Net MVR revenue,193.0793244878923,$m nominal ex GST,net,MOT release round,,forecast,HYEFU2012,Net MVR of admn fees and refunds,$000,direct,MOT release series,215,D215
HYEFU12,HYEFU,2012,2018,6,Net MVR revenue,195.9817070235282,$m nominal ex GST,net,MOT release round,,forecast,HYEFU2012,Net MVR of admn fees and refunds,$000,direct,MOT release series,216,D216
HYEFU12,HYEFU,2012,2019,7,Net MVR revenue,199.5972071731418,$m nominal ex GST,net,MOT release round,,forecast,HYEFU2012,Net MVR of admn fees and refunds,$000,direct,MOT release series,217,D217
