metric_type,time_grain,row_type,scenario_name,scenario_role,stream,stream_label,period,target_period,june_year,horizon,horizon_scope,value,value_unit,forecast_available,bridge_status,bridge_method,rate_value,rate_unit,gap_code,gap_reason,source,quarter_count,aggregation_method,canonical_stream_key,canonical_period_key,canonical_scenario_key,canonical_join_key
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2040Q1,2040Q1,2040,57,H13+,1488.9714635471325,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2040Q1,current_basecase,PED|2040Q1|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2040Q1,2040Q1,2040,57,H13+,1477.4089914855667,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2040Q1,current_comparison_1,PED|2040Q1|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2040Q2,2040Q2,2040,58,H13+,1482.3546518491976,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2040Q2,current_basecase,PED|2040Q2|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2040Q2,2040Q2,2040,58,H13+,1470.6033350784712,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2040Q2,current_comparison_1,PED|2040Q2|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2040Q3,2040Q3,2041,59,H13+,1487.0415965587822,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2040Q3,current_basecase,PED|2040Q3|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2040Q3,2040Q3,2041,59,H13+,1475.0055562933444,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2040Q3,current_comparison_1,PED|2040Q3|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2040Q4,2040Q4,2041,60,H13+,1499.0462792650367,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2040Q4,current_basecase,PED|2040Q4|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2040Q4,2040Q4,2041,60,H13+,1486.6454574981085,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2040Q4,current_comparison_1,PED|2040Q4|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2041Q1,2041Q1,2041,61,H13+,1484.5486444563335,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2041Q1,current_basecase,PED|2041Q1|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2041Q1,2041Q1,2041,61,H13+,1472.0077816309988,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2041Q1,current_comparison_1,PED|2041Q1|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2041Q2,2041Q2,2041,62,H13+,1477.9555461091982,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2041Q2,current_basecase,PED|2041Q2|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2041Q2,2041Q2,2041,62,H13+,1460.7918036579827,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2041Q2,current_comparison_1,PED|2041Q2|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2041Q3,2041Q3,2042,63,H13+,1482.6299501004623,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2041Q3,current_basecase,PED|2041Q3|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2041Q3,2041Q3,2042,63,H13+,1462.7970215989162,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2041Q3,current_comparison_1,PED|2041Q3|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2041Q4,2041Q4,2042,64,H13+,1494.593574804825,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2041Q4,current_basecase,PED|2041Q4|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2041Q4,2041Q4,2042,64,H13+,1474.2673882916488,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2041Q4,current_comparison_1,PED|2041Q4|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2042Q1,2042Q1,2042,65,H13+,1480.1504655815318,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2042Q1,current_basecase,PED|2042Q1|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2042Q1,2042Q1,2042,65,H13+,1459.8118751148932,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2042Q1,current_comparison_1,PED|2042Q1|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2042Q2,2042Q2,2042,66,H13+,1473.5805357920026,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2042Q2,current_basecase,PED|2042Q2|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2042Q2,2042Q2,2042,66,H13+,1453.0489895035516,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2042Q2,current_comparison_1,PED|2042Q2|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2042Q3,2042Q3,2043,67,H13+,1478.2420536630798,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2042Q3,current_basecase,PED|2042Q3|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2042Q3,2042Q3,2043,67,H13+,1455.9095111095753,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2042Q3,current_comparison_1,PED|2042Q3|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2042Q4,2042Q4,2043,68,H13+,1490.1644232726721,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2042Q4,current_basecase,PED|2042Q4|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2042Q4,2042Q4,2043,68,H13+,1467.287889511804,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2042Q4,current_comparison_1,PED|2042Q4|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2043Q1,2043Q1,2043,69,H13+,1475.7755512415401,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2043Q1,current_basecase,PED|2043Q1|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2043Q1,2043Q1,2043,69,H13+,1454.6249542904152,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2043Q1,current_comparison_1,PED|2043Q1|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2043Q2,2043Q2,2043,70,H13+,1469.2286674408303,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2043Q2,current_basecase,PED|2043Q2|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2043Q2,2043Q2,2043,70,H13+,1450.4560015300171,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2043Q2,current_comparison_1,PED|2043Q2|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2043Q3,2043Q3,2044,71,H13+,1473.8773673105047,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2043Q3,current_basecase,PED|2043Q3|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2043Q3,2043Q3,2044,71,H13+,1455.6974977346913,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2043Q3,current_comparison_1,PED|2043Q3|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2043Q4,2043Q4,2044,72,H13+,1485.758699985808,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2043Q4,current_basecase,PED|2043Q4|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2043Q4,2043Q4,2044,72,H13+,1466.0079587620405,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2043Q4,current_comparison_1,PED|2043Q4|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2044Q1,2044Q1,2044,73,H13+,1471.4237781844845,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2044Q1,current_basecase,PED|2044Q1|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2044Q1,2044Q1,2044,73,H13+,1451.6047060810631,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2044Q1,current_comparison_1,PED|2044Q1|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2044Q2,2044Q2,2044,74,H13+,1464.8998183913582,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2044Q2,current_basecase,PED|2044Q2|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2044Q2,2044Q2,2044,74,H13+,1444.8938580909721,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2044Q2,current_comparison_1,PED|2044Q2|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2044Q3,2044Q3,2045,75,H13+,1469.5357679771873,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2044Q3,current_basecase,PED|2044Q3|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2044Q3,2044Q3,2045,75,H13+,1448.8183805781598,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2044Q3,current_comparison_1,PED|2044Q3|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2044Q4,2044Q4,2045,76,H13+,1481.3762806957195,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2044Q4,current_basecase,PED|2044Q4|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2044Q4,2044Q4,2045,76,H13+,1458.150267795334,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2044Q4,current_comparison_1,PED|2044Q4|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2045Q1,2045Q1,2045,77,H13+,1468.6088386976526,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2045Q1,current_basecase,PED|2045Q1|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2045Q1,2045Q1,2045,77,H13+,1445.3291791656022,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2045Q1,current_comparison_1,PED|2045Q1|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2045Q2,2045Q2,2045,78,H13+,1462.7723996937902,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2045Q2,current_basecase,PED|2045Q2|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2045Q2,2045Q2,2045,78,H13+,1438.9495028352867,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2045Q2,current_comparison_1,PED|2045Q2|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2045Q3,2045Q3,2046,79,H13+,1467.1009287126872,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2045Q3,current_basecase,PED|2045Q3|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2045Q3,2045Q3,2046,79,H13+,1443.31121313959,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2045Q3,current_comparison_1,PED|2045Q3|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2045Q4,2045Q4,2046,80,H13+,1478.9127953306202,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2045Q4,current_basecase,PED|2045Q4|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2045Q4,2045Q4,2046,80,H13+,1456.2931945989208,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2045Q4,current_comparison_1,PED|2045Q4|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2046Q1,2046Q1,2046,81,H13+,1464.672891729357,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2046Q1,current_basecase,PED|2046Q1|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2046Q1,2046Q1,2046,81,H13+,1442.3089721313947,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2046Q1,current_comparison_1,PED|2046Q1|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2046Q2,2046Q2,2046,82,H13+,1458.0660378334842,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2046Q2,current_basecase,PED|2046Q2|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2046Q2,2046Q2,2046,82,H13+,1435.7309792800074,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2046Q2,current_comparison_1,PED|2046Q2|current_comparison_1
activity,quarterly,future_forecast,current_basecase,basecase,PED,PED VKT per capita,2046Q3,2046Q3,2047,83,H13+,1462.4352118910183,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2046Q3,current_basecase,PED|2046Q3|current_basecase
activity,quarterly,future_forecast,current_comparison_1,comparison,PED,PED VKT per capita,2046Q3,2046Q3,2047,83,H13+,1439.9994296600046,VKT per capita,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,,,PED,2046Q3,current_comparison_1,PED|2046Q3|current_comparison_1
