scenario_name,fy,series_id,transition_schedule_id,long_run_shape_vintage_id,anchor_fy,current_fy2030_anchor_level,current_growth_index,structural_growth_index,transition_weight_w,model_weight,hybrid_growth_index,hybrid_level,recomputed_hybrid_index,official_level_same_fy,official_level_anchor_fy,hybrid_over_official_ratio,anchor_over_official_anchor_ratio,official_level_substituted,construction
current_comparison_1,2032,light_ruc_total_pool,balanced_structural,BEFU26,2030,19718.636295565673,1.0900879233472307,1.0815962131746044,0.04859259259259259,0.9514074074074074,1.0896737522431927,21486.88040130786,1.0896737522431927,20768.96231132207,19202.14037211065,1.0345668733576747,1.0268978308379197,False,current_fy2030_anchor x (current_index**(1-w) * structural_index**w)
current_comparison_1,2032,heavy_ruc_net_km,balanced_structural,BEFU26,2030,4210.847871284816,1.0178909711524031,1.0015911185543271,0.04859259259259259,0.9514074074074074,1.0170928219101603,4282.823144039465,1.0170928219101603,4491.78285565205,4484.64725020264,0.9534795607161533,0.9389473990612189,False,current_fy2030_anchor x (current_index**(1-w) * structural_index**w)
current_comparison_1,2033,light_petrol_vkt,balanced_structural,BEFU26,2030,34667.67227539205,1.0396947904686955,0.9657759638696921,0.10400000000000002,0.896,1.0317507718606185,35768.39762874671,1.0317507718606185,31765.2896181149,32890.9507033464,1.1260214548256138,1.0540185532510278,False,current_fy2030_anchor x (current_index**(1-w) * structural_index**w)
current_comparison_1,2033,light_ruc_total_pool,balanced_structural,BEFU26,2030,19718.636295565673,1.1401001948128986,1.1262690323246127,0.10400000000000002,0.896,1.138653875621785,22452.701639922252,1.1386538756217852,21626.776055458442,19202.14037211065,1.0381899540803425,1.0268978308379197,False,current_fy2030_anchor x (current_index**(1-w) * structural_index**w)
current_comparison_1,2033,heavy_ruc_net_km,balanced_structural,BEFU26,2030,4210.847871284816,1.025207880369891,1.0007010710160154,0.10400000000000002,0.896,1.0226314582132643,4306.145498926212,1.0226314582132643,4487.79130640681,4484.64725020264,0.9595244531042968,0.9389473990612189,False,current_fy2030_anchor x (current_index**(1-w) * structural_index**w)
current_comparison_1,2034,light_petrol_vkt,balanced_structural,BEFU26,2030,34667.67227539205,1.0519778013538117,0.9477028382486677,0.1754074074074074,0.8245925925925925,1.0328912228403102,35807.93440955681,1.0328912228403102,31170.8473342584,32890.9507033464,1.1487635875140938,1.0540185532510278,False,current_fy2030_anchor x (current_index**(1-w) * structural_index**w)
current_comparison_1,2034,light_ruc_total_pool,balanced_structural,BEFU26,2030,19718.636295565673,1.1971547221220293,1.177714340967136,0.1754074074074074,0.8245925925925925,1.1937216765989147,23538.56357898687,1.193721676598915,22614.63609349873,19202.14037211065,1.0408552886576736,1.0268978308379197,False,current_fy2030_anchor x (current_index**(1-w) * structural_index**w)
current_comparison_1,2034,heavy_ruc_net_km,balanced_structural,BEFU26,2030,4210.847871284816,1.03252067372384,0.9967834852598789,0.1754074074074074,0.8245925925925925,1.026160721884609,4321.006691343896,1.026160721884609,4470.22231621812,4484.64725020264,0.9666200885954006,0.9389473990612189,False,current_fy2030_anchor x (current_index**(1-w) * structural_index**w)
current_comparison_1,2035,light_petrol_vkt,balanced_structural,BEFU26,2030,34667.67227539205,1.0642992427730789,0.9256307381627454,0.25925925925925924,0.7407407407407407,1.0264691589514279,35585.29640332541,1.0264691589514279,30444.874978413,32890.9507033464,1.1688435714896919,1.0540185532510278,False,current_fy2030_anchor x (current_index**(1-w) * structural_index**w)
current_comparison_1,2035,light_ruc_total_pool,balanced_structural,BEFU26,2030,19718.636295565673,1.2622800937930794,1.2368441627753957,0.25925925925925924,0.7407407407407407,1.2556357932082134,24759.42552596687,1.2556357932082134,23750.055232038823,19202.14037211065,1.0424997030140126,1.0268978308379197,False,current_fy2030_anchor x (current_index**(1-w) * structural_index**w)
current_comparison_1,2035,heavy_ruc_net_km,balanced_structural,BEFU26,2030,4210.847871284816,1.0395695474509066,0.9903010151698878,0.25925925925925924,0.7407407407407407,1.0265656402946297,4322.711741168776,1.02656564029463,4441.15072455452,4484.64725020264,0.973331465034296,0.9389473990612189,False,current_fy2030_anchor x (current_index**(1-w) * structural_index**w)
current_comparison_1,2036,light_petrol_vkt,balanced_structural,BEFU26,2030,34667.67227539205,1.076362219244553,0.8985115981137334,0.3520000000000001,0.6479999999999999,1.010065204876731,35016.609499443235,1.010065204876731,29552.9006799438,32890.9507033464,1.184878935528904,1.0540185532510278,False,current_fy2030_anchor x (current_index**(1-w) * structural_index**w)
current_comparison_1,2036,light_ruc_total_pool,balanced_structural,BEFU26,2030,19718.636295565673,1.3344007563966738,1.3018799543224884,0.3520000000000001,0.6479999999999999,1.3228618133216479,26085.03096618207,1.3228618133216479,24998.881630537424,19202.14037211065,1.0434479170587319,1.0268978308379197,False,current_fy2030_anchor x (current_index**(1-w) * structural_index**w)
