workbook_role,workbook,sheet,cell,formula,cached_value,cached_value_available
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,H72,=H7/10^6,205.55362021,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,I72,=I7/10^6,211.2375961,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,J72,=J7/10^6,217.46758266999998,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,K72,=K7/10^6,225.05352678,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,L72,=L7/10^6,221.77854704000003,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,M72,=M7/10^6,227.79858407999996,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,N72,=N7/10^6,234.50514425000006,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,O72,=O7/10^6,243.85044789999998,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,P72,=P7/10^6,251.0594876,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,Q72,=Q7/10^6,263.37717513999996,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,R72,=R7/10^6,281.54643087,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,S72,=S7/10^6,298.80362808,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,T72,=T7/10^6,307.4730138299999,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,U72,=U7/10^6,260.30171090000005,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,V72,=V7/10^6,250.55886564000002,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,W72,=W7/10^6,258.96280742,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,X72,=X7/10^6,289.0000000100001,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,Y72,=Y7/10^6,295.2400000100001,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,Z72,=Z7/10^6,300.52000001,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AA72,=AA7/10^6,305.32000001,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AB72,=AB7/10^6,309.39999999,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AC72,=AC7/10^6,313.0,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AD72,=AD7/10^6,316.59999999,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AE72,=AE7/10^6,320.20000000000005,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AF72,=AF7/10^6,323.79999998000005,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AG72,=AG7/10^6,327.4,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AH72,=AH7/10^6,330.99999998999994,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AI72,=AI7/10^6,334.41999999,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AJ72,=AJ7/10^6,338.02999999,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AK72,=AK7/10^6,341.82999997,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AL72,=AL7/10^6,345.82000001,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AM72,=AM7/10^6,350.00000001,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AN72,=AN7/10^6,353.98999997999994,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AO72,=AO7/10^6,357.9800000200001,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AP72,=AP7/10^6,362.18000000999996,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AQ72,=AQ7/10^6,366.59000002000005,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AR72,=AR7/10^6,370.99999999999994,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AS72,=AS7/10^6,375.18000000000006,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AT72,=AT7/10^6,379.36000002,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AU72,=AU7/10^6,383.75999999,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AV72,=AV7/10^6,388.38000000000005,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AW72,=AW7/10^6,393.0,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AX72,=AX7/10^6,397.56000002999997,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AY72,=AY7/10^6,402.1200000099999,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,B73,=B8/10^6,1.3202981100000002,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,C73,=C8/10^6,1.3179253599999998,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,D73,=D8/10^6,1.41927303,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,E73,=E8/10^6,1.3722401499999999,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,F73,=F8/10^6,1.3309287799999998,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,G73,=G8/10^6,1.2885354100000002,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,H73,=H8/10^6,1.17416473,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,I73,=I8/10^6,1.13766213,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,J73,=J8/10^6,1.4117962,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,K73,=K8/10^6,1.83629767,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,L73,=L8/10^6,1.7615933799999999,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,M73,=M8/10^6,1.46950692,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,N73,=N8/10^6,1.43212336,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,O73,=O8/10^6,1.5044281199999998,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,P73,=P8/10^6,1.50001954,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,Q73,=Q8/10^6,1.4776793400000001,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,R73,=R8/10^6,1.48560272,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,S73,=S8/10^6,1.5438083200000001,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,T73,=T8/10^6,2.14060455,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,U73,=U8/10^6,2.4883834600000005,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,V73,=V8/10^6,4.43057012,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,W73,=W8/10^6,9.212284099999998,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,X73,=X8/10^6,15.744328850000002,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,Y73,=Y8/10^6,22.78746893,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,Z73,=Z8/10^6,31.067910599999998,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AA73,=AA8/10^6,39.88324724999999,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AB73,=AB8/10^6,49.55607937999999,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AC73,=AC8/10^6,59.478107949999995,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AD73,=AD8/10^6,69.84894227000001,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AE73,=AE8/10^6,80.38524389,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AF73,=AF8/10^6,91.31603235000001,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AG73,=AG8/10^6,102.14704998,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AH73,=AH8/10^6,112.20357872,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AI73,=AI8/10^6,121.34841694,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AJ73,=AJ8/10^6,130.14735432,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AK73,=AK8/10^6,139.28700240999999,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AL73,=AL8/10^6,146.92358734000004,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AM73,=AM8/10^6,154.94807598999998,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AN73,=AN8/10^6,161.71481014999998,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AO73,=AO8/10^6,168.05391874,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AP73,=AP8/10^6,172.93212122999998,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AQ73,=AQ8/10^6,177.96969297,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AR73,=AR8/10^6,184.04553158999997,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AS73,=AS8/10^6,190.97792153000003,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AT73,=AT8/10^6,198.11838531,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AU73,=AU8/10^6,206.95088650000002,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AV73,=AV8/10^6,215.92912247000004,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AW73,=AW8/10^6,226.29949115000002,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AX73,=AX8/10^6,235.68984863999998,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AY73,=AY8/10^6,244.68391802,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,B74,=B9/10^6,139.66839463000002,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,C74,=C9/10^6,148.73715312,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,D74,=D9/10^6,158.41293918,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,E74,=E9/10^6,175.68073552,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,F74,=F9/10^6,188.95809162,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,G74,=G9/10^6,196.8675837,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,H74,=H9/10^6,204.37945548,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,I74,=I9/10^6,210.09993397,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,J74,=J9/10^6,216.05578647,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,K74,=K9/10^6,223.21722911,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,L74,=L9/10^6,220.01695366,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,M74,=M9/10^6,226.32907715999997,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,N74,=N9/10^6,233.07302089000004,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,O74,=O9/10^6,242.34601977999998,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,P74,=P9/10^6,249.55946806000003,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,Q74,=Q9/10^6,261.89949579999995,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,R74,=R9/10^6,280.06082814999996,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,S74,=S9/10^6,297.25981975999997,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,T74,=T9/10^6,305.3324092799999,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,U74,=U9/10^6,257.81332744,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,V74,=V9/10^6,246.12829552000002,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,W74,=W9/10^6,249.75052331999999,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,X74,=X9/10^6,273.2556711600001,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,Y74,=Y9/10^6,272.45253108,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,Z74,=Z9/10^6,269.45208941,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AA74,=AA9/10^6,265.43675276000005,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AB74,=AB9/10^6,259.84392061,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AC74,=AC9/10^6,253.52189205,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AD74,=AD9/10^6,246.75105772,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AE74,=AE9/10^6,239.81475611000008,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AF74,=AF9/10^6,232.48396763000005,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AG74,=AG9/10^6,225.25295002,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AH74,=AH9/10^6,218.79642126999994,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AI74,=AI9/10^6,213.07158305000002,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AJ74,=AJ9/10^6,207.88264567,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AK74,=AK9/10^6,202.54299756,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AL74,=AL9/10^6,198.89641266999996,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AM74,=AM9/10^6,195.05192401999997,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AN74,=AN9/10^6,192.27518983,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AO74,=AO9/10^6,189.9260812800001,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AP74,=AP9/10^6,189.24787877999995,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AQ74,=AQ9/10^6,188.62030705000004,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AR74,=AR9/10^6,186.95446840999998,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AS74,=AS9/10^6,184.20207847000003,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AT74,=AT9/10^6,181.24161471000002,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AU74,=AU9/10^6,176.80911349,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AV74,=AV9/10^6,172.45087753000004,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AW74,=AW9/10^6,166.70050884999998,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AX74,=AX9/10^6,161.87015139,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AY74,=AY9/10^6,157.43608198999993,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,B75,=B10/10^6,1430.1116429799997,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,C75,=C10/10^6,1504.1738167400003,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,D75,=D10/10^6,1562.2022860100003,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,E75,=E10/10^6,1672.3556005099997,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,F75,=F10/10^6,1716.41865159,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,G75,=G10/10^6,1741.4584819899999,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,H75,=H10/10^6,1792.9119737600008,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,I75,=I10/10^6,1799.1177999,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,J75,=J10/10^6,1699.1735376599995,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,K75,=K10/10^6,1709.8678105100003,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,L75,=L10/10^6,1729.6639923100001,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,M75,=M10/10^6,1736.1410197400005,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,N75,=N10/10^6,1796.7692086700001,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,O75,=O10/10^6,1884.9859266400003,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,P75,=P10/10^6,1934.8939931599996,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,Q75,=Q10/10^6,1988.3087784200002,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,R75,=R10/10^6,2106.3355516700003,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,S75,=S10/10^6,2180.52008235,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,T75,=T10/10^6,2204.573346369999,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,U75,=U10/10^6,2199.1958914300008,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,V75,=V10/10^6,2320.98884082,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,W75,=W10/10^6,2351.5828242899993,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,X75,=X10/10^6,2393.9425121900003,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,Y75,=Y10/10^6,2437.9049371599995,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,Z75,=Z10/10^6,2476.1947911299994,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AA75,=AA10/10^6,2503.1395032300015,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AB75,=AB10/10^6,2521.5753588699995,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AC75,=AC10/10^6,2535.7567862600004,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AD75,=AD10/10^6,2549.27690358,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AE75,=AE10/10^6,2562.7970208999996,True
vfm202405_outputs_summary,VFM202405_outputs_summary_V3.xlsx,VKT by vehicle type,AF75,=AF10/10^6,2577.6691499399994,True
