candidate_id,scenario_name,scenario_role,fy,series_id,value,unit,long_run_transition_schedule_id,long_run_shape_vintage_id,fleet_composition_scenario
unblended_current,current_comparison_1,comparison,2042,total_ruc_net_revenue,7668.846066669318,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2042,net_fed_revenue,4304.662884760504,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2042,net_mvr_revenue,443.1025550242281,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2042,total_nltf_net_revenue,12434.169406146875,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2043,tuc_net_revenue,17.5578996928248,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2043,total_ruc_net_revenue,8258.349052575382,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2043,net_fed_revenue,4432.803554318444,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2043,net_mvr_revenue,441.22511139198986,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2043,total_nltf_net_revenue,13149.935617978643,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2044,tuc_net_revenue,17.5578996928248,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2044,total_ruc_net_revenue,8844.759733332932,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2044,net_fed_revenue,4569.192967075814,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2044,net_mvr_revenue,439.4582527608978,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2044,total_nltf_net_revenue,13870.96885286247,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2045,tuc_net_revenue,17.5578996928248,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2045,total_ruc_net_revenue,9435.502685099735,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2045,net_fed_revenue,4691.327973259019,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2045,net_mvr_revenue,437.7920517365987,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2045,total_nltf_net_revenue,14582.180609788178,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2046,tuc_net_revenue,17.5578996928248,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2046,total_ruc_net_revenue,10050.786352347228,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2046,net_fed_revenue,4823.194812138415,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2046,net_mvr_revenue,436.21758236479513,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2046,total_nltf_net_revenue,15327.756646543261,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2047,tuc_net_revenue,17.5578996928248,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2047,total_ruc_net_revenue,10687.160388783335,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2047,net_fed_revenue,4949.27722626082,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2047,net_mvr_revenue,434.7268142558745,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2047,total_nltf_net_revenue,16088.722328992852,$m nominal ex GST,unblended_current,BEFU26,Base_EV
