candidate_id,scenario_name,scenario_role,fy,series_id,value,unit,long_run_transition_schedule_id,long_run_shape_vintage_id,fleet_composition_scenario
unblended_current,current_basecase,basecase,2046,heavy_ruc_net_km,4640.124917236298,million km,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2046,light_ruc_net_km,7823.61746025536,million km,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2046,light_bev_ruc_net_km,34132.345577185486,million km,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2046,phev_ruc_net_km,3589.234865976725,million km,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2046,tuc_net_revenue,17.5578996928248,$m nominal ex GST,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2046,total_ruc_net_revenue,9875.572005670985,$m nominal ex GST,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2046,net_fed_revenue,4147.303733738967,$m nominal ex GST,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2046,net_mvr_revenue,436.21758236479513,$m nominal ex GST,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2046,total_nltf_net_revenue,14476.65122146757,$m nominal ex GST,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2047,ped_vkt_per_capita,5850.218309996959,km/person,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2047,light_petrol_vkt,35919.94674703626,million km,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2047,ped_volume,2613.73313932254,million litres,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2047,heavy_ruc_net_km,4668.153375396992,million km,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2047,light_ruc_net_km,7423.469400556028,million km,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2047,light_bev_ruc_net_km,36547.57689679175,million km,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2047,phev_ruc_net_km,3458.413953080477,million km,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2047,tuc_net_revenue,17.5578996928248,$m nominal ex GST,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2047,total_ruc_net_revenue,10498.86179330227,$m nominal ex GST,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2047,net_fed_revenue,4217.340799282794,$m nominal ex GST,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2047,net_mvr_revenue,434.7268142558745,$m nominal ex GST,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2047,total_nltf_net_revenue,15168.487306533767,$m nominal ex GST,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2048,ped_vkt_per_capita,5833.133577413679,km/person,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2048,light_petrol_vkt,36012.03056528694,million km,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2048,ped_volume,2589.0461360716067,million litres,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2048,heavy_ruc_net_km,4696.665573810622,million km,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2048,light_ruc_net_km,7035.468939563513,million km,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2048,light_bev_ruc_net_km,38956.21478118727,million km,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2048,phev_ruc_net_km,3335.0283283518806,million km,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2048,tuc_net_revenue,17.5578996928248,$m nominal ex GST,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2048,total_ruc_net_revenue,11146.580373704452,$m nominal ex GST,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2048,net_fed_revenue,4285.855516741673,$m nominal ex GST,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2048,net_mvr_revenue,433.3125181025614,$m nominal ex GST,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2048,total_nltf_net_revenue,15883.30630824151,$m nominal ex GST,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2049,ped_vkt_per_capita,5816.139208289072,km/person,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2049,light_petrol_vkt,36104.60167168996,million km,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2049,ped_volume,2564.2364230553812,million litres,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2049,heavy_ruc_net_km,4725.670894176879,million km,unblended_current,PREBU26,Base_EV
