candidate_id,scenario_name,fy,series_id,governed_expression,published_value,registry_recomputed,residual
early_structural,current_comparison_1,2033,ruc_revenue_net_admin,gross_ruc_revenue - ruc_admin_revenue,4065.642358522921,4065.642358522921,0.0
early_structural,current_comparison_1,2034,ruc_revenue_net_admin,gross_ruc_revenue - ruc_admin_revenue,4325.446439664472,4325.446439664472,0.0
early_structural,current_comparison_1,2035,ruc_revenue_net_admin,gross_ruc_revenue - ruc_admin_revenue,4598.5610312252875,4598.5610312252875,0.0
early_structural,current_comparison_1,2036,ruc_revenue_net_admin,gross_ruc_revenue - ruc_admin_revenue,4886.861941879309,4886.861941879309,0.0
early_structural,current_comparison_1,2037,ruc_revenue_net_admin,gross_ruc_revenue - ruc_admin_revenue,5195.299060851143,5195.299060851143,0.0
early_structural,current_comparison_1,2038,ruc_revenue_net_admin,gross_ruc_revenue - ruc_admin_revenue,5528.200832468386,5528.200832468386,0.0
early_structural,current_comparison_1,2039,ruc_revenue_net_admin,gross_ruc_revenue - ruc_admin_revenue,5903.213391411136,5903.213391411136,0.0
early_structural,current_comparison_1,2040,ruc_revenue_net_admin,gross_ruc_revenue - ruc_admin_revenue,6331.205804439543,6331.205804439543,0.0
early_structural,current_comparison_1,2041,ruc_revenue_net_admin,gross_ruc_revenue - ruc_admin_revenue,6803.411221620969,6803.411221620969,0.0
early_structural,current_comparison_1,2042,ruc_revenue_net_admin,gross_ruc_revenue - ruc_admin_revenue,7312.93484298161,7312.93484298161,0.0
early_structural,current_comparison_1,2043,ruc_revenue_net_admin,gross_ruc_revenue - ruc_admin_revenue,7838.915378352221,7838.915378352221,0.0
early_structural,current_comparison_1,2044,ruc_revenue_net_admin,gross_ruc_revenue - ruc_admin_revenue,8357.263037531122,8357.263037531122,0.0
early_structural,current_comparison_1,2045,ruc_revenue_net_admin,gross_ruc_revenue - ruc_admin_revenue,8877.745304373775,8877.745304373775,0.0
early_structural,current_comparison_1,2046,ruc_revenue_net_admin,gross_ruc_revenue - ruc_admin_revenue,9425.686872825348,9425.686872825348,0.0
early_structural,current_comparison_1,2047,ruc_revenue_net_admin,gross_ruc_revenue - ruc_admin_revenue,9988.706190876364,9988.706190876364,0.0
early_structural,current_comparison_1,2048,ruc_revenue_net_admin,gross_ruc_revenue - ruc_admin_revenue,10583.105163634636,10583.105163634636,0.0
early_structural,current_comparison_1,2049,ruc_revenue_net_admin,gross_ruc_revenue - ruc_admin_revenue,11165.434168629803,11165.434168629803,0.0
early_structural,current_comparison_1,2050,ruc_revenue_net_admin,gross_ruc_revenue - ruc_admin_revenue,11714.498493873687,11714.498493873687,0.0
early_structural,current_basecase,2031,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,3418.76196822136,3418.76196822136,0.0
early_structural,current_basecase,2032,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,3646.5438129214554,3646.5438129214554,0.0
early_structural,current_basecase,2033,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,3881.9695332806227,3881.9695332806227,0.0
early_structural,current_basecase,2034,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,4130.370496827951,4130.370496827951,0.0
early_structural,current_basecase,2035,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,4391.365905454644,4391.365905454644,0.0
early_structural,current_basecase,2036,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,4666.479170993496,4666.479170993496,0.0
early_structural,current_basecase,2037,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,4960.714486757729,4960.714486757729,0.0
early_structural,current_basecase,2038,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,5277.832788559994,5277.832788559994,0.0
early_structural,current_basecase,2039,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,5634.839213220093,5634.839213220093,0.0
early_structural,current_basecase,2040,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,6042.224234461372,6042.224234461372,0.0
early_structural,current_basecase,2041,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,6491.721880558504,6491.721880558504,0.0
early_structural,current_basecase,2042,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,6976.840751932719,6976.840751932719,0.0
early_structural,current_basecase,2043,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,7477.664151066577,7477.664151066577,0.0
early_structural,current_basecase,2044,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,7971.396854063756,7971.396854063756,0.0
early_structural,current_basecase,2045,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,8467.292969826121,8467.292969826121,0.0
early_structural,current_basecase,2046,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,8989.337964457558,8989.337964457558,0.0
early_structural,current_basecase,2047,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,9525.820788266592,9525.820788266592,0.0
early_structural,current_basecase,2048,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,10092.200237902634,10092.200237902634,0.0
early_structural,current_basecase,2049,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,10647.27070554352,10647.27070554352,0.0
early_structural,current_basecase,2050,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,11170.919135894848,11170.919135894848,0.0
early_structural,current_comparison_1,2031,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,3461.4905163445214,3461.4905163445214,0.0
early_structural,current_comparison_1,2032,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,3693.7491744821414,3693.7491744821414,0.0
early_structural,current_comparison_1,2033,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,3933.614238858298,3933.614238858298,0.0
early_structural,current_comparison_1,2034,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,4185.868017946225,4185.868017946225,0.0
early_structural,current_comparison_1,2035,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,4450.846265359031,4450.846265359031,0.0
early_structural,current_comparison_1,2036,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,4730.247308452695,4730.247308452695,0.0
early_structural,current_comparison_1,2037,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,5028.909482276839,5028.909482276839,0.0
early_structural,current_comparison_1,2038,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,5351.1689804693015,5351.1689804693015,0.0
early_structural,current_comparison_1,2039,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,5714.3167207051865,5714.3167207051865,0.0
early_structural,current_comparison_1,2040,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,6129.187099899294,6129.187099899294,0.0
early_structural,current_comparison_1,2041,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,6587.257439190687,6587.257439190687,0.0
early_structural,current_comparison_1,2042,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,7081.589661874923,7081.589661874923,0.0
early_structural,current_comparison_1,2043,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,7591.942592823405,7591.942592823405,0.0
early_structural,current_comparison_1,2044,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,8094.971683284548,8094.971683284548,0.0
early_structural,current_comparison_1,2045,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,8600.131972045474,8600.131972045474,0.0
early_structural,current_comparison_1,2046,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,9131.972917426938,9131.972917426938,0.0
early_structural,current_comparison_1,2047,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,9678.503838670422,9678.503838670422,0.0
early_structural,current_comparison_1,2048,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,10255.526155199092,10255.526155199092,0.0
early_structural,current_comparison_1,2049,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,10820.916654837809,10820.916654837809,0.0
early_structural,current_comparison_1,2050,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,11354.11051266718,11354.11051266718,0.0
early_structural,current_basecase,2031,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,2935.1943841965426,2935.1943841965426,0.0
early_structural,current_basecase,2032,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,3030.3170903349405,3030.3170903349405,0.0
early_structural,current_basecase,2033,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,3103.7026173643108,3103.7026173643108,0.0
early_structural,current_basecase,2034,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,3151.9192613094424,3151.9192613094424,0.0
early_structural,current_basecase,2035,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,3165.5251385903834,3165.5251385903834,0.0
early_structural,current_basecase,2036,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,3137.4615832407007,3137.4615832407007,0.0
early_structural,current_basecase,2037,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,3066.335730738641,3066.335730738641,0.0
early_structural,current_basecase,2038,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,2955.4709167682463,2955.4709167682463,0.0
early_structural,current_basecase,2039,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,2820.4132360495073,2820.4132360495073,0.0
early_structural,current_basecase,2040,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,2687.6387649552544,2687.6387649552544,0.0
early_structural,current_basecase,2041,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,2558.2690882908837,2558.2690882908837,0.0
early_structural,current_basecase,2042,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,2398.5746706408513,2398.5746706408513,0.0
early_structural,current_basecase,2043,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,2228.7887862408816,2228.7887862408816,0.0
early_structural,current_basecase,2044,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,2061.501554913127,2061.501554913127,0.0
early_structural,current_basecase,2045,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,1901.1423480633364,1901.1423480633364,0.0
early_structural,current_basecase,2046,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,1750.5041630403816,1750.5041630403816,0.0
early_structural,current_basecase,2047,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,1609.6671746338664,1609.6671746338664,0.0
early_structural,current_basecase,2048,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,1480.498726435526,1480.498726435526,0.0
early_structural,current_basecase,2049,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,1360.4486932275584,1360.4486932275584,0.0
early_structural,current_basecase,2050,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,1249.004574786004,1249.004574786004,0.0
early_structural,current_comparison_1,2031,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,3030.3726369142396,3030.3726369142396,0.0
early_structural,current_comparison_1,2032,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,3148.2854273336666,3148.2854273336666,0.0
early_structural,current_comparison_1,2033,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,3238.96433541112,3238.96433541112,0.0
early_structural,current_comparison_1,2034,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,3296.019394703568,3296.019394703568,0.0
early_structural,current_comparison_1,2035,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,3308.69907935026,3308.69907935026,0.0
early_structural,current_comparison_1,2036,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,3269.8275235116134,3269.8275235116134,0.0
early_structural,current_comparison_1,2037,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,3181.2753115528303,3181.2753115528303,0.0
early_structural,current_comparison_1,2038,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,3050.4983125274357,3050.4983125274357,0.0
early_structural,current_comparison_1,2039,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,2898.299819476321,2898.299819476321,0.0
early_structural,current_comparison_1,2040,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,2756.5409519448485,2756.5409519448485,0.0
early_structural,current_comparison_1,2041,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,2623.795962706597,2623.795962706597,0.0
early_structural,current_comparison_1,2042,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,2459.9357884492038,2459.9357884492038,0.0
early_structural,current_comparison_1,2043,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,2285.7211662148393,2285.7211662148393,0.0
early_structural,current_comparison_1,2044,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,2114.0704264999627,2114.0704264999627,0.0
early_structural,current_comparison_1,2045,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,1949.528405729177,1949.528405729177,0.0
early_structural,current_comparison_1,2046,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,1794.9609075069382,1794.9609075069382,0.0
early_structural,current_comparison_1,2047,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,1650.4501915871958,1650.4501915871958,0.0
early_structural,current_comparison_1,2048,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,1517.912277561441,1517.912277561441,0.0
early_structural,current_comparison_1,2049,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,1394.7305555623445,1394.7305555623445,0.0
early_structural,current_comparison_1,2050,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,1280.379160901386,1280.379160901386,0.0
early_structural,current_basecase,2031,net_fed_revenue,gross_fed_revenue - fed_refunds,2829.7658455787505,2829.7658455787505,0.0
early_structural,current_basecase,2032,net_fed_revenue,gross_fed_revenue - fed_refunds,2922.4364299318127,2922.4364299318127,0.0
early_structural,current_basecase,2033,net_fed_revenue,gross_fed_revenue - fed_refunds,2994.083798744403,2994.083798744403,0.0
early_structural,current_basecase,2034,net_fed_revenue,gross_fed_revenue - fed_refunds,3041.0443247236603,3041.0443247236603,0.0
early_structural,current_basecase,2035,net_fed_revenue,gross_fed_revenue - fed_refunds,3054.0791680604766,3054.0791680604766,0.0
early_structural,current_basecase,2036,net_fed_revenue,gross_fed_revenue - fed_refunds,3026.285391322429,3026.285391322429,0.0
early_structural,current_basecase,2037,net_fed_revenue,gross_fed_revenue - fed_refunds,2956.292816766524,2956.292816766524,0.0
early_structural,current_basecase,2038,net_fed_revenue,gross_fed_revenue - fed_refunds,2847.5574080926535,2847.5574080926535,0.0
early_structural,current_basecase,2039,net_fed_revenue,gross_fed_revenue - fed_refunds,2715.572362023175,2715.572362023175,0.0
early_structural,current_basecase,2040,net_fed_revenue,gross_fed_revenue - fed_refunds,2586.6945036042252,2586.6945036042252,0.0
early_structural,current_basecase,2041,net_fed_revenue,gross_fed_revenue - fed_refunds,2461.9368591434727,2461.9368591434727,0.0
early_structural,current_basecase,2042,net_fed_revenue,gross_fed_revenue - fed_refunds,2308.0324018024594,2308.0324018024594,0.0
early_structural,current_basecase,2043,net_fed_revenue,gross_fed_revenue - fed_refunds,2144.455180441903,2144.455180441903,0.0
early_structural,current_basecase,2044,net_fed_revenue,gross_fed_revenue - fed_refunds,1983.3185201677695,1983.3185201677695,0.0
early_structural,current_basecase,2045,net_fed_revenue,gross_fed_revenue - fed_refunds,1828.8808728345537,1828.8808728345537,0.0
early_structural,current_basecase,2046,net_fed_revenue,gross_fed_revenue - fed_refunds,1683.8254290429843,1683.8254290429843,0.0
early_structural,current_basecase,2047,net_fed_revenue,gross_fed_revenue - fed_refunds,1548.225441984606,1548.225441984606,0.0
early_structural,current_basecase,2048,net_fed_revenue,gross_fed_revenue - fed_refunds,1423.873294583093,1423.873294583093,0.0
early_structural,current_basecase,2049,net_fed_revenue,gross_fed_revenue - fed_refunds,1308.3127500133542,1308.3127500133542,0.0
early_structural,current_basecase,2050,net_fed_revenue,gross_fed_revenue - fed_refunds,1201.048001618395,1201.048001618395,0.0
early_structural,current_comparison_1,2031,net_fed_revenue,gross_fed_revenue - fed_refunds,2924.9440982964475,2924.9440982964475,0.0
early_structural,current_comparison_1,2032,net_fed_revenue,gross_fed_revenue - fed_refunds,3040.4047669305387,3040.4047669305387,0.0
early_structural,current_comparison_1,2033,net_fed_revenue,gross_fed_revenue - fed_refunds,3129.345516791212,3129.345516791212,0.0
early_structural,current_comparison_1,2034,net_fed_revenue,gross_fed_revenue - fed_refunds,3185.144458117786,3185.144458117786,0.0
early_structural,current_comparison_1,2035,net_fed_revenue,gross_fed_revenue - fed_refunds,3197.253108820353,3197.253108820353,0.0
early_structural,current_comparison_1,2036,net_fed_revenue,gross_fed_revenue - fed_refunds,3158.6513315933416,3158.6513315933416,0.0
early_structural,current_comparison_1,2037,net_fed_revenue,gross_fed_revenue - fed_refunds,3071.2323975807135,3071.2323975807135,0.0
early_structural,current_comparison_1,2038,net_fed_revenue,gross_fed_revenue - fed_refunds,2942.5848038518425,2942.5848038518425,0.0
early_structural,current_comparison_1,2039,net_fed_revenue,gross_fed_revenue - fed_refunds,2793.4589454499887,2793.4589454499887,0.0
early_structural,current_comparison_1,2040,net_fed_revenue,gross_fed_revenue - fed_refunds,2655.5966905938194,2655.5966905938194,0.0
early_structural,current_comparison_1,2041,net_fed_revenue,gross_fed_revenue - fed_refunds,2527.463733559186,2527.463733559186,0.0
early_structural,current_comparison_1,2042,net_fed_revenue,gross_fed_revenue - fed_refunds,2369.393519610812,2369.393519610812,0.0
early_structural,current_comparison_1,2043,net_fed_revenue,gross_fed_revenue - fed_refunds,2201.3875604158607,2201.3875604158607,0.0
early_structural,current_comparison_1,2044,net_fed_revenue,gross_fed_revenue - fed_refunds,2035.887391754605,2035.887391754605,0.0
early_structural,current_comparison_1,2045,net_fed_revenue,gross_fed_revenue - fed_refunds,1877.2669305003942,1877.2669305003942,0.0
early_structural,current_comparison_1,2046,net_fed_revenue,gross_fed_revenue - fed_refunds,1728.2821735095408,1728.2821735095408,0.0
early_structural,current_comparison_1,2047,net_fed_revenue,gross_fed_revenue - fed_refunds,1589.0084589379355,1589.0084589379355,0.0
early_structural,current_comparison_1,2048,net_fed_revenue,gross_fed_revenue - fed_refunds,1461.286845709008,1461.286845709008,0.0
early_structural,current_comparison_1,2049,net_fed_revenue,gross_fed_revenue - fed_refunds,1342.5946123481403,1342.5946123481403,0.0
early_structural,current_comparison_1,2050,net_fed_revenue,gross_fed_revenue - fed_refunds,1232.422587733777,1232.422587733777,0.0
early_structural,current_basecase,2031,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,548.1236653539303,548.1236653539303,0.0
early_structural,current_basecase,2032,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,543.6318608697579,543.6318608697579,0.0
early_structural,current_basecase,2033,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,539.4923403662387,539.4923403662387,0.0
early_structural,current_basecase,2034,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,535.6722565897716,535.6722565897716,0.0
early_structural,current_basecase,2035,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,532.1415118475148,532.1415118475148,0.0
early_structural,current_basecase,2036,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,528.8727287182977,528.8727287182977,0.0
early_structural,current_basecase,2037,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,525.84111683754,525.84111683754,0.0
early_structural,current_basecase,2038,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,523.0242916225482,523.0242916225482,0.0
early_structural,current_basecase,2039,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,520.4020758793362,520.4020758793362,0.0
early_structural,current_basecase,2040,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,517.9563010223371,517.9563010223371,0.0
early_structural,current_basecase,2041,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,515.6706165952565,515.6706165952565,0.0
early_structural,current_basecase,2042,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,513.5303122637637,513.5303122637637,0.0
early_structural,current_basecase,2043,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,511.52215393912184,511.52215393912184,0.0
early_structural,current_basecase,2044,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,509.63423431789107,509.63423431789107,0.0
early_structural,current_basecase,2045,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,507.8558373928368,507.8558373928368,0.0
early_structural,current_basecase,2046,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,506.17731612325764,506.17731612325764,0.0
early_structural,current_basecase,2047,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,504.5899822904554,504.5899822904554,0.0
early_structural,current_basecase,2048,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,503.0860075150547,503.0860075150547,0.0
early_structural,current_basecase,2049,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,501.658334426522,501.658334426522,0.0
early_structural,current_basecase,2050,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,500.30059702186173,500.30059702186173,0.0
early_structural,current_comparison_1,2031,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,548.1236653539303,548.1236653539303,0.0
early_structural,current_comparison_1,2032,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,543.6318608697579,543.6318608697579,0.0
early_structural,current_comparison_1,2033,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,539.4923403662387,539.4923403662387,0.0
early_structural,current_comparison_1,2034,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,535.6722565897716,535.6722565897716,0.0
early_structural,current_comparison_1,2035,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,532.1415118475148,532.1415118475148,0.0
early_structural,current_comparison_1,2036,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,528.8727287182977,528.8727287182977,0.0
early_structural,current_comparison_1,2037,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,525.84111683754,525.84111683754,0.0
early_structural,current_comparison_1,2038,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,523.0242916225482,523.0242916225482,0.0
early_structural,current_comparison_1,2039,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,520.4020758793362,520.4020758793362,0.0
early_structural,current_comparison_1,2040,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,517.9563010223371,517.9563010223371,0.0
early_structural,current_comparison_1,2041,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,515.6706165952565,515.6706165952565,0.0
early_structural,current_comparison_1,2042,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,513.5303122637637,513.5303122637637,0.0
early_structural,current_comparison_1,2043,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,511.52215393912184,511.52215393912184,0.0
early_structural,current_comparison_1,2044,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,509.63423431789107,509.63423431789107,0.0
early_structural,current_comparison_1,2045,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,507.8558373928368,507.8558373928368,0.0
early_structural,current_comparison_1,2046,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,506.17731612325764,506.17731612325764,0.0
early_structural,current_comparison_1,2047,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,504.5899822904554,504.5899822904554,0.0
early_structural,current_comparison_1,2048,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,503.0860075150547,503.0860075150547,0.0
early_structural,current_comparison_1,2049,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,501.658334426522,501.658334426522,0.0
early_structural,current_comparison_1,2050,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,500.30059702186173,500.30059702186173,0.0
early_structural,current_basecase,2031,mvr_revenue_net_admin_coo,mr1_revenue + mr2_revenue - mvr_admin_revenue,477.2885359027741,477.2885359027741,0.0
early_structural,current_basecase,2032,mvr_revenue_net_admin_coo,mr1_revenue + mr2_revenue - mvr_admin_revenue,473.11112698887666,473.11112698887666,0.0
early_structural,current_basecase,2033,mvr_revenue_net_admin_coo,mr1_revenue + mr2_revenue - mvr_admin_revenue,469.2662722881207,469.2662722881207,0.0
early_structural,current_basecase,2034,mvr_revenue_net_admin_coo,mr1_revenue + mr2_revenue - mvr_admin_revenue,465.72156141809575,465.72156141809575,0.0
early_structural,current_basecase,2035,mvr_revenue_net_admin_coo,mr1_revenue + mr2_revenue - mvr_admin_revenue,462.4477473255254,462.4477473255254,0.0
early_structural,current_basecase,2036,mvr_revenue_net_admin_coo,mr1_revenue + mr2_revenue - mvr_admin_revenue,459.4185166828991,459.4185166828991,0.0
early_structural,current_basecase,2037,mvr_revenue_net_admin_coo,mr1_revenue + mr2_revenue - mvr_admin_revenue,456.6102357917681,456.6102357917681,0.0
early_structural,current_basecase,2038,mvr_revenue_net_admin_coo,mr1_revenue + mr2_revenue - mvr_admin_revenue,454.00169651764963,454.00169651764963,0.0
early_structural,current_basecase,2039,mvr_revenue_net_admin_coo,mr1_revenue + mr2_revenue - mvr_admin_revenue,451.57387452822337,451.57387452822337,0.0
early_structural,current_basecase,2040,mvr_revenue_net_admin_coo,mr1_revenue + mr2_revenue - mvr_admin_revenue,449.30970534129574,449.30970534129574,0.0
early_structural,current_basecase,2041,mvr_revenue_net_admin_coo,mr1_revenue + mr2_revenue - mvr_admin_revenue,447.19388004052763,447.19388004052763,0.0
early_structural,current_basecase,2042,mvr_revenue_net_admin_coo,mr1_revenue + mr2_revenue - mvr_admin_revenue,445.212660614428,445.212660614428,0.0
early_structural,current_basecase,2043,mvr_revenue_net_admin_coo,mr1_revenue + mr2_revenue - mvr_admin_revenue,443.35371393600747,443.35371393600747,0.0
early_structural,current_basecase,2044,mvr_revenue_net_admin_coo,mr1_revenue + mr2_revenue - mvr_admin_revenue,441.6059629865629,441.6059629865629,0.0
early_structural,current_basecase,2045,mvr_revenue_net_admin_coo,mr1_revenue + mr2_revenue - mvr_admin_revenue,439.9594537924401,439.9594537924401,0.0
early_structural,current_basecase,2046,mvr_revenue_net_admin_coo,mr1_revenue + mr2_revenue - mvr_admin_revenue,438.40523655264514,438.40523655264514,0.0
early_structural,current_basecase,2047,mvr_revenue_net_admin_coo,mr1_revenue + mr2_revenue - mvr_admin_revenue,436.9352595145126,436.9352595145126,0.0
early_structural,current_basecase,2048,mvr_revenue_net_admin_coo,mr1_revenue + mr2_revenue - mvr_admin_revenue,435.5422742641206,435.5422742641206,0.0
early_structural,current_basecase,2049,mvr_revenue_net_admin_coo,mr1_revenue + mr2_revenue - mvr_admin_revenue,434.2197512173424,434.2197512173424,0.0
early_structural,current_basecase,2050,mvr_revenue_net_admin_coo,mr1_revenue + mr2_revenue - mvr_admin_revenue,432.9618042154181,432.9618042154181,0.0
