engine,series_id,FY,reference_policy_state,central_changes_under_policy,rate_changes_under_policy,activity_changes_under_policy,band_should_change,reason,central_published,central_delayed_6m,central_off
ar1,ruc_revenue_net_admin,2032,published,True,False,False,True,central moves through a governed identity term,3840.763142659362,3840.763142659362,3404.082086208358
ar1,ruc_revenue_net_admin,2033,published,True,False,False,True,central moves through a governed identity term,4092.7011226909485,4092.7011226909485,3644.8110912947295
ar1,ruc_revenue_net_admin,2034,published,True,False,False,True,central moves through a governed identity term,4363.348013656021,4363.348013656021,3903.070315593034
ar1,ruc_revenue_net_admin,2035,published,True,False,False,True,central moves through a governed identity term,4653.383632224457,4653.383632224457,4179.592932244316
ar1,ruc_revenue_net_admin,2036,published,True,False,False,True,central moves through a governed identity term,4963.179021949806,4963.179021949806,4474.871382498992
ar1,ruc_revenue_net_admin,2037,published,True,False,False,True,central moves through a governed identity term,5295.478404498043,5295.478404498043,4791.473054571331
ar1,ruc_revenue_net_admin,2038,published,True,False,False,True,central moves through a governed identity term,5650.858005970826,5650.858005970826,5130.041065481775
ar1,ruc_revenue_net_admin,2039,published,True,False,False,True,central moves through a governed identity term,6039.128911181023,6039.128911181023,5499.609670117246
ar1,ruc_revenue_net_admin,2040,published,True,False,False,True,central moves through a governed identity term,6461.474867239373,6461.474867239373,5901.422686050678
ar1,ruc_revenue_net_admin,2041,published,True,False,False,True,central moves through a governed identity term,6911.297929096962,6911.297929096962,6329.602499018639
ar1,ruc_revenue_net_admin,2042,published,True,False,False,True,central moves through a governed identity term,7393.480012454485,7393.480012454485,6788.722107131131
ar1,ruc_revenue_net_admin,2043,published,True,False,False,True,central moves through a governed identity term,7892.077178362596,7892.077178362596,7264.234021907628
ar1,ruc_revenue_net_admin,2044,published,True,False,False,True,central moves through a governed identity term,8388.977595178829,8388.977595178829,7739.3805367491
ar1,ruc_revenue_net_admin,2045,published,True,False,False,True,central moves through a governed identity term,8900.53017890919,8900.53017890919,8229.15907799402
ar1,ruc_revenue_net_admin,2046,published,True,False,False,True,central moves through a governed identity term,9448.270677311626,9448.270677311626,8753.536188427996
ar1,ruc_revenue_net_admin,2047,published,True,False,False,True,central moves through a governed identity term,10011.10213745823,10011.10213745823,9293.07505114748
ar1,ruc_revenue_net_admin,2048,published,True,False,False,True,central moves through a governed identity term,10605.267965295312,10605.267965295312,9862.889797427135
ar1,ruc_revenue_net_admin,2049,published,True,False,False,True,central moves through a governed identity term,11187.478807810354,11187.478807810354,10422.702264936905
ar1,ruc_revenue_net_admin,2050,published,True,False,False,True,central moves through a governed identity term,11736.62205648483,11736.62205648483,10952.697451043796
ar1,total_admin_fees,2025,published,False,False,False,False,not priced by the fuel rate and no activity response,104.02990896521729,104.02990896521729,104.02990896521729
ar1,total_admin_fees,2026,published,False,False,False,False,not priced by the fuel rate and no activity response,106.94818500709749,106.94818500709749,106.94818500709749
ar1,total_admin_fees,2027,published,False,False,False,False,not priced by the fuel rate and no activity response,107.15161324403711,107.15161324403711,107.15161324403711
ar1,total_admin_fees,2028,published,False,False,False,False,not priced by the fuel rate and no activity response,109.3355069608846,109.3355069608846,109.3355069608846
ar1,total_admin_fees,2029,published,False,False,False,False,not priced by the fuel rate and no activity response,111.53740471398059,111.53740471398059,111.53740471398059
ar1,total_admin_fees,2030,published,False,False,False,False,not priced by the fuel rate and no activity response,113.72130211559511,113.72130211559511,113.72130211559511
ar1,total_admin_fees,2031,published,False,False,False,False,not priced by the fuel rate and no activity response,112.63851900438661,112.63851900438661,112.63851900438661
ar1,total_admin_fees,2032,published,False,False,False,False,not priced by the fuel rate and no activity response,113.6795219489166,113.6795219489166,113.6795219489166
ar1,total_admin_fees,2033,published,False,False,False,False,not priced by the fuel rate and no activity response,114.8206504049168,114.8206504049168,114.8206504049168
ar1,total_admin_fees,2034,published,False,False,False,False,not priced by the fuel rate and no activity response,116.1769267155724,116.1769267155724,116.1769267155724
ar1,total_admin_fees,2035,published,False,False,False,False,not priced by the fuel rate and no activity response,117.7804389842208,117.7804389842208,117.7804389842208
ar1,total_admin_fees,2036,published,False,False,False,False,not priced by the fuel rate and no activity response,119.5898232554249,119.5898232554249,119.5898232554249
ar1,total_admin_fees,2037,published,False,False,False,False,not priced by the fuel rate and no activity response,121.6401572129457,121.6401572129457,121.6401572129457
ar1,total_admin_fees,2038,published,False,False,False,False,not priced by the fuel rate and no activity response,123.9105351840218,123.9105351840218,123.9105351840218
ar1,total_admin_fees,2039,published,False,False,False,False,not priced by the fuel rate and no activity response,126.565333101647,126.565333101647,126.565333101647
ar1,total_admin_fees,2040,published,False,False,False,False,not priced by the fuel rate and no activity response,129.5419668616133,129.5419668616133,129.5419668616133
ar1,total_admin_fees,2041,published,False,False,False,False,not priced by the fuel rate and no activity response,132.68414389017602,132.68414389017602,132.68414389017602
ar1,total_admin_fees,2042,published,False,False,False,False,not priced by the fuel rate and no activity response,135.96948112896598,135.96948112896598,135.96948112896598
ar1,total_admin_fees,2043,published,False,False,False,False,not priced by the fuel rate and no activity response,139.2226015692376,139.2226015692376,139.2226015692376
ar1,total_admin_fees,2044,published,False,False,False,False,not priced by the fuel rate and no activity response,142.15793757553791,142.15793757553791,142.15793757553791
ar1,total_admin_fees,2045,published,False,False,False,False,not priced by the fuel rate and no activity response,144.9085167120616,144.9085167120616,144.9085167120616
ar1,total_admin_fees,2046,published,False,False,False,False,not priced by the fuel rate and no activity response,147.77436395406733,147.77436395406733,147.77436395406733
ar1,total_admin_fees,2047,published,False,False,False,False,not priced by the fuel rate and no activity response,150.6102097498246,150.6102097498246,150.6102097498246
ar1,total_admin_fees,2048,published,False,False,False,False,not priced by the fuel rate and no activity response,153.5874825273612,153.5874825273612,153.5874825273612
ar1,total_admin_fees,2049,published,False,False,False,False,not priced by the fuel rate and no activity response,156.2599897574404,156.2599897574404,156.2599897574404
ar1,total_admin_fees,2050,published,False,False,False,False,not priced by the fuel rate and no activity response,158.4461923244504,158.4461923244504,158.4461923244504
ar1,total_gross_revenue,2025,published,False,False,False,False,not priced by the fuel rate and no activity response,4516.782072173352,4516.782072173352,4516.782072173352
ar1,total_gross_revenue,2026,published,False,False,False,False,not priced by the fuel rate and no activity response,4837.856195631018,4837.856195631018,4837.856195631018
ar1,total_gross_revenue,2027,published,True,False,False,True,central moves through a governed identity term,5224.605676052809,4878.98348569195,4878.98348569195
ar1,total_gross_revenue,2028,published,True,False,False,True,central moves through a governed identity term,5895.122843120531,5895.122843120531,5187.259189617111
ar1,total_gross_revenue,2029,published,True,False,False,True,central moves through a governed identity term,6343.9658634595235,6343.9658634595235,5618.768101686409
ar1,total_gross_revenue,2030,published,True,False,False,True,central moves through a governed identity term,6737.7988953991135,6737.7988953991135,5995.845073091021
ar1,total_gross_revenue,2031,published,True,False,False,True,central moves through a governed identity term,7065.208315053018,7065.208315053018,6295.080047936908
ar1,total_gross_revenue,2032,published,True,False,False,True,central moves through a governed identity term,7387.8562513312045,7387.8562513312045,6610.468712664552
ar1,total_gross_revenue,2033,published,True,False,False,True,central moves through a governed identity term,7711.5896028315565,7711.5896028315565,6927.442742514762
ar1,total_gross_revenue,2034,published,True,False,False,True,central moves through a governed identity term,8041.861682148539,8041.861682148539,7250.831421705224
ar1,total_gross_revenue,2035,published,True,False,False,True,central moves through a governed identity term,8374.073321389784,8374.073321389784,7576.524767031557
ar1,total_gross_revenue,2036,published,True,False,False,True,central moves through a governed identity term,8701.068651275378,8701.068651275378,7898.113740968268
ar1,total_gross_revenue,2037,published,True,False,False,True,central moves through a governed identity term,9018.206896268513,9018.206896268513,8211.288301682083
ar1,total_gross_revenue,2038,published,True,False,False,True,central moves through a governed identity term,9319.039615933245,9319.039615933245,8510.088108521892
ar1,total_gross_revenue,2039,published,True,False,False,True,central moves through a governed identity term,9610.417658044014,9610.417658044014,8800.588486782162
ar1,total_gross_revenue,2040,published,True,False,False,True,central moves through a governed identity term,9895.416514827777,9895.416514827777,9085.473885473608
ar1,total_gross_revenue,2041,published,True,False,False,True,central moves through a governed identity term,10173.687367122417,10173.687367122417,9364.337785468057
ar1,total_gross_revenue,2042,published,True,False,False,True,central moves through a governed identity term,10446.706562190166,10446.706562190166,9638.480784373314
ar1,total_gross_revenue,2043,published,True,False,False,True,central moves through a governed identity term,10726.869352503718,10726.869352503718,9919.196894342129
ar1,total_gross_revenue,2044,published,True,False,False,True,central moves through a governed identity term,11020.520176000187,11020.520176000187,10212.237634216426
ar1,total_gross_revenue,2045,published,True,False,False,True,central moves through a governed identity term,11360.505926955715,11360.505926955715,10548.019370959097
ar1,total_gross_revenue,2046,published,True,False,False,True,central moves through a governed identity term,11762.459908043822,11762.459908043822,10941.349277301455
ar1,total_gross_revenue,2047,published,True,False,False,True,central moves through a governed identity term,12189.130021333964,12189.130021333964,11358.031200016112
ar1,total_gross_revenue,2048,published,True,False,False,True,central moves through a governed identity term,12658.74734269043,12658.74734269043,11815.140267340266
ar1,total_gross_revenue,2049,published,True,False,False,True,central moves through a governed identity term,13125.07956981134,13125.07956981134,12269.73040192062
ar1,total_gross_revenue,2050,published,True,False,False,True,central moves through a governed identity term,13566.326209132209,13566.326209132209,12701.41751882262
ar1,total_nltf_net_revenue,2025,published,False,False,False,False,not priced by the fuel rate and no activity response,4279.259586488135,4279.259586488135,4279.259586488135
ar1,total_nltf_net_revenue,2026,published,False,False,False,False,not priced by the fuel rate and no activity response,4589.495642256075,4589.495642256075,4589.495642256075
ar1,total_nltf_net_revenue,2027,published,True,False,False,True,central moves through a governed identity term,4956.78763624057,4611.16544587971,4611.16544587971
ar1,total_nltf_net_revenue,2028,published,True,False,False,True,central moves through a governed identity term,5600.458445185703,5600.458445185703,4892.594791682282
ar1,total_nltf_net_revenue,2029,published,True,False,False,True,central moves through a governed identity term,6030.821275378992,6030.821275378992,5305.623513605877
ar1,total_nltf_net_revenue,2030,published,True,False,False,True,central moves through a governed identity term,6408.4932405407635,6408.4932405407635,5666.539418232671
ar1,total_nltf_net_revenue,2031,published,True,False,False,True,central moves through a governed identity term,6727.050913569903,6727.050913569903,5956.922646453792
ar1,total_nltf_net_revenue,2032,published,True,False,False,True,central moves through a governed identity term,7039.398820427879,7039.398820427879,6262.011281761227
ar1,total_nltf_net_revenue,2033,published,True,False,False,True,central moves through a governed identity term,7353.144773192084,7353.144773192084,6568.997912875289
ar1,total_nltf_net_revenue,2034,published,True,False,False,True,central moves through a governed identity term,7673.242953772129,7673.242953772129,6882.212693328815
ar1,total_nltf_net_revenue,2035,published,True,False,False,True,central moves through a governed identity term,7995.1314760742325,7995.1314760742325,7197.582921716006
ar1,total_nltf_net_revenue,2036,published,True,False,False,True,central moves through a governed identity term,8311.674147402464,8311.674147402464,7508.7192370953535
ar1,total_nltf_net_revenue,2037,published,True,False,False,True,central moves through a governed identity term,8618.106306992851,8618.106306992851,7811.187712406422
ar1,total_nltf_net_revenue,2038,published,True,False,False,True,central moves through a governed identity term,8908.14085191051,8908.14085191051,8099.1893444991565
ar1,total_nltf_net_revenue,2039,published,True,False,False,True,central moves through a governed identity term,9188.05618845774,9188.05618845774,8378.227017195888
ar1,total_nltf_net_revenue,2040,published,True,False,False,True,central moves through a governed identity term,9460.836516573752,9460.836516573752,8650.893887219585
ar1,total_nltf_net_revenue,2041,published,True,False,False,True,central moves through a governed identity term,9726.424962706562,9726.424962706562,8917.075381052202
ar1,total_nltf_net_revenue,2042,published,True,False,False,True,central moves through a governed identity term,9986.73952552592,9986.73952552592,9178.51374770907
ar1,total_nltf_net_revenue,2043,published,True,False,False,True,central moves through a governed identity term,10254.211757062667,10254.211757062667,9446.53929890108
ar1,total_nltf_net_revenue,2044,published,True,False,False,True,central moves through a governed identity term,10535.740139207051,10535.740139207051,9727.457597423288
ar1,total_nltf_net_revenue,2045,published,True,False,False,True,central moves through a governed identity term,10863.555200630728,10863.555200630728,10051.06864463411
ar1,total_nltf_net_revenue,2046,published,True,False,False,True,central moves through a governed identity term,11252.105200506096,11252.105200506096,10430.99456976373
ar1,total_nltf_net_revenue,2047,published,True,False,False,True,central moves through a governed identity term,11664.6672814703,11664.6672814703,10833.568460152448
ar1,total_nltf_net_revenue,2048,published,True,False,False,True,central moves through a governed identity term,12118.725663713534,12118.725663713534,11275.11858836337
ar1,total_nltf_net_revenue,2049,published,True,False,False,True,central moves through a governed identity term,12569.91455320826,12569.91455320826,11714.56538531754
ar1,total_nltf_net_revenue,2050,published,True,False,False,True,central moves through a governed identity term,12997.261591337161,12997.261591337161,12132.352901027574
ar1,total_refunds,2025,published,False,False,False,False,not priced by the fuel rate and no activity response,133.49257672,133.49257672,133.49257672
ar1,total_refunds,2026,published,False,False,False,False,not priced by the fuel rate and no activity response,141.41236836784387,141.41236836784387,141.41236836784387
ar1,total_refunds,2027,published,False,False,False,False,not priced by the fuel rate and no activity response,160.6664265682024,160.6664265682024,160.6664265682024
ar1,total_refunds,2028,published,False,False,False,False,not priced by the fuel rate and no activity response,185.32889097394528,185.32889097394528,185.32889097394528
ar1,total_refunds,2029,published,False,False,False,False,not priced by the fuel rate and no activity response,201.60718336655287,201.60718336655287,201.60718336655287
ar1,total_refunds,2030,published,False,False,False,False,not priced by the fuel rate and no activity response,215.58435274275493,215.58435274275493,215.58435274275493
ar1,total_refunds,2031,published,False,False,False,False,not priced by the fuel rate and no activity response,225.51888247872895,225.51888247872895,225.51888247872895
ar1,total_refunds,2032,published,False,False,False,False,not priced by the fuel rate and no activity response,234.77790895440899,234.77790895440899,234.77790895440899
ar1,total_refunds,2033,published,False,False,False,False,not priced by the fuel rate and no activity response,243.6241792345567,243.6241792345567,243.6241792345567
ar1,total_refunds,2034,published,False,False,False,False,not priced by the fuel rate and no activity response,252.44180166083805,252.44180166083805,252.44180166083805
ar1,total_refunds,2035,published,False,False,False,False,not priced by the fuel rate and no activity response,261.1614063313313,261.1614063313313,261.1614063313313
ar1,total_refunds,2036,published,False,False,False,False,not priced by the fuel rate and no activity response,269.8046806174898,269.8046806174898,269.8046806174898
ar1,total_refunds,2037,published,False,False,False,False,not priced by the fuel rate and no activity response,278.46043206271895,278.46043206271895,278.46043206271895
ar1,total_refunds,2038,published,False,False,False,False,not priced by the fuel rate and no activity response,286.98822883871355,286.98822883871355,286.98822883871355
ar1,total_refunds,2039,published,False,False,False,False,not priced by the fuel rate and no activity response,295.79613648462544,295.79613648462544,295.79613648462544
ar1,total_refunds,2040,published,False,False,False,False,not priced by the fuel rate and no activity response,305.03803139241074,305.03803139241074,305.03803139241074
ar1,total_refunds,2041,published,False,False,False,False,not priced by the fuel rate and no activity response,314.5782605256802,314.5782605256802,314.5782605256802
ar1,total_refunds,2042,published,False,False,False,False,not priced by the fuel rate and no activity response,323.9975555352787,323.9975555352787,323.9975555352787
ar1,total_refunds,2043,published,False,False,False,False,not priced by the fuel rate and no activity response,333.4349938718122,333.4349938718122,333.4349938718122
ar1,total_refunds,2044,published,False,False,False,False,not priced by the fuel rate and no activity response,342.62209921759677,342.62209921759677,342.62209921759677
ar1,total_refunds,2045,published,False,False,False,False,not priced by the fuel rate and no activity response,352.0422096129251,352.0422096129251,352.0422096129251
ar1,total_refunds,2046,published,False,False,False,False,not priced by the fuel rate and no activity response,362.58034358365825,362.58034358365825,362.58034358365825
ar1,total_refunds,2047,published,False,False,False,False,not priced by the fuel rate and no activity response,373.85253011384054,373.85253011384054,373.85253011384054
ar1,total_refunds,2048,published,False,False,False,False,not priced by the fuel rate and no activity response,386.43419644953616,386.43419644953616,386.43419644953616
ar1,total_refunds,2049,published,False,False,False,False,not priced by the fuel rate and no activity response,398.90502684563774,398.90502684563774,398.90502684563774
ar1,total_refunds,2050,published,False,False,False,False,not priced by the fuel rate and no activity response,410.61842547059655,410.61842547059655,410.61842547059655
ar1,total_revenue_net_admin,2025,published,False,False,False,False,not priced by the fuel rate and no activity response,4412.752163208135,4412.752163208135,4412.752163208135
ar1,total_revenue_net_admin,2026,published,False,False,False,False,not priced by the fuel rate and no activity response,4730.90801062392,4730.90801062392,4730.90801062392
ar1,total_revenue_net_admin,2027,published,True,False,False,True,central moves through a governed identity term,5117.454062808772,4771.831872447912,4771.831872447912
ar1,total_revenue_net_admin,2028,published,True,False,False,True,central moves through a governed identity term,5785.787336159647,5785.787336159647,5077.923682656226
ar1,total_revenue_net_admin,2029,published,True,False,False,True,central moves through a governed identity term,6232.428458745543,6232.428458745543,5507.230696972429
ar1,total_revenue_net_admin,2030,published,True,False,False,True,central moves through a governed identity term,6624.077593283519,6624.077593283519,5882.123770975426
ar1,total_revenue_net_admin,2031,published,True,False,False,True,central moves through a governed identity term,6952.569796048631,6952.569796048631,6182.441528932522
ar1,total_revenue_net_admin,2032,published,True,False,False,True,central moves through a governed identity term,7274.176729382288,7274.176729382288,6496.789190715635
ar1,total_revenue_net_admin,2033,published,True,False,False,True,central moves through a governed identity term,7596.76895242664,7596.76895242664,6812.622092109846
ar1,total_revenue_net_admin,2034,published,True,False,False,True,central moves through a governed identity term,7925.684755432967,7925.684755432967,7134.6544949896515
ar1,total_revenue_net_admin,2035,published,True,False,False,True,central moves through a governed identity term,8256.292882405563,8256.292882405563,7458.744328047336
ar1,total_revenue_net_admin,2036,published,True,False,False,True,central moves through a governed identity term,8581.478828019954,8581.478828019954,7778.523917712843
ar1,total_revenue_net_admin,2037,published,True,False,False,True,central moves through a governed identity term,8896.566739055568,8896.566739055568,8089.648144469138
ar1,total_revenue_net_admin,2038,published,True,False,False,True,central moves through a governed identity term,9195.129080749222,9195.129080749222,8386.177573337869
ar1,total_revenue_net_admin,2039,published,True,False,False,True,central moves through a governed identity term,9483.852324942367,9483.852324942367,8674.023153680515
ar1,total_revenue_net_admin,2040,published,True,False,False,True,central moves through a governed identity term,9765.874547966163,9765.874547966163,8955.931918611994
ar1,total_revenue_net_admin,2041,published,True,False,False,True,central moves through a governed identity term,10041.003223232241,10041.003223232241,9231.653641577881
ar1,total_revenue_net_admin,2042,published,True,False,False,True,central moves through a governed identity term,10310.7370810612,10310.7370810612,9502.511303244348
ar1,total_revenue_net_admin,2043,published,True,False,False,True,central moves through a governed identity term,10587.64675093448,10587.64675093448,9779.974292772891
ar1,total_revenue_net_admin,2044,published,True,False,False,True,central moves through a governed identity term,10878.36223842465,10878.36223842465,10070.079696640889
ar1,total_revenue_net_admin,2045,published,True,False,False,True,central moves through a governed identity term,11215.597410243654,11215.597410243654,10403.110854247036
ar1,total_revenue_net_admin,2046,published,True,False,False,True,central moves through a governed identity term,11614.685544089754,11614.685544089754,10793.574913347387
ar1,total_revenue_net_admin,2047,published,True,False,False,True,central moves through a governed identity term,12038.51981158414,12038.51981158414,11207.420990266288
ar1,total_revenue_net_admin,2048,published,True,False,False,True,central moves through a governed identity term,12505.15986016307,12505.15986016307,11661.552784812906
ar1,total_revenue_net_admin,2049,published,True,False,False,True,central moves through a governed identity term,12968.8195800539,12968.8195800539,12113.47041216318
ar1,total_revenue_net_admin,2050,published,True,False,False,True,central moves through a governed identity term,13407.880016807758,13407.880016807758,12542.97132649817
ar1,total_ruc_net_revenue,2025,published,False,False,False,False,not priced by the fuel rate and no activity response,1977.6441383981355,1977.6441383981355,1977.6441383981355
ar1,total_ruc_net_revenue,2026,published,False,False,False,False,not priced by the fuel rate and no activity response,2072.019805657217,2072.019805657217,2072.019805657217
ar1,total_ruc_net_revenue,2027,published,True,False,False,True,central moves through a governed identity term,2282.956332356425,2105.2252306039495,2105.2252306039495
ar1,total_ruc_net_revenue,2028,published,True,False,False,True,central moves through a governed identity term,2682.88830836724,2682.88830836724,2309.0942550915142
ar1,total_ruc_net_revenue,2029,published,True,False,False,True,central moves through a governed identity term,2981.055182150856,2981.055182150856,2589.090452739607
ar1,total_ruc_net_revenue,2030,published,True,False,False,True,central moves through a governed identity term,3253.9373715651354,3253.9373715651354,2844.510267017857
ar1,total_ruc_net_revenue,2031,published,True,False,False,True,central moves through a governed identity term,3481.89911494128,3481.89911494128,3056.0039334440885
ar1,total_ruc_net_revenue,2032,published,True,False,False,True,central moves through a governed identity term,3715.833027796847,3715.833027796847,3279.151971345843
ar1,total_ruc_net_revenue,2033,published,True,False,False,True,central moves through a governed identity term,3960.6730030263257,3960.6730030263257,3512.7829716301067
ar1,total_ruc_net_revenue,2034,published,True,False,False,True,central moves through a governed identity term,4223.769591937775,4223.769591937775,3763.4918938747883
ar1,total_ruc_net_revenue,2035,published,True,False,False,True,central moves through a governed identity term,4505.668866358201,4505.668866358201,4031.8781663780605
ar1,total_ruc_net_revenue,2036,published,True,False,False,True,central moves through a governed identity term,4806.564388523192,4806.564388523192,4318.256749072378
ar1,total_ruc_net_revenue,2037,published,True,False,False,True,central moves through a governed identity term,5129.088825923741,5129.088825923741,4625.0834759970285
ar1,total_ruc_net_revenue,2038,published,True,False,False,True,central moves through a governed identity term,5473.826153971742,5473.826153971742,4953.009213482691
ar1,total_ruc_net_revenue,2039,published,True,False,False,True,central moves through a governed identity term,5850.232240475073,5850.232240475073,5310.712999411297
ar1,total_ruc_net_revenue,2040,published,True,False,False,True,central moves through a governed identity term,6259.456162699124,6259.456162699124,5699.403981510429
ar1,total_ruc_net_revenue,2041,published,True,False,False,True,central moves through a governed identity term,6695.144146666681,6695.144146666681,6113.448716588358
ar1,total_ruc_net_revenue,2042,published,True,False,False,True,central moves through a governed identity term,7162.134831347798,7162.134831347798,6557.376926024444
ar1,total_ruc_net_revenue,2043,published,True,False,False,True,central moves through a governed identity term,7645.1043928337795,7645.1043928337795,7017.261236378812
ar1,total_ruc_net_revenue,2044,published,True,False,False,True,central moves through a governed identity term,8126.686240932254,8126.686240932254,7477.0891825025265
ar1,total_ruc_net_revenue,2045,published,True,False,False,True,central moves through a governed identity term,8622.916846580889,8622.916846580889,7951.545745665719
ar1,total_ruc_net_revenue,2046,published,True,False,False,True,central moves through a governed identity term,9154.556721913215,9154.556721913215,8459.822233029585
ar1,total_ruc_net_revenue,2047,published,True,False,False,True,central moves through a governed identity term,9700.899785252288,9700.899785252288,8982.872698941537
ar1,total_ruc_net_revenue,2048,published,True,False,False,True,central moves through a governed identity term,10277.688956859767,10277.688956859767,9535.31078899159
ar1,total_ruc_net_revenue,2049,published,True,False,False,True,central moves through a governed identity term,10842.96129401836,10842.96129401836,10078.184751144909
ar1,total_ruc_net_revenue,2050,published,True,False,False,True,central moves through a governed identity term,11376.234075278322,11376.234075278322,10592.30946983729
ar1,tuc_gtk,2025,published,False,False,False,False,not priced by the fuel rate and no activity response,8016352797.0,8016352797.0,8016352797.0
ar1,tuc_gtk,2026,published,False,False,False,False,not priced by the fuel rate and no activity response,8224343155.99,8224343155.99,8224343155.99
ar1,tuc_gtk,2027,published,False,False,False,False,not priced by the fuel rate and no activity response,8179315222.66,8179315222.66,8179315222.66
ar1,tuc_gtk,2028,published,False,False,False,False,not priced by the fuel rate and no activity response,8179315222.66,8179315222.66,8179315222.66
ar1,tuc_gtk,2029,published,False,False,False,False,not priced by the fuel rate and no activity response,8179315222.66,8179315222.66,8179315222.66
ar1,tuc_gtk,2030,published,False,False,False,False,not priced by the fuel rate and no activity response,8179315222.66,8179315222.66,8179315222.66
ar1,tuc_gtk,2031,published,False,False,False,False,not priced by the fuel rate and no activity response,8179315222.66,8179315222.66,8179315222.66
ar1,tuc_gtk,2032,published,False,False,False,False,not priced by the fuel rate and no activity response,8179315222.66,8179315222.66,8179315222.66
ar1,tuc_gtk,2033,published,False,False,False,False,not priced by the fuel rate and no activity response,8179315222.66,8179315222.66,8179315222.66
ar1,tuc_gtk,2034,published,False,False,False,False,not priced by the fuel rate and no activity response,8179315222.66,8179315222.66,8179315222.66
ar1,tuc_gtk,2035,published,False,False,False,False,not priced by the fuel rate and no activity response,8179315222.66,8179315222.66,8179315222.66
ar1,tuc_gtk,2036,published,False,False,False,False,not priced by the fuel rate and no activity response,8179315222.66,8179315222.66,8179315222.66
ar1,tuc_gtk,2037,published,False,False,False,False,not priced by the fuel rate and no activity response,8179315222.66,8179315222.66,8179315222.66
ar1,tuc_gtk,2038,published,False,False,False,False,not priced by the fuel rate and no activity response,8179315222.66,8179315222.66,8179315222.66
ar1,tuc_gtk,2039,published,False,False,False,False,not priced by the fuel rate and no activity response,8179315222.66,8179315222.66,8179315222.66
ar1,tuc_gtk,2040,published,False,False,False,False,not priced by the fuel rate and no activity response,8179315222.66,8179315222.66,8179315222.66
ar1,tuc_gtk,2041,published,False,False,False,False,not priced by the fuel rate and no activity response,8179315222.66,8179315222.66,8179315222.66
ar1,tuc_gtk,2042,published,False,False,False,False,not priced by the fuel rate and no activity response,8179315222.66,8179315222.66,8179315222.66
ar1,tuc_gtk,2043,published,False,False,False,False,not priced by the fuel rate and no activity response,8179315222.66,8179315222.66,8179315222.66
ar1,tuc_gtk,2044,published,False,False,False,False,not priced by the fuel rate and no activity response,8179315222.66,8179315222.66,8179315222.66
ar1,tuc_gtk,2045,published,False,False,False,False,not priced by the fuel rate and no activity response,8179315222.66,8179315222.66,8179315222.66
ar1,tuc_gtk,2046,published,False,False,False,False,not priced by the fuel rate and no activity response,8179315222.66,8179315222.66,8179315222.66
ar1,tuc_gtk,2047,published,False,False,False,False,not priced by the fuel rate and no activity response,8179315222.66,8179315222.66,8179315222.66
ar1,tuc_gtk,2048,published,False,False,False,False,not priced by the fuel rate and no activity response,8179315222.66,8179315222.66,8179315222.66
ar1,tuc_gtk,2049,published,False,False,False,False,not priced by the fuel rate and no activity response,8179315222.66,8179315222.66,8179315222.66
ar1,tuc_gtk,2050,published,False,False,False,False,not priced by the fuel rate and no activity response,8179315222.66,8179315222.66,8179315222.66
ar1,tuc_net_revenue,2025,published,False,False,False,False,not priced by the fuel rate and no activity response,17.09481038,17.09481038,17.09481038
ar1,tuc_net_revenue,2026,published,False,False,False,False,not priced by the fuel rate and no activity response,17.4060774864124,17.4060774864124,17.4060774864124
ar1,tuc_net_revenue,2027,published,False,False,False,False,not priced by the fuel rate and no activity response,17.5578996928248,17.5578996928248,17.5578996928248
ar1,tuc_net_revenue,2028,published,False,False,False,False,not priced by the fuel rate and no activity response,17.5578996928248,17.5578996928248,17.5578996928248
ar1,tuc_net_revenue,2029,published,False,False,False,False,not priced by the fuel rate and no activity response,17.5578996928248,17.5578996928248,17.5578996928248
ar1,tuc_net_revenue,2030,published,False,False,False,False,not priced by the fuel rate and no activity response,17.5578996928248,17.5578996928248,17.5578996928248
ar1,tuc_net_revenue,2031,published,False,False,False,False,not priced by the fuel rate and no activity response,17.5578996928248,17.5578996928248,17.5578996928248
ar1,tuc_net_revenue,2032,published,False,False,False,False,not priced by the fuel rate and no activity response,17.5578996928248,17.5578996928248,17.5578996928248
ar1,tuc_net_revenue,2033,published,False,False,False,False,not priced by the fuel rate and no activity response,17.5578996928248,17.5578996928248,17.5578996928248
ar1,tuc_net_revenue,2034,published,False,False,False,False,not priced by the fuel rate and no activity response,17.5578996928248,17.5578996928248,17.5578996928248
ar1,tuc_net_revenue,2035,published,False,False,False,False,not priced by the fuel rate and no activity response,17.5578996928248,17.5578996928248,17.5578996928248
ar1,tuc_net_revenue,2036,published,False,False,False,False,not priced by the fuel rate and no activity response,17.5578996928248,17.5578996928248,17.5578996928248
ar1,tuc_net_revenue,2037,published,False,False,False,False,not priced by the fuel rate and no activity response,17.5578996928248,17.5578996928248,17.5578996928248
ar1,tuc_net_revenue,2038,published,False,False,False,False,not priced by the fuel rate and no activity response,17.5578996928248,17.5578996928248,17.5578996928248
ar1,tuc_net_revenue,2039,published,False,False,False,False,not priced by the fuel rate and no activity response,17.5578996928248,17.5578996928248,17.5578996928248
ar1,tuc_net_revenue,2040,published,False,False,False,False,not priced by the fuel rate and no activity response,17.5578996928248,17.5578996928248,17.5578996928248
