engine,series_id,FY,reference_policy_state,central_changes_under_policy,rate_changes_under_policy,activity_changes_under_policy,band_should_change,reason,central_published,central_delayed_6m,central_delayed_12m,central_delayed_18m,central_delayed_24m,central_delayed_30m,central_delayed_36m,central_off,central_option1_12c_10c_4c,central_option2_9c_9c_4c,central_option3_4c_semiannual,central_option4_labour_4c,central_mcert
ensemble,heavy_bev_ruc_net_km,2038,published,False,False,False,False,not priced by the fuel rate and no activity response,303.047625648449,303.047625648449,303.047625648449,303.047625648449,303.047625648449,303.047625648449,303.047625648449,303.047625648449,303.047625648449,303.047625648449,303.047625648449,303.047625648449,303.047625648449
ensemble,heavy_bev_ruc_net_km,2039,published,False,False,False,False,not priced by the fuel rate and no activity response,340.179175199459,340.179175199459,340.179175199459,340.179175199459,340.179175199459,340.179175199459,340.179175199459,340.179175199459,340.179175199459,340.179175199459,340.179175199459,340.179175199459,340.179175199459
ensemble,heavy_bev_ruc_net_km,2040,published,False,False,False,False,not priced by the fuel rate and no activity response,378.858667428341,378.858667428341,378.858667428341,378.858667428341,378.858667428341,378.858667428341,378.858667428341,378.858667428341,378.858667428341,378.858667428341,378.858667428341,378.858667428341,378.858667428341
ensemble,heavy_bev_ruc_net_km,2041,published,False,False,False,False,not priced by the fuel rate and no activity response,419.191239873399,419.191239873399,419.191239873399,419.191239873399,419.191239873399,419.191239873399,419.191239873399,419.191239873399,419.191239873399,419.191239873399,419.191239873399,419.191239873399,419.191239873399
ensemble,heavy_bev_ruc_net_km,2042,published,False,False,False,False,not priced by the fuel rate and no activity response,473.099677684064,473.099677684064,473.099677684064,473.099677684064,473.099677684064,473.099677684064,473.099677684064,473.099677684064,473.099677684064,473.099677684064,473.099677684064,473.099677684064,473.099677684064
ensemble,heavy_bev_ruc_net_km,2043,published,False,False,False,False,not priced by the fuel rate and no activity response,532.22886177439,532.22886177439,532.22886177439,532.22886177439,532.22886177439,532.22886177439,532.22886177439,532.22886177439,532.22886177439,532.22886177439,532.22886177439,532.22886177439,532.22886177439
ensemble,heavy_bev_ruc_net_km,2044,published,False,False,False,False,not priced by the fuel rate and no activity response,597.841435231306,597.841435231306,597.841435231306,597.841435231306,597.841435231306,597.841435231306,597.841435231306,597.841435231306,597.841435231306,597.841435231306,597.841435231306,597.841435231306,597.841435231306
ensemble,heavy_bev_ruc_net_km,2045,published,False,False,False,False,not priced by the fuel rate and no activity response,669.871523096138,669.871523096138,669.871523096138,669.871523096138,669.871523096138,669.871523096138,669.871523096138,669.871523096138,669.871523096138,669.871523096138,669.871523096138,669.871523096138,669.871523096138
ensemble,heavy_bev_ruc_net_km,2046,published,False,False,False,False,not priced by the fuel rate and no activity response,748.576862526381,748.576862526381,748.576862526381,748.576862526381,748.576862526381,748.576862526381,748.576862526381,748.576862526381,748.576862526381,748.576862526381,748.576862526381,748.576862526381,748.576862526381
ensemble,heavy_bev_ruc_net_km,2047,published,False,False,False,False,not priced by the fuel rate and no activity response,833.62655925199,833.62655925199,833.62655925199,833.62655925199,833.62655925199,833.62655925199,833.62655925199,833.62655925199,833.62655925199,833.62655925199,833.62655925199,833.62655925199,833.62655925199
ensemble,heavy_bev_ruc_net_km,2048,published,False,False,False,False,not priced by the fuel rate and no activity response,924.931722907332,924.931722907332,924.931722907332,924.931722907332,924.931722907332,924.931722907332,924.931722907332,924.931722907332,924.931722907332,924.931722907332,924.931722907332,924.931722907332,924.931722907332
ensemble,heavy_bev_ruc_net_km,2049,published,False,False,False,False,not priced by the fuel rate and no activity response,1021.87987712656,1021.87987712656,1021.87987712656,1021.87987712656,1021.87987712656,1021.87987712656,1021.87987712656,1021.87987712656,1021.87987712656,1021.87987712656,1021.87987712656,1021.87987712656,1021.87987712656
ensemble,heavy_bev_ruc_net_km,2050,published,False,False,False,False,not priced by the fuel rate and no activity response,1122.35014741051,1122.35014741051,1122.35014741051,1122.35014741051,1122.35014741051,1122.35014741051,1122.35014741051,1122.35014741051,1122.35014741051,1122.35014741051,1122.35014741051,1122.35014741051,1122.35014741051
ensemble,heavy_bev_ruc_net_revenue,2025,published,False,False,False,False,rate-priced but outside every affected year,7.73070496506989e-12,7.73070496506989e-12,7.73070496506989e-12,7.73070496506989e-12,7.73070496506989e-12,7.73070496506989e-12,7.73070496506989e-12,7.73070496506989e-12,7.73070496506989e-12,7.73070496506989e-12,7.73070496506989e-12,7.73070496506989e-12,7.73070496506989e-12
ensemble,heavy_bev_ruc_net_revenue,2026,published,False,False,False,False,rate-priced but outside every affected year,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ensemble,heavy_bev_ruc_net_revenue,2027,published,False,False,False,False,rate-priced but outside every affected year,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13
ensemble,heavy_bev_ruc_net_revenue,2028,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",20.203036313505436,20.203036313505436,18.06658584870047,16.64072671089889,16.64072671089889,16.64072671089889,16.64072671089889,17.353656279799452,18.06658584870047,17.71012106424996,18.066585848700015,16.64072671089889,17.23483468498307
ensemble,heavy_bev_ruc_net_revenue,2029,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",26.0839002326652,26.0839002326652,24.638195041018662,23.768857146741084,22.030181358185928,20.291505569631227,20.291505569631227,22.60973995437098,25.217753637203714,24.2035260938801,24.348415742926136,20.291505569631227,23.91374679578712
ensemble,heavy_bev_ruc_net_revenue,2030,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",32.84776860566217,32.84776860566217,31.45478908125915,30.755980117399304,29.707766671609534,28.65955322582022,26.56312633424068,28.659553225819764,32.84776860566217,31.45478908125915,30.755980117399304,25.165508406520985,32.32830028608396
ensemble,heavy_bev_ruc_net_revenue,2031,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",40.57574001777948,40.57574001777948,40.62569892404372,40.650749775510576,40.675800626978344,40.70085147844611,40.73842775564708,40.72590232991297,40.57574001777948,40.62569892404372,40.650749775510576,40.85115658725044,40.581859933975466
ensemble,heavy_bev_ruc_net_revenue,2032,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",50.1884116848978,50.1884116848978,49.91345912301267,49.77564244434234,49.63782576567246,49.50000908700258,49.3621924083327,49.36229720545225,50.1884116848978,49.91345912301267,49.77564244434234,48.67310901498195,50.223546650020126
ensemble,heavy_bev_ruc_net_revenue,2033,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",61.68982026502681,61.68982026502681,61.04630782201002,60.72380085315535,60.401293884300685,60.07878691544647,59.75627994659135,59.75661682939153,61.68982026502681,61.04630782201002,60.72380085315535,58.14374510231846,61.93320198636002
ensemble,heavy_bev_ruc_net_revenue,2034,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",74.44291101328872,74.44291101328872,73.41949638784217,72.9065320619543,72.39356773606733,71.88060341017945,71.36763908429202,71.3680490942238,74.44291101328872,73.41949638784217,72.9065320619543,68.8028174548549,75.08663044697641
ensemble,heavy_bev_ruc_net_revenue,2035,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",88.25623477168665,88.25623477168665,86.85198953734925,86.1473193731108,85.44264920887053,84.73797904463163,84.03330888039272,84.03223059796346,88.25623477168665,86.85198953734925,86.1473193731099,80.50995805919729,89.49450265324504
ensemble,heavy_bev_ruc_net_revenue,2036,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",104.04837579572995,104.04837579572995,102.22846842432591,101.31475101037358,100.40103359642035,99.4873161824662,98.57359876851297,98.57127974993728,104.04837579572995,102.22846842432591,101.31475101037358,94.0050116987477,106.11176743362739
ensemble,heavy_bev_ruc_net_revenue,2037,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",121.57692493082595,121.57692493082595,119.32063011830815,118.18676998899264,117.05290985967804,115.91904973036344,114.78518960104793,114.78022746625174,121.57692493082595,119.32063011830815,118.18676998899355,109.11588895447358,124.70646573255453
ensemble,heavy_bev_ruc_net_revenue,2038,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",140.9660962526541,140.9660962526541,138.24912210715684,136.88281413449567,135.5165061618336,134.15019818917153,132.78389021650946,132.77603674396687,140.9660962526541,138.24912210715684,136.88281413449567,125.95235035320184,145.42223896363066
ensemble,heavy_bev_ruc_net_revenue,2039,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",162.1471311776686,162.1471311776686,158.95582674997877,157.34948676712702,155.74314678427527,154.13680680142352,152.53046681857268,152.5182478556244,162.1471311776686,158.95582674997786,157.34948676712702,144.49876690431392,168.1922816513752
ensemble,heavy_bev_ruc_net_revenue,2040,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",184.84524623417747,184.84524623417747,181.17527050648278,179.32515207717915,177.47503364787462,175.624915218571,173.77479678926557,173.75508183690727,184.84524623417747,181.17527050648278,179.32515207717915,164.52420464274655,192.73851068963268
ensemble,heavy_bev_ruc_net_revenue,2041,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",209.2909576214297,209.2909576214297,205.12590989373712,203.0230252975707,200.9201407014034,198.8172561052379,196.7143715090724,196.68563705892757,209.2909576214297,205.12590989373712,203.0230252975698,186.1999485282413,219.32038091785853
ensemble,heavy_bev_ruc_net_revenue,2042,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",242.23092533741965,242.23092533741965,237.36574773556913,234.90655341782895,232.44735910008785,229.98816478234676,227.52897046460566,227.4897775078498,242.23092533741965,237.36574773557095,234.90655341782895,215.232998875902,255.19490653919274
ensemble,heavy_bev_ruc_net_revenue,2043,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",279.88706011662725,279.88706011662725,274.2243347360454,271.3632665620753,268.5021983881061,265.64113021413687,262.78006204016674,262.7369599400372,279.88706011662725,274.2243347360454,271.3632665620753,248.47472117031884,296.39761308430934
ensemble,heavy_bev_ruc_net_revenue,2044,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",323.4060210569078,323.4060210569078,316.82835650186644,313.5042633355697,310.18017016927297,306.85607700297624,303.5319838366795,303.4804102948219,323.4060210569078,316.8283565018655,313.5042633355697,286.91151800519674,344.25212512381404
ensemble,heavy_bev_ruc_net_revenue,2045,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",372.9509949287185,372.9509949287185,365.3506992125158,361.50680002170884,357.662900830901,353.81900164009403,349.9751024492871,349.9095110553744,372.9509949287185,365.3506992125158,361.50680002170793,330.7556064952496,398.98481713208275
ensemble,heavy_bev_ruc_net_revenue,2046,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",428.6762805047583,428.6762805047583,419.9569812354366,415.54267311654803,411.1283649976558,406.7140568787672,402.2997487598759,402.2155945490422,428.6762805047583,419.9569812354366,415.54267311654803,380.2282081654266,460.7893313351742
ensemble,heavy_bev_ruc_net_revenue,2047,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",490.8428297798273,490.8428297798273,480.90102409832434,475.86450385931676,470.82798362030917,465.7914633813034,460.754943142294,460.6524178818272,490.8428297798273,480.90102409832434,475.86450385931676,435.5723419472579,530.0070964286442
ensemble,heavy_bev_ruc_net_revenue,2048,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",559.5160240039168,559.5160240039168,548.2493179738285,542.5439216288742,536.8385252839216,531.1331289389673,525.4277325940111,525.3161682460741,559.5160240039168,548.2493179738285,542.543921628876,496.900750869243,606.7296305096042
