scenario_name,role,workbook_filename,workbook_sha256,sheet,stream,cell,range,row_label,column_label,period,canonical_period,variable_name,canonical_variable,value,unit,value_type,source_status,source_artifact
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,X4,X4,2026Q3,post_2011_x_log_trend,2026Q3,2026Q3,post_2011_x_log_trend,post_2011_x_log_trend,4.59511985013459,,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,A5,A5,2026Q4,period,2026Q4,2026Q4,period,period,2026Q4,system,text,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,B5,B5,2026Q4,year,2026Q4,2026Q4,year,year,2026,system,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,C5,C5,2026Q4,quarter,2026Q4,2026Q4,quarter,quarter,4,system,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,D5,D5,2026Q4,horizon,2026Q4,2026Q4,horizon,horizon,4,system,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,E5,E5,2026Q4,real_gdp_per_capita_nzd,2026Q4,2026Q4,real_gdp_per_capita_nzd,real_gdp_per_capita_nzd,21464.46897428942,real NZD/person,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,F5,F5,2026Q4,population,2026Q4,2026Q4,population,population,5390078.000000001,persons,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,G5,G5,2026Q4,unemployment_rate,2026Q4,2026Q4,unemployment_rate,unemployment_rate,0.0523570125,percentage points,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,H5,H5,2026Q4,real_petrol_price_cents_per_litre,2026Q4,2026Q4,real_petrol_price_cents_per_litre,real_petrol_price_cents_per_litre,265.09473684210525,cents/litre,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,I5,I5,2026Q4,target_lag_1,2026Q4,2026Q4,target_lag_1,target_lag_1,1540.8180393883424,model target units,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,J5,J5,2026Q4,target_lag_4,2026Q4,2026Q4,target_lag_4,target_lag_4,1565.5435343949114,model target units,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,K5,K5,2026Q4,q2_dummy,2026Q4,2026Q4,q2_dummy,q2_dummy,0,0/1,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,L5,L5,2026Q4,q3_dummy,2026Q4,2026Q4,q3_dummy,q3_dummy,0,0/1,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,M5,M5,2026Q4,q4_dummy,2026Q4,2026Q4,q4_dummy,q4_dummy,1,0/1,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,N5,N5,2026Q4,post_2020_dummy,2026Q4,2026Q4,post_2020_dummy,post_2020_dummy,1,0/1,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,O5,O5,2026Q4,trend_index,2026Q4,2026Q4,trend_index,trend_index,100,,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,P5,P5,2026Q4,log_real_gdp_per_capita,2026Q4,2026Q4,log_real_gdp_per_capita,log_real_gdp_per_capita,9.97415424120936,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,Q5,Q5,2026Q4,log_population,2026Q4,2026Q4,log_population,log_population,15.500070414023515,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,R5,R5,2026Q4,log_unemployment_rate,2026Q4,2026Q4,log_unemployment_rate,log_unemployment_rate,-2.94966939648192,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,S5,S5,2026Q4,log_real_petrol_price,2026Q4,2026Q4,log_real_petrol_price,log_real_petrol_price,5.5800872596165885,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,T5,T5,2026Q4,log_target_lag_1,2026Q4,2026Q4,log_target_lag_1,log_target_lag_1,7.340068748781882,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,U5,U5,2026Q4,log_target_lag_4,2026Q4,2026Q4,log_target_lag_4,log_target_lag_4,7.355988349,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,V5,V5,2026Q4,diff_log_target_lag_1_lag_4,2026Q4,2026Q4,diff_log_target_lag_1_lag_4,diff_log_target_lag_1_lag_4,-0.015919600218118113,,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,W5,W5,2026Q4,gdp_petrol_interaction,2026Q4,2026Q4,gdp_petrol_interaction,gdp_petrol_interaction,55.65665100682311,derived interaction,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,X5,X5,2026Q4,post_2011_x_log_trend,2026Q4,2026Q4,post_2011_x_log_trend,post_2011_x_log_trend,4.605170185988092,,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,A6,A6,2027Q1,period,2027Q1,2027Q1,period,period,2027Q1,system,text,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,B6,B6,2027Q1,year,2027Q1,2027Q1,year,year,2027,system,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,C6,C6,2027Q1,quarter,2027Q1,2027Q1,quarter,quarter,1,system,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,D6,D6,2027Q1,horizon,2027Q1,2027Q1,horizon,horizon,5,system,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,E6,E6,2027Q1,real_gdp_per_capita_nzd,2027Q1,2027Q1,real_gdp_per_capita_nzd,real_gdp_per_capita_nzd,21549.14307955311,real NZD/person,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,F6,F6,2027Q1,population,2027Q1,2027Q1,population,population,5400825.965629062,persons,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,G6,G6,2027Q1,unemployment_rate,2027Q1,2027Q1,unemployment_rate,unemployment_rate,0.051532058125,percentage points,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,H6,H6,2027Q1,real_petrol_price_cents_per_litre,2027Q1,2027Q1,real_petrol_price_cents_per_litre,real_petrol_price_cents_per_litre,263.5263157894737,cents/litre,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,I6,I6,2027Q1,target_lag_1,2027Q1,2027Q1,target_lag_1,target_lag_1,1561.6296755589242,model target units,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,J6,J6,2027Q1,target_lag_4,2027Q1,2027Q1,target_lag_4,target_lag_4,1496.0363155031278,model target units,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,K6,K6,2027Q1,q2_dummy,2027Q1,2027Q1,q2_dummy,q2_dummy,0,0/1,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,L6,L6,2027Q1,q3_dummy,2027Q1,2027Q1,q3_dummy,q3_dummy,0,0/1,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,M6,M6,2027Q1,q4_dummy,2027Q1,2027Q1,q4_dummy,q4_dummy,0,0/1,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,N6,N6,2027Q1,post_2020_dummy,2027Q1,2027Q1,post_2020_dummy,post_2020_dummy,1,0/1,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,O6,O6,2027Q1,trend_index,2027Q1,2027Q1,trend_index,trend_index,101,,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,P6,P6,2027Q1,log_real_gdp_per_capita,2027Q1,2027Q1,log_real_gdp_per_capita,log_real_gdp_per_capita,9.978091330451395,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,Q6,Q6,2027Q1,log_population,2027Q1,2027Q1,log_population,log_population,15.502062456435809,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,R6,R6,2027Q1,log_unemployment_rate,2027Q1,2027Q1,log_unemployment_rate,log_unemployment_rate,-2.965551177113574,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,S6,S6,2027Q1,log_real_petrol_price,2027Q1,2027Q1,log_real_petrol_price,log_real_petrol_price,5.574153233163504,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,T6,T6,2027Q1,log_target_lag_1,2027Q1,2027Q1,log_target_lag_1,log_target_lag_1,7.3534852187818815,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,U6,U6,2027Q1,log_target_lag_4,2027Q1,2027Q1,log_target_lag_4,log_target_lag_4,7.310574433308724,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,V6,V6,2027Q1,diff_log_target_lag_1_lag_4,2027Q1,2027Q1,diff_log_target_lag_1_lag_4,diff_log_target_lag_1_lag_4,0.04291078547315763,,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,W6,W6,2027Q1,gdp_petrol_interaction,2027Q1,2027Q1,gdp_petrol_interaction,gdp_petrol_interaction,55.61941005043638,derived interaction,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,X6,X6,2027Q1,post_2011_x_log_trend,2027Q1,2027Q1,post_2011_x_log_trend,post_2011_x_log_trend,4.61512051684126,,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,A7,A7,2027Q2,period,2027Q2,2027Q2,period,period,2027Q2,system,text,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,B7,B7,2027Q2,year,2027Q2,2027Q2,year,year,2027,system,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,C7,C7,2027Q2,quarter,2027Q2,2027Q2,quarter,quarter,2,system,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,D7,D7,2027Q2,horizon,2027Q2,2027Q2,horizon,horizon,6,system,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,E7,E7,2027Q2,real_gdp_per_capita_nzd,2027Q2,2027Q2,real_gdp_per_capita_nzd,real_gdp_per_capita_nzd,21634.151211440556,real NZD/person,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,F7,F7,2027Q2,population,2027Q2,2027Q2,population,population,5411595.363000885,persons,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,G7,G7,2027Q2,unemployment_rate,2027Q2,2027Q2,unemployment_rate,unemployment_rate,0.05099583778125,percentage points,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,PED Inputs,PED,H7,H7,2027Q2,real_petrol_price_cents_per_litre,2027Q2,2027Q2,real_petrol_price_cents_per_litre,real_petrol_price_cents_per_litre,261.9578947368421,cents/litre,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
