page,chart_id,chart_title,stream,stream_label,model,model_short,metric_name,metric_value,metric_display,source_column,source_file,calculation_basis,notes,horizon,stress_bucket,scenario,scenario_role,component_model,component_short,component_rank,weight,weight_pct,lag,acf_value,diagnostic_test,pass_status,quarterly_mape,annual_mape,fitted,residual_pct,abs_error_pct,horizon_bucket,point_type,x_metric,y_metric,value_available,paired_common_pairs,paired_model_mape,paired_schiff_mape,paired_gain_pp,paired_win_rate_pct,recommendation
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__schiff__RESID_SchiffResidual_Elastic_alpha0_01_l1_ratio0_7__noylag__w40,Schiff | Resid Schiffresidual Elasticnet Alpha0 01 L1 Ratio…,Candidate frontier point,15.153126534376208,Qtr 15.15% / Annual 13.77%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,15.153126534376208,13.76767036585134,,,,,Distribution sample,15.153126534376208,13.76767036585134,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__diff__RESID_SchiffResidual_GBR_learning_rate0_03_max_depth2_n_estimators150__noylag__w44,Diff | Resid Schiffresidual GBM Learning Rate0 03 Max Depth…,Candidate frontier point,15.379085325207232,Qtr 15.38% / Annual 13.04%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,15.379085325207232,13.040387842597736,,,,,Distribution sample,15.379085325207232,13.040387842597736,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__schiff__RESID_SchiffResidual_GBR_learning_rate0_03_max_depth2_n_estimators400__noylag__w44,Schiff | Resid Schiffresidual GBM Learning Rate0 03 Max Dep…,Candidate frontier point,15.137770682365106,Qtr 15.14% / Annual 13.86%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,15.137770682365106,13.86109508065193,,,,,Distribution sample,15.137770682365106,13.86109508065193,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__schiff__RESID_SchiffResidual_Elastic_alpha0_005_l1_ratio0_7__ylag__w40,Schiff | Resid Schiffresidual Elasticnet Alpha0 005 L1 Rati…,Candidate frontier point,15.329418960586125,Qtr 15.33% / Annual 13.95%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,15.329418960586125,13.947109237888553,,,,,Distribution sample,15.329418960586125,13.947109237888553,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__schiff__RESID_SchiffResidual_GBR_learning_rate0_08_max_depth2_n_estimators150__ylag__w44,Schiff | Resid Schiffresidual GBM Learning Rate0 08 Max Dep…,Candidate frontier point,15.33387931830314,Qtr 15.33% / Annual 13.52%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,15.33387931830314,13.51639014523598,,,,,Distribution sample,15.33387931830314,13.51639014523598,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__schiff__RESID_SchiffResidual_Ridge_alpha10__noylag__w44,Schiff | Resid Schiffresidual Ridge Alpha10 | No Target Lag…,Candidate frontier point,15.618861362682104,Qtr 15.62% / Annual 13.34%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,15.618861362682104,13.336876307227316,,,,,Distribution sample,15.618861362682104,13.336876307227316,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__dynamic_no_leads__Elastic_alpha0_1_l1_ratio0_85__noylag__w40,Dynamic No Leads | Elasticnet Alpha0 1 L1 Ratio0 85 | No Ta…,Candidate frontier point,14.870294596165143,Qtr 14.87% / Annual 15.19%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,14.870294596165143,15.187539146711156,,,,,Distribution sample,14.870294596165143,15.187539146711156,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__price_distributed_lags__RESID_SchiffResidual_GBR_learning_rate0_03_max_depth1_n_estimators400__ylag__w52,Price Distributed Lags | Resid Schiffresidual GBM Learning …,Candidate frontier point,16.227638819646277,Qtr 16.23% / Annual 14.41%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,16.227638819646277,14.413626116044057,,,,,Distribution sample,16.227638819646277,14.413626116044057,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__price_distributed_lags__RESID_SchiffResidual_GBR_learning_rate0_06_max_depth2_n_estimators150__ylag__w52,Price Distributed Lags | Resid Schiffresidual GBM Learning …,Candidate frontier point,16.675724661237794,Qtr 16.68% / Annual 14.88%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,16.675724661237794,14.87557666874292,,,,,Distribution sample,16.675724661237794,14.87557666874292,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__dynamic_no_leads__RESID_SchiffResidual_Elastic_alpha0_005_l1_ratio0_3__noylag__w44,Dynamic No Leads | Resid Schiffresidual Elasticnet Alpha0 0…,Candidate frontier point,16.695346416995626,Qtr 16.70% / Annual 16.52%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,16.695346416995626,16.52400346223733,,,,,Distribution sample,16.695346416995626,16.52400346223733,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__rich__RESID_SchiffResidual_GBR_learning_rate0_08_max_depth1_n_estimators250__ylag__w52,Rich | Resid Schiffresidual GBM Learning Rate0 08 Max Depth…,Candidate frontier point,17.115468314717717,Qtr 17.12% / Annual 14.96%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,17.115468314717717,14.960995906038749,,,,,Distribution sample,17.115468314717717,14.960995906038749,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__price_distributed_lags__RESID_SchiffResidual_Elastic_alpha0_01_l1_ratio0_7__noylag__w52,Price Distributed Lags | Resid Schiffresidual Elasticnet Al…,Candidate frontier point,17.63428355007445,Qtr 17.63% / Annual 14.41%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,17.63428355007445,14.41452168848722,,,,,Distribution sample,17.63428355007445,14.41452168848722,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__dynamic_no_leads__RESID_SchiffResidual_GBR_learning_rate0_05_max_depth2_n_estimators150__noylag__w52,Dynamic No Leads | Resid Schiffresidual GBM Learning Rate0 …,Candidate frontier point,17.259012106649465,Qtr 17.26% / Annual 15.26%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,17.259012106649465,15.259068146702624,,,,,Distribution sample,17.259012106649465,15.259068146702624,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__dynamic_no_leads__RESID_SchiffResidual_GBR_learning_rate0_05_max_depth2_n_estimators80__ylag__w52,Dynamic No Leads | Resid Schiffresidual GBM Learning Rate0 …,Candidate frontier point,17.37868094316088,Qtr 17.38% / Annual 15.23%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,17.37868094316088,15.233994053104382,,,,,Distribution sample,17.37868094316088,15.233994053104382,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__rich__RESID_SchiffResidual_GBR_learning_rate0_05_max_depth2_n_estimators400__noylag__w52,Rich | Resid Schiffresidual GBM Learning Rate0 05 Max Depth…,Candidate frontier point,17.35138647355553,Qtr 17.35% / Annual 15.33%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,17.35138647355553,15.33270848237781,,,,,Distribution sample,17.35138647355553,15.33270848237781,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__price_distributed_lags__Ridge_alpha1__noylag__w40,Price Distributed Lags | Ridge Alpha1 | No Target Lags | W40,Candidate frontier point,17.892280599641513,Qtr 17.89% / Annual 15.02%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,17.892280599641513,15.017399401450032,,,,,Distribution sample,17.892280599641513,15.017399401450032,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__price_distributed_lags__Elastic_alpha0_2_l1_ratio0_5__noylag__w52,Price Distributed Lags | Elasticnet Alpha0 2 L1 Ratio0 5 | …,Candidate frontier point,16.800347079694326,Qtr 16.80% / Annual 17.12%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,16.800347079694326,17.124004224229655,,,,,Distribution sample,16.800347079694326,17.124004224229655,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__dynamic_no_leads__Elastic_alpha0_2_l1_ratio0_5__ylag__w52,Dynamic No Leads | Elasticnet Alpha0 2 L1 Ratio0 5 | Target…,Candidate frontier point,16.904664322979638,Qtr 16.90% / Annual 17.26%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,16.904664322979638,17.26479833080887,,,,,Distribution sample,16.904664322979638,17.26479833080887,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__rich__RESID_SchiffResidual_Elastic_alpha0_005_l1_ratio0_7__ylag__w52,Rich | Resid Schiffresidual Elasticnet Alpha0 005 L1 Ratio0…,Candidate frontier point,18.341444786182382,Qtr 18.34% / Annual 16.59%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,18.341444786182382,16.5941722791138,,,,,Distribution sample,18.341444786182382,16.5941722791138,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__rich__Ridge_alpha1__noylag__w44,Rich | Ridge Alpha1 | No Target Lags | W44,Candidate frontier point,18.992465796951173,Qtr 18.99% / Annual 16.74%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,18.992465796951173,16.74326440339252,,,,,Distribution sample,18.992465796951173,16.74326440339252,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,PED,PED VKT per capita,PED__PDF_REFERENCE_FINALIST,Previous Pdf/reference Finalist,Candidate frontier point,2.47324,Qtr 2.47% / Annual 2.39%,quarterly_mape;annual_mape,derived_reference,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,2.47324,2.38562,,,,,PDF reference,2.47324,2.38562,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,PED,PED VKT per capita,PED__PDF_REFERENCE_FINALIST,Previous Pdf/reference Finalist,Candidate frontier point,2.48,Qtr 2.48% / Annual 2.42%,quarterly_mape;annual_mape,derived_reference,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,2.48,2.42,,,,,PDF reference,2.48,2.42,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,PED,PED VKT per capita,PED__PDF_REFERENCE_FINALIST,Previous Pdf/reference Finalist,Candidate frontier point,2.48,Qtr 2.48% / Annual 2.42%,quarterly_mape;annual_mape,derived_reference,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,2.48,2.42,,,,,PDF reference,2.48,2.42,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,PED,PED VKT per capita,PED__PDF_REFERENCE_FINALIST,Previous Pdf/reference Finalist,Candidate frontier point,2.48,Qtr 2.48% / Annual 2.42%,quarterly_mape;annual_mape,derived_reference,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,2.48,2.42,,,,,PDF reference,2.48,2.42,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,PED,PED VKT per capita,PED__RESCUE_static_q_annual_top12_cap0p4,PED Rescue Static Q Annual Top12 Cap0p4,Candidate frontier point,2.4733464094553588,Qtr 2.47% / Annual 2.39%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,2.4733464094553588,2.3863715888861785,,,,,Distribution sample,2.4733464094553588,2.3863715888861785,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,PED,PED VKT per capita,PED__RESCUE_static_q_annual_top18_cap0p4,PED Rescue Static Q Annual Top18 Cap0p4,Candidate frontier point,2.4733464094553588,Qtr 2.47% / Annual 2.39%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,2.4733464094553588,2.3863715888861785,,,,,Distribution sample,2.4733464094553588,2.3863715888861785,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,PED,PED VKT per capita,PED__RESCUE_static_q_annual_top8_cap0p4,PED Rescue Static Q Annual Top8 Cap0p4,Candidate frontier point,2.4733464094553588,Qtr 2.47% / Annual 2.39%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,2.4733464094553588,2.3863715888861785,,,,,Distribution sample,2.4733464094553588,2.3863715888861785,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,PED,PED VKT per capita,PED__RESCUE_static_q_top12_cap0p4,PED Rescue Static Q Top12 Cap0p4,Candidate frontier point,2.4733464094553588,Qtr 2.47% / Annual 2.39%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,2.4733464094553588,2.3863715888861785,,,,,Distribution sample,2.4733464094553588,2.3863715888861785,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,PED,PED VKT per capita,PED__RESCUE_static_q_annual_top25_capnone,PED Rescue Static Q Annual Top25 Capnone,Candidate frontier point,2.4732445831169696,Qtr 2.47% / Annual 2.39%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,2.4732445831169696,2.3856249442030424,,,,,Distribution sample,2.4732445831169696,2.3856249442030424,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,PED,PED VKT per capita,PED__RESCUE_static_annual_weighted_top12_capnone,PED Rescue Static Annual Weighted Top12 Capnone,Candidate frontier point,2.4732445831169696,Qtr 2.47% / Annual 2.39%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,2.4732445831169696,2.3856249442030424,,,,,Selected finalist,2.4732445831169696,2.3856249442030424,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,PED,PED VKT per capita,PED__HPOREFINE_top10_trimmed_mean,PED Hporefine Top10 Trimmed Mean,Candidate frontier point,2.4929126748692934,Qtr 2.49% / Annual 2.40%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,2.4929126748692934,2.3955781607873208,,,,,Distribution sample,2.4929126748692934,2.3955781607873208,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,PED,PED VKT per capita,PED__HPOREFINE_top8_median,PED Hporefine Top8 Median,Candidate frontier point,2.494212760920798,Qtr 2.49% / Annual 2.40%,quarterly_mape;annual_mape,anchor_candidate_metrics.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,2.494212760920798,2.396418009413157,,,,,Distribution sample,2.494212760920798,2.396418009413157,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,PED,PED VKT per capita,PED__HPOREFINE_top10_median,PED Hporefine Top10 Median,Candidate frontier point,2.4969677954885405,Qtr 2.50% / Annual 2.40%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,2.4969677954885405,2.3983767113863883,,,,,Distribution sample,2.4969677954885405,2.3983767113863883,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,PED,PED VKT per capita,PED__top5_mean,PED Top5 Mean,Candidate frontier point,2.505321878621796,Qtr 2.51% / Annual 2.38%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,2.505321878621796,2.382438151903376,,,,,Distribution sample,2.505321878621796,2.382438151903376,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,PED,PED VKT per capita,PED__HPOREFINE_fixedblend_schiff0.05__PED__top8_mean,Hpo Refine Fixedblend Schiff0.05 | PED | Top8 Mean,Candidate frontier point,2.50071055130766,Qtr 2.50% / Annual 2.41%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,2.50071055130766,2.4107155087640475,,,,,Distribution sample,2.50071055130766,2.4107155087640475,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,PED,PED VKT per capita,PED__HPOREFINE_fixedblend_schiff0.10__PED__top10_mean,Hpo Refine Fixedblend Schiff0.10 | PED | Top10 Mean,Candidate frontier point,2.5148519859385177,Qtr 2.51% / Annual 2.43%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,2.5148519859385177,2.429424287668492,,,,,Distribution sample,2.5148519859385177,2.429424287668492,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,PED,PED VKT per capita,PED__solver_preq_convex_top18,PED Prequential Solver Top18,Candidate frontier point,2.5161411887074894,Qtr 2.52% / Annual 2.43%,quarterly_mape;annual_mape,anchor_candidate_metrics.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,2.5161411887074894,2.4316126462685714,,,,,Distribution sample,2.5161411887074894,2.4316126462685714,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,PED,PED VKT per capita,PED__HPOREFINE_fixedblend_schiff0.20__PED__top8_trimmed_mean,Hpo Refine Fixedblend Schiff0.20 | PED | Top8 Trimmed Mean,Candidate frontier point,2.5456383718478865,Qtr 2.55% / Annual 2.47%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,2.5456383718478865,2.466546445697292,,,,,Distribution sample,2.5456383718478865,2.466546445697292,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,PED,PED VKT per capita,PED__HPOREFINE_fixedblend_schiff0.20__PED__solver_preq_convex_top18,PED Hporefine Fixedblend Schiff0.20 · PED Prequential Solver Top18,Candidate frontier point,2.5420254284225936,Qtr 2.54% / Annual 2.48%,quarterly_mape;annual_mape,anchor_candidate_metrics.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,2.5420254284225936,2.4809363098284543,,,,,Distribution sample,2.5420254284225936,2.4809363098284543,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,PED,PED VKT per capita,PED__top5_median,Top5 Median,Candidate frontier point,2.5574084836879325,Qtr 2.56% / Annual 2.42%,quarterly_mape;annual_mape,top20_annual_by_stream.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,2.5574084836879325,2.4172042902790785,,,,,Distribution sample,2.5574084836879325,2.4172042902790785,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,PED,PED VKT per capita,PED__top5_median,Top5 Median,Candidate frontier point,2.5574084836879325,Qtr 2.56% / Annual 2.42%,quarterly_mape;annual_mape,top20_governance_by_stream.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,2.5574084836879325,2.4172042902790785,,,,,Distribution sample,2.5574084836879325,2.4172042902790785,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,PED,PED VKT per capita,PED__HPOREFINE_fixedblend_schiff0.25__PED__top10_mean,Hpo Refine Fixedblend Schiff0.25 | PED | Top10 Mean,Candidate frontier point,2.567442532336748,Qtr 2.57% / Annual 2.49%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,2.567442532336748,2.485333088607512,,,,,Distribution sample,2.567442532336748,2.485333088607512,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,PED,PED VKT per capita,PED__fixedblend_schiff0.05__PED__diff__GBR_learning_rate0_05_max_depth1_n_estimators650__ylag__w40,Fixedblend Schiff0.05 | PED | Diff | GBM Learning Rate0 05 …,Candidate frontier point,2.5732131778534777,Qtr 2.57% / Annual 2.44%,quarterly_mape;annual_mape,top20_governance_by_stream.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,2.5732131778534777,2.443942570806181,,,,,Distribution sample,2.5732131778534777,2.443942570806181,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,PED,PED VKT per capita,PED__HPOREFINE_fixedblend_schiff0.30__PED__top8_mean,Hpo Refine Fixedblend Schiff0.30 | PED | Top8 Mean,Candidate frontier point,2.5879394308281194,Qtr 2.59% / Annual 2.50%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,2.5879394308281194,2.5030384183534164,,,,,Distribution sample,2.5879394308281194,2.5030384183534164,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,PED,PED VKT per capita,PED__fixedblend_schiff0.10__PED__struct__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,Fixedblend Schiff0.10 | PED | Struct | GBM Learning Rate0 0…,Candidate frontier point,2.585783009428698,Qtr 2.59% / Annual 2.51%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,2.585783009428698,2.509967215531335,,,,,Distribution sample,2.585783009428698,2.509967215531335,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,PED,PED VKT per capita,PED__fixedblend_schiff0.00__PED__struct__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,Fixedblend Schiff0.00 | PED | Struct | GBM Learning Rate0 0…,Candidate frontier point,2.5894078266523777,Qtr 2.59% / Annual 2.51%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,2.5894078266523777,2.507285317869298,,,,,Distribution sample,2.5894078266523777,2.507285317869298,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,PED,PED VKT per capita,PED__diff__GBR_learning_rate0_06_max_depth1_n_estimators400__ylag__w40,Diff | GBM Learning Rate0 06 Max Depth1 N Estimators400 | T…,Candidate frontier point,2.610089402517548,Qtr 2.61% / Annual 2.47%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,2.610089402517548,2.4723371800724485,,,,,Distribution sample,2.610089402517548,2.4723371800724485,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,PED,PED VKT per capita,PED__HPOREFINE_fixedblend_schiff0.40__PED__solver_preq_convex_top18,PED Hporefine Fixedblend Schiff0.40 · PED Prequential Solver Top18,Candidate frontier point,2.62752944397365,Qtr 2.63% / Annual 2.55%,quarterly_mape;annual_mape,anchor_candidate_metrics.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,2.62752944397365,2.549580800249528,,,,,Distribution sample,2.62752944397365,2.549580800249528,,,,,,,
