series,quarter,FY,value,unit,revenue_basis,value_status,source_sheet,source_workbook_sheet,source_workbook_row,source_cell
Light RUC raw actual exGST,2019Q1,2019,170692337.32,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,8,Z8
Light RUC raw actual exGST,2019Q2,2019,182522715.88,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,8,AA8
Light RUC raw actual exGST,2019Q3,2020,177358447.56,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,8,AB8
Light RUC raw actual exGST,2019Q4,2020,193974391.98,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,8,AC8
Light RUC raw actual exGST,2020Q1,2020,176085441.55,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,8,AD8
Light RUC raw actual exGST,2020Q2,2020,151157589.28,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,8,AE8
Light RUC raw actual exGST,2020Q3,2021,181281483.26,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,8,AF8
Light RUC raw actual exGST,2020Q4,2021,204160212.09,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,8,AG8
Light RUC raw actual exGST,2021Q1,2021,200323539.26,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,8,AH8
Light RUC raw actual exGST,2021Q2,2021,204557079.13,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,8,AI8
Light RUC raw actual exGST,2021Q3,2022,176344343.73,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,8,AJ8
Light RUC raw actual exGST,2021Q4,2022,195545063.48,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,8,AK8
Light RUC raw actual exGST,2022Q1,2022,195728408.1,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,8,AL8
Light RUC raw actual exGST,2022Q2,2022,193992833.76,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,8,AM8
Light RUC raw actual exGST,2022Q3,2023,126097765.03,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,8,AN8
Light RUC raw actual exGST,2022Q4,2023,133917190.36,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,8,AO8
Light RUC raw actual exGST,2023Q1,2023,167652269.67,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,8,AP8
Light RUC raw actual exGST,2023Q2,2023,173021442.19,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,8,AQ8
Light RUC raw actual exGST,2023Q3,2024,142713843.09,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,8,AR8
Light RUC raw actual exGST,2023Q4,2024,175702523.97,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,8,AS8
Light RUC raw actual exGST,2024Q1,2024,189057755.56,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,8,AT8
Light RUC raw actual exGST,2024Q2,2024,215897774.62,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,8,AU8
Light RUC raw actual exGST,2024Q3,2025,196893093.75,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,8,AV8
Light RUC raw actual exGST,2024Q4,2025,216304038.79,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,8,AW8
Light RUC raw actual exGST,2025Q1,2025,214964620.14,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,8,AX8
Light RUC raw actual exGST,2025Q2,2025,209375948.83,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,8,AY8
Light RUC raw actual exGST,2025Q3,2026,217222934.12,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,8,AZ8
Light RUC raw actual exGST,2025Q4,2026,229659702.75,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,8,BA8
Light RUC raw actual exGST,2026Q1,2026,226567273.65,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,8,BB8
Light RUC Crown top-up,2013Q1,2013,0,$m nominal ex GST,net,actual,Quarterly actuals,Quarterly actuals,9,B9
Light RUC Crown top-up,2013Q2,2013,0,$m nominal ex GST,net,actual,Quarterly actuals,Quarterly actuals,9,C9
Light RUC Crown top-up,2013Q3,2014,0,$m nominal ex GST,net,actual,Quarterly actuals,Quarterly actuals,9,D9
Light RUC Crown top-up,2013Q4,2014,0,$m nominal ex GST,net,actual,Quarterly actuals,Quarterly actuals,9,E9
Light RUC Crown top-up,2014Q1,2014,0,$m nominal ex GST,net,actual,Quarterly actuals,Quarterly actuals,9,F9
Light RUC Crown top-up,2014Q2,2014,0,$m nominal ex GST,net,actual,Quarterly actuals,Quarterly actuals,9,G9
Light RUC Crown top-up,2014Q3,2015,0,$m nominal ex GST,net,actual,Quarterly actuals,Quarterly actuals,9,H9
Light RUC Crown top-up,2014Q4,2015,0,$m nominal ex GST,net,actual,Quarterly actuals,Quarterly actuals,9,I9
Light RUC Crown top-up,2015Q1,2015,0,$m nominal ex GST,net,actual,Quarterly actuals,Quarterly actuals,9,J9
Light RUC Crown top-up,2015Q2,2015,0,$m nominal ex GST,net,actual,Quarterly actuals,Quarterly actuals,9,K9
Light RUC Crown top-up,2015Q3,2016,0,$m nominal ex GST,net,actual,Quarterly actuals,Quarterly actuals,9,L9
Light RUC Crown top-up,2015Q4,2016,0,$m nominal ex GST,net,actual,Quarterly actuals,Quarterly actuals,9,M9
Light RUC Crown top-up,2016Q1,2016,0,$m nominal ex GST,net,actual,Quarterly actuals,Quarterly actuals,9,N9
Light RUC Crown top-up,2016Q2,2016,0,$m nominal ex GST,net,actual,Quarterly actuals,Quarterly actuals,9,O9
Light RUC Crown top-up,2016Q3,2017,0,$m nominal ex GST,net,actual,Quarterly actuals,Quarterly actuals,9,P9
Light RUC Crown top-up,2016Q4,2017,0,$m nominal ex GST,net,actual,Quarterly actuals,Quarterly actuals,9,Q9
Light RUC Crown top-up,2017Q1,2017,0,$m nominal ex GST,net,actual,Quarterly actuals,Quarterly actuals,9,R9
Light RUC Crown top-up,2017Q2,2017,0,$m nominal ex GST,net,actual,Quarterly actuals,Quarterly actuals,9,S9
Light RUC Crown top-up,2017Q3,2018,0,$m nominal ex GST,net,actual,Quarterly actuals,Quarterly actuals,9,T9
Light RUC Crown top-up,2017Q4,2018,0,$m nominal ex GST,net,actual,Quarterly actuals,Quarterly actuals,9,U9
Light RUC Crown top-up,2018Q1,2018,0,$m nominal ex GST,net,actual,Quarterly actuals,Quarterly actuals,9,V9
Light RUC Crown top-up,2018Q2,2018,0,$m nominal ex GST,net,actual,Quarterly actuals,Quarterly actuals,9,W9
Light RUC Crown top-up,2018Q3,2019,0,$m nominal ex GST,net,actual,Quarterly actuals,Quarterly actuals,9,X9
Light RUC Crown top-up,2018Q4,2019,0,$m nominal ex GST,net,actual,Quarterly actuals,Quarterly actuals,9,Y9
Light RUC Crown top-up,2019Q1,2019,0,$m nominal ex GST,net,actual,Quarterly actuals,Quarterly actuals,9,Z9
Light RUC Crown top-up,2019Q2,2019,0,$m nominal ex GST,net,actual,Quarterly actuals,Quarterly actuals,9,AA9
Light RUC Crown top-up,2019Q3,2020,0,$m nominal ex GST,net,actual,Quarterly actuals,Quarterly actuals,9,AB9
Light RUC Crown top-up,2019Q4,2020,0,$m nominal ex GST,net,actual,Quarterly actuals,Quarterly actuals,9,AC9
Light RUC Crown top-up,2020Q1,2020,0,$m nominal ex GST,net,actual,Quarterly actuals,Quarterly actuals,9,AD9
Light RUC Crown top-up,2020Q2,2020,0,$m nominal ex GST,net,actual,Quarterly actuals,Quarterly actuals,9,AE9
Light RUC Crown top-up,2020Q3,2021,0,$m nominal ex GST,net,actual,Quarterly actuals,Quarterly actuals,9,AF9
Light RUC Crown top-up,2020Q4,2021,0,$m nominal ex GST,net,actual,Quarterly actuals,Quarterly actuals,9,AG9
Light RUC Crown top-up,2021Q1,2021,0,$m nominal ex GST,net,actual,Quarterly actuals,Quarterly actuals,9,AH9
Light RUC Crown top-up,2021Q2,2021,0,$m nominal ex GST,net,actual,Quarterly actuals,Quarterly actuals,9,AI9
Light RUC Crown top-up,2021Q3,2022,0,$m nominal ex GST,net,actual,Quarterly actuals,Quarterly actuals,9,AJ9
Light RUC Crown top-up,2021Q4,2022,0,$m nominal ex GST,net,actual,Quarterly actuals,Quarterly actuals,9,AK9
Light RUC Crown top-up,2022Q1,2022,0,$m nominal ex GST,net,actual,Quarterly actuals,Quarterly actuals,9,AL9
Light RUC Crown top-up,2022Q2,2022,77984747.84719975,$m nominal ex GST,net,actual,Quarterly actuals,Quarterly actuals,9,AM9
Light RUC Crown top-up,2022Q3,2023,76636846.63631594,$m nominal ex GST,net,actual,Quarterly actuals,Quarterly actuals,9,AN9
Light RUC Crown top-up,2022Q4,2023,80894127.8121604,$m nominal ex GST,net,actual,Quarterly actuals,Quarterly actuals,9,AO9
Light RUC Crown top-up,2023Q1,2023,67698418.59371483,$m nominal ex GST,net,actual,Quarterly actuals,Quarterly actuals,9,AP9
Light RUC Crown top-up,2023Q2,2023,76239863.10175909,$m nominal ex GST,net,actual,Quarterly actuals,Quarterly actuals,9,AQ9
Light RUC Crown top-up,2023Q3,2024,0,$m nominal ex GST,net,actual,Quarterly actuals,Quarterly actuals,9,AR9
Light RUC Crown top-up,2023Q4,2024,0,$m nominal ex GST,net,actual,Quarterly actuals,Quarterly actuals,9,AS9
Light RUC Crown top-up,2024Q1,2024,0,$m nominal ex GST,net,actual,Quarterly actuals,Quarterly actuals,9,AT9
Light RUC Crown top-up,2024Q2,2024,0,$m nominal ex GST,net,actual,Quarterly actuals,Quarterly actuals,9,AU9
Light RUC Crown top-up,2024Q3,2025,0,$m nominal ex GST,net,actual,Quarterly actuals,Quarterly actuals,9,AV9
Light RUC Crown top-up,2024Q4,2025,0,$m nominal ex GST,net,actual,Quarterly actuals,Quarterly actuals,9,AW9
Light RUC Crown top-up,2025Q1,2025,0,$m nominal ex GST,net,actual,Quarterly actuals,Quarterly actuals,9,AX9
Light RUC Crown top-up,2025Q2,2025,0,$m nominal ex GST,net,actual,Quarterly actuals,Quarterly actuals,9,AY9
Light RUC Crown top-up,2025Q3,2026,0,$m nominal ex GST,net,actual,Quarterly actuals,Quarterly actuals,9,AZ9
Light RUC Crown top-up,2025Q4,2026,0,$m nominal ex GST,net,actual,Quarterly actuals,Quarterly actuals,9,BA9
Light RUC Crown top-up,2026Q1,2026,0,$m nominal ex GST,net,actual,Quarterly actuals,Quarterly actuals,9,BB9
Light RUC actual incl Crown,2013Q1,2013,81276607.52,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,B10
Light RUC actual incl Crown,2013Q2,2013,86844235.82,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,C10
Light RUC actual incl Crown,2013Q3,2014,97985131.04,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,D10
Light RUC actual incl Crown,2013Q4,2014,108474657.87,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,E10
Light RUC actual incl Crown,2014Q1,2014,100365355.53,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,F10
Light RUC actual incl Crown,2014Q2,2014,108298290.93,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,G10
Light RUC actual incl Crown,2014Q3,2015,113862095.62,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,H10
Light RUC actual incl Crown,2014Q4,2015,123193024,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,I10
Light RUC actual incl Crown,2015Q1,2015,115092028.62,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,J10
Light RUC actual incl Crown,2015Q2,2015,117661335.97,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,K10
Light RUC actual incl Crown,2015Q3,2016,127475695.86,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,L10
Light RUC actual incl Crown,2015Q4,2016,132355974.34,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,M10
Light RUC actual incl Crown,2016Q1,2016,131296934.15,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,N10
Light RUC actual incl Crown,2016Q2,2016,133400543.54,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,O10
Light RUC actual incl Crown,2016Q3,2017,118708400.26,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,P10
Light RUC actual incl Crown,2016Q4,2017,125337766.57,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,Q10
Light RUC actual incl Crown,2017Q1,2017,123110395.85,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,R10
Light RUC actual incl Crown,2017Q2,2017,123702429.97,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,S10
Light RUC actual incl Crown,2017Q3,2018,125474676.02,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,T10
Light RUC actual incl Crown,2017Q4,2018,135425827.35,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,U10
Light RUC actual incl Crown,2018Q1,2018,129746581.03,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,V10
Light RUC actual incl Crown,2018Q2,2018,132176504.3,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,W10
Light RUC actual incl Crown,2018Q3,2019,160110842.19,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,X10
Light RUC actual incl Crown,2018Q4,2019,175305341.91,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,Y10
Light RUC actual incl Crown,2019Q1,2019,170692337.32,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,Z10
Light RUC actual incl Crown,2019Q2,2019,182522715.88,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,AA10
Light RUC actual incl Crown,2019Q3,2020,177358447.56,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,AB10
Light RUC actual incl Crown,2019Q4,2020,193974391.98,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,AC10
Light RUC actual incl Crown,2020Q1,2020,176085441.55,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,AD10
Light RUC actual incl Crown,2020Q2,2020,151157589.28,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,AE10
Light RUC actual incl Crown,2020Q3,2021,181281483.26,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,AF10
Light RUC actual incl Crown,2020Q4,2021,204160212.09,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,AG10
Light RUC actual incl Crown,2021Q1,2021,200323539.26,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,AH10
Light RUC actual incl Crown,2021Q2,2021,204557079.13,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,AI10
Light RUC actual incl Crown,2021Q3,2022,176344343.73,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,AJ10
Light RUC actual incl Crown,2021Q4,2022,195545063.48,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,AK10
Light RUC actual incl Crown,2022Q1,2022,195728408.1,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,AL10
Light RUC actual incl Crown,2022Q2,2022,271977581.6071997,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,AM10
Light RUC actual incl Crown,2022Q3,2023,202734611.66631594,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,AN10
Light RUC actual incl Crown,2022Q4,2023,214811318.1721604,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,AO10
Light RUC actual incl Crown,2023Q1,2023,235350688.26371482,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,AP10
Light RUC actual incl Crown,2023Q2,2023,249261305.29175907,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,AQ10
Light RUC actual incl Crown,2023Q3,2024,142713843.09,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,AR10
Light RUC actual incl Crown,2023Q4,2024,175702523.97,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,AS10
Light RUC actual incl Crown,2024Q1,2024,189057755.56,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,AT10
Light RUC actual incl Crown,2024Q2,2024,215897774.62,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,AU10
Light RUC actual incl Crown,2024Q3,2025,196893093.75,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,AV10
Light RUC actual incl Crown,2024Q4,2025,216304038.79,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,AW10
Light RUC actual incl Crown,2025Q1,2025,214964620.14,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,AX10
Light RUC actual incl Crown,2025Q2,2025,209375948.83,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,AY10
Light RUC actual incl Crown,2025Q3,2026,217222934.12,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,AZ10
Light RUC actual incl Crown,2025Q4,2026,229659702.75,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,BA10
Light RUC actual incl Crown,2026Q1,2026,226567273.65,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,BB10
Light RUC actual incl Crown,2026Q2,2026,0,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,BC10
Light RUC actual incl Crown,2026Q3,2027,0,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,BD10
Light RUC actual incl Crown,2026Q4,2027,0,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,BE10
Light RUC actual incl Crown,2027Q1,2027,0,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,BF10
Light RUC actual incl Crown,2027Q2,2027,0,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,BG10
Light RUC actual incl Crown,2027Q3,2028,0,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,BH10
Light RUC actual incl Crown,2027Q4,2028,0,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,BI10
Light RUC actual incl Crown,2028Q1,2028,0,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,BJ10
Light RUC actual incl Crown,2028Q2,2028,0,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,BK10
Light RUC actual incl Crown,2028Q3,2029,0,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,BL10
Light RUC actual incl Crown,2028Q4,2029,0,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,BM10
Light RUC actual incl Crown,2029Q1,2029,0,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,BN10
Light RUC actual incl Crown,2029Q2,2029,0,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,BO10
Light RUC actual incl Crown,2029Q3,2030,0,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,BP10
Light RUC actual incl Crown,2029Q4,2030,0,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,BQ10
Light RUC actual incl Crown,2030Q1,2030,0,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,BR10
Light RUC actual incl Crown,2030Q2,2030,0,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,BS10
Light RUC actual incl Crown,2030Q3,2031,0,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,BT10
Light RUC actual incl Crown,2030Q4,2031,0,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,BU10
Light RUC actual incl Crown,2031Q1,2031,0,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,10,BV10
Heavy RUC raw actual exGST,2013Q1,2013,188952734,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,11,B11
Heavy RUC raw actual exGST,2013Q2,2013,183452582.86,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,11,C11
Heavy RUC raw actual exGST,2013Q3,2014,198064589.84,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,11,D11
Heavy RUC raw actual exGST,2013Q4,2014,210137679.79,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,11,E11
Heavy RUC raw actual exGST,2014Q1,2014,207742807.27,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,11,F11
Heavy RUC raw actual exGST,2014Q2,2014,197614714.25,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,11,G11
Heavy RUC raw actual exGST,2014Q3,2015,211308935.63,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,11,H11
Heavy RUC raw actual exGST,2014Q4,2015,215504615.79,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,11,I11
Heavy RUC raw actual exGST,2015Q1,2015,210756932.75,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,11,J11
